Id,Label,topic,language,media_type,location,followers,popularity
TWI20250530104577,TWI20250530104577,Food,Arabic,Text,North America,32650,1
TWI20250530104579,TWI20250530104579,Travel,Japanese,Image,North America,615,0
TWI20250530104582,TWI20250530104582,Food,English,Image,North America,972,0
TWI20250530104583,TWI20250530104583,Sports,Spanish,Image,North America,339,0
TWI20250530104584,TWI20250530104584,AI/ML,Spanish,Text,Europe,5313,0
TWI20250530104585,TWI20250530104585,AI/ML,Portuguese,Text,Asia,113,0
TWI20250530104586,TWI20250530104586,Health,English,Poll,Europe,1126,0
TWI20250530104587,TWI20250530104587,AI/ML,Hindi,Text,North America,793,0
TWI20250530104588,TWI20250530104588,Travel,English,Image,Asia,118,0
TWI20250530104599,TWI20250530104599,Travel,English,Image,North America,4176,0
TWI20250530104600,TWI20250530104600,Food,English,Poll,North America,5404,1
TWI20250530104607,TWI20250530104607,Politics,Korean,Video,North America,59168,1
TWI20250530104611,TWI20250530104611,Sports,Hindi,Image,North America,228,0
TWI20250530104617,TWI20250530104617,Travel,Japanese,Text,North America,319,0
TWI20250530104618,TWI20250530104618,Food,French,Text,Asia,19477,0
TWI20250530104619,TWI20250530104619,Entertainment,English,Image,Africa,12319,0
TWI20250530104621,TWI20250530104621,Science,English,Link,North America,493,0
TWI20250530104623,TWI20250530104623,Education,Spanish,Video,Unknown,58,0
TWI20250530104629,TWI20250530104629,Health,German,Text,Asia,4175,0
TWI20250530104637,TWI20250530104637,Fashion,Spanish,Text,Asia,12,0
TWI20250530104642,TWI20250530104642,Climate,Japanese,Poll,North America,5446,0
TWI20250530104643,TWI20250530104643,Gaming,Korean,Text,North America,12,0
TWI20250530104653,TWI20250530104653,Health,Spanish,Image,North America,728,0
TWI20250530104654,TWI20250530104654,Science,English,Image,Europe,39,0
TWI20250531104662,TWI20250531104662,Education,English,Image,South America,279,0
TWI20250531104663,TWI20250531104663,Gaming,English,Image,Asia,48,0
TWI20250531104665,TWI20250531104665,Politics,English,Image,Europe,390,0
TWI20250531104666,TWI20250531104666,Education,English,Image,Europe,28802,1
TWI20250531104667,TWI20250531104667,Gaming,English,Image,South America,157,0
TWI20250531104673,TWI20250531104673,Fashion,German,Link,Asia,833,0
TWI20250531104676,TWI20250531104676,Entertainment,English,Link,North America,1812,0
TWI20250531104677,TWI20250531104677,Climate,Portuguese,Video,North America,7211,0
TWI20250531104678,TWI20250531104678,Business,Arabic,Image,Asia,104,0
TWI20250531104679,TWI20250531104679,Food,Portuguese,Text,North America,6614,1
TWI20250531104681,TWI20250531104681,Travel,Spanish,Image,Asia,80,0
TWI20250531104682,TWI20250531104682,AI/ML,Japanese,Text,Europe,201283,1
TWI20250531104685,TWI20250531104685,Entertainment,French,Image,Oceania,518,0
TWI20250531104691,TWI20250531104691,Gaming,Korean,Text,Europe,1240,0
TWI20250531104692,TWI20250531104692,Science,English,Text,South America,741,0
TWI20250531104697,TWI20250531104697,Politics,English,Video,North America,348,0
TWI20250531104712,TWI20250531104712,Gaming,English,Image,North America,546,0
TWI20250531104721,TWI20250531104721,Health,English,Image,Europe,1097,0
TWI20250531104722,TWI20250531104722,Technology,English,Text,Unknown,35,0
TWI20250531104723,TWI20250531104723,Politics,Chinese,Poll,North America,93,0
TWI20250531104731,TWI20250531104731,Climate,English,Image,North America,2955,0
TWI20250531104733,TWI20250531104733,Technology,Spanish,Text,Europe,933,0
TWI20250531104736,TWI20250531104736,Food,Spanish,Image,North America,227,1
TWI20250531104740,TWI20250531104740,Gaming,English,Poll,North America,5093,0
TWI20250531104743,TWI20250531104743,Sports,English,Poll,North America,1820,1
TWI20250531104744,TWI20250531104744,Food,English,Image,North America,115,0
TWI20250531104746,TWI20250531104746,Food,Spanish,Text,Asia,180,0
TWI20250531104748,TWI20250531104748,Sports,Portuguese,Text,Asia,24,0
TWI20250531104749,TWI20250531104749,Finance,English,Image,Asia,606,0
TWI20250531104754,TWI20250531104754,Technology,English,Text,North America,1457,0
TWI20250531104755,TWI20250531104755,Finance,English,Text,North America,3185,0
TWI20250531104756,TWI20250531104756,Technology,French,Image,Asia,59,0
TWI20250531104758,TWI20250531104758,Food,Japanese,Text,South America,29,0
TWI20250531104763,TWI20250531104763,Science,Spanish,Text,Asia,5977,0
TWI20250531104766,TWI20250531104766,Business,French,Text,Europe,37,0
TWI20250531104772,TWI20250531104772,Sports,English,Video,Asia,1213,1
TWI20250531104774,TWI20250531104774,Science,English,Text,North America,457,0
TWI20250531104777,TWI20250531104777,Gaming,Spanish,Video,Europe,3346,1
TWI20250531104781,TWI20250531104781,Finance,Arabic,Text,Oceania,1994,1
TWI20250531104782,TWI20250531104782,Business,French,Image,Europe,462,0
TWI20250531104785,TWI20250531104785,Health,English,Image,North America,61,0
TWI20250531104786,TWI20250531104786,Education,English,Link,Europe,25,0
TWI20250531104792,TWI20250531104792,AI/ML,English,Video,North America,3,0
TWI20250531104808,TWI20250531104808,Travel,English,Link,North America,923,0
TWI20250531104810,TWI20250531104810,Climate,Spanish,Text,Asia,2117,0
TWI20250531104811,TWI20250531104811,Science,German,Link,Unknown,11,0
TWI20250531104812,TWI20250531104812,Sports,English,Text,Europe,1874,0
TWI20250531104813,TWI20250531104813,Sports,English,Video,North America,10061,0
TWI20250531104821,TWI20250531104821,Climate,English,Video,Europe,45,0
TWI20250531104824,TWI20250531104824,Science,English,Image,Africa,839,1
TWI20250531104826,TWI20250531104826,Politics,English,Image,Asia,74,0
TWI20250531104829,TWI20250531104829,Sports,English,Image,Europe,362,0
TWI20250531104830,TWI20250531104830,Politics,Korean,Image,Europe,183,1
TWI20250531104841,TWI20250531104841,Food,English,Image,Europe,10,0
TWI20250531104843,TWI20250531104843,Entertainment,English,Link,Europe,5261,0
TWI20250531104846,TWI20250531104846,Science,English,Video,North America,416,0
TWI20250531104848,TWI20250531104848,Travel,English,Text,North America,5161,1
TWI20250531104851,TWI20250531104851,Technology,English,Text,Europe,610,0
TWI20250531104856,TWI20250531104856,Politics,Spanish,Image,Asia,111,0
TWI20250531104862,TWI20250531104862,Fashion,English,Image,Africa,78,0
TWI20250531104867,TWI20250531104867,Food,Portuguese,Text,Europe,687,0
TWI20250531104871,TWI20250531104871,Travel,Japanese,Link,North America,99655,1
TWI20250531104873,TWI20250531104873,Education,German,Text,North America,1616,0
TWI20250531104874,TWI20250531104874,Health,English,Video,Asia,3966,0
TWI20250531104875,TWI20250531104875,Politics,Portuguese,Video,North America,76,0
TWI20250531104878,TWI20250531104878,Gaming,English,Text,Asia,799,1
TWI20250531104882,TWI20250531104882,Food,English,Text,Asia,275,0
TWI20250531104884,TWI20250531104884,Food,English,Image,Oceania,3604,0
TWI20250531104885,TWI20250531104885,Fashion,French,Text,Europe,3833,0
TWI20250531104886,TWI20250531104886,Entertainment,English,Image,Europe,27,0
TWI20250531104889,TWI20250531104889,Travel,English,Image,Africa,850,0
TWI20250531104890,TWI20250531104890,Health,English,Text,North America,6,0
TWI20250531104891,TWI20250531104891,AI/ML,English,Image,North America,5796,1
TWI20250531104894,TWI20250531104894,Food,Chinese,Text,Africa,420,0
TWI20250531104895,TWI20250531104895,Sports,Spanish,Text,Asia,4080,0
TWI20250531104896,TWI20250531104896,Food,English,Image,Asia,358,0
TWI20250531104902,TWI20250531104902,AI/ML,Korean,Link,Asia,127,0
TWI20250531104904,TWI20250531104904,Business,French,Text,North America,272,0
TWI20250531104908,TWI20250531104908,Fashion,Spanish,Link,North America,373,1
TWI20250531104910,TWI20250531104910,Gaming,Spanish,Image,Asia,8,0
TWI20250531104916,TWI20250531104916,Fashion,English,Video,Europe,4260,0
TWI20250531104917,TWI20250531104917,AI/ML,English,Image,Asia,7529,1
TWI20250531104921,TWI20250531104921,Entertainment,English,Video,Unknown,136,0
TWI20250531104925,TWI20250531104925,Entertainment,Spanish,Poll,Asia,50319,1
TWI20250531104929,TWI20250531104929,Education,English,Text,North America,140,0
TWI20250531104933,TWI20250531104933,Fashion,Portuguese,Video,North America,1320,0
TWI20250531104934,TWI20250531104934,Science,Chinese,Text,Asia,235,0
TWI20250531104937,TWI20250531104937,Sports,English,Text,North America,9677,1
TWI20250531104939,TWI20250531104939,Food,English,Video,North America,45,0
TWI20250531104940,TWI20250531104940,Climate,English,Link,Asia,1082,0
TWI20250531104941,TWI20250531104941,Health,English,Image,Europe,228,1
TWI20250531104942,TWI20250531104942,Business,Spanish,Video,North America,404,0
TWI20250531104945,TWI20250531104945,Health,Arabic,Image,Asia,32,0
TWI20250531104946,TWI20250531104946,Politics,English,Text,Europe,92,0
TWI20250531104950,TWI20250531104950,AI/ML,English,Link,Asia,484,0
TWI20250531104957,TWI20250531104957,Science,German,Poll,North America,92,0
TWI20250601104959,TWI20250601104959,Travel,English,Video,North America,2667,1
TWI20250601104960,TWI20250601104960,Travel,English,Image,North America,535,0
TWI20250601104967,TWI20250601104967,Sports,English,Link,North America,40177,1
TWI20250601104969,TWI20250601104969,Business,English,Image,Asia,1668,1
TWI20250601104970,TWI20250601104970,Finance,English,Video,Asia,12106,1
TWI20250601104975,TWI20250601104975,Travel,Portuguese,Video,Europe,28,0
TWI20250601104978,TWI20250601104978,Finance,Chinese,Image,Asia,265,0
TWI20250601104982,TWI20250601104982,Science,English,Text,Europe,1944,0
TWI20250601104986,TWI20250601104986,Politics,Korean,Video,North America,4084,0
TWI20250601104988,TWI20250601104988,Travel,English,Image,North America,1511,1
TWI20250601105001,TWI20250601105001,Gaming,Portuguese,Text,North America,99,0
TWI20250601105004,TWI20250601105004,Fashion,English,Poll,Europe,11668,0
TWI20250601105009,TWI20250601105009,Technology,English,Image,North America,38,0
TWI20250601105010,TWI20250601105010,Technology,English,Text,North America,1215,0
TWI20250601105011,TWI20250601105011,Technology,Spanish,Link,North America,12,0
TWI20250601105012,TWI20250601105012,AI/ML,Spanish,Image,Asia,12,0
TWI20250601105014,TWI20250601105014,Science,English,Poll,Europe,2917,1
TWI20250601105015,TWI20250601105015,Sports,Spanish,Image,Europe,40,0
TWI20250601105024,TWI20250601105024,Food,English,Link,North America,634,0
TWI20250601105025,TWI20250601105025,Politics,English,Poll,Asia,179,0
TWI20250601105026,TWI20250601105026,Gaming,English,Link,North America,146,0
TWI20250601105027,TWI20250601105027,Science,English,Text,Asia,191,0
TWI20250601105030,TWI20250601105030,Sports,English,Text,North America,1142,0
TWI20250601105031,TWI20250601105031,Health,Japanese,Video,Asia,105994,1
TWI20250601105034,TWI20250601105034,Fashion,Portuguese,Image,North America,140,0
TWI20250601105035,TWI20250601105035,Gaming,German,Video,North America,44,0
TWI20250601105050,TWI20250601105050,Climate,English,Image,Asia,111,0
TWI20250601105054,TWI20250601105054,Food,English,Image,Asia,79,0
TWI20250601105063,TWI20250601105063,Fashion,German,Text,Asia,640,0
TWI20250601105075,TWI20250601105075,Climate,English,Video,North America,64,0
TWI20250601105076,TWI20250601105076,Health,English,Link,Europe,4,0
TWI20250601105079,TWI20250601105079,Science,Spanish,Image,North America,240,0
TWI20250601105080,TWI20250601105080,Finance,English,Image,Asia,22,0
TWI20250601105083,TWI20250601105083,Business,French,Video,Africa,52,0
TWI20250601105088,TWI20250601105088,Food,English,Video,North America,3132,0
TWI20250601105089,TWI20250601105089,Finance,Hindi,Image,Asia,49,0
TWI20250601105090,TWI20250601105090,Gaming,English,Video,Europe,5427,1
TWI20250601105098,TWI20250601105098,Politics,English,Text,Europe,784,0
TWI20250601105107,TWI20250601105107,Finance,Spanish,Text,North America,12,0
TWI20250601105108,TWI20250601105108,Food,French,Text,Europe,285,0
TWI20250601105110,TWI20250601105110,Climate,Spanish,Link,Asia,472,0
TWI20250601105112,TWI20250601105112,Science,English,Video,Asia,3724,0
TWI20250601105115,TWI20250601105115,Health,Japanese,Image,Asia,12523,1
TWI20250601105119,TWI20250601105119,Travel,English,Image,Europe,96,0
TWI20250601105123,TWI20250601105123,Travel,Spanish,Video,North America,32,0
TWI20250601105125,TWI20250601105125,Finance,Portuguese,Text,Asia,2249,1
TWI20250601105130,TWI20250601105130,Fashion,Spanish,Image,South America,168,0
TWI20250601105133,TWI20250601105133,Finance,Spanish,Poll,Asia,2,0
TWI20250601105135,TWI20250601105135,Business,Portuguese,Image,Europe,1281,1
TWI20250601105136,TWI20250601105136,Gaming,Spanish,Text,Asia,119,0
TWI20250601105137,TWI20250601105137,Science,Korean,Text,Europe,3339,0
TWI20250601105139,TWI20250601105139,Fashion,Korean,Text,North America,54,0
TWI20250601105145,TWI20250601105145,Climate,English,Image,South America,3923,0
TWI20250601105147,TWI20250601105147,Sports,English,Link,North America,1303,0
TWI20250601105149,TWI20250601105149,Health,Spanish,Video,Africa,1267,1
TWI20250601105152,TWI20250601105152,Health,English,Image,North America,195,0
TWI20250601105157,TWI20250601105157,AI/ML,English,Video,North America,4461,1
TWI20250601105159,TWI20250601105159,Gaming,English,Link,Asia,15931,0
TWI20250601105163,TWI20250601105163,Gaming,English,Text,North America,8,0
TWI20250601105165,TWI20250601105165,Business,English,Text,Europe,322,0
TWI20250601105169,TWI20250601105169,Education,Hindi,Video,Europe,1783,0
TWI20250601105171,TWI20250601105171,Travel,English,Image,North America,4,0
TWI20250601105178,TWI20250601105178,Politics,Japanese,Video,South America,14971,0
TWI20250601105185,TWI20250601105185,Politics,English,Image,Asia,1,0
TWI20250601105187,TWI20250601105187,Travel,English,Text,Asia,4593,0
TWI20250601105188,TWI20250601105188,Fashion,German,Video,Europe,11,0
TWI20250601105190,TWI20250601105190,Fashion,English,Text,Asia,6034,0
TWI20250601105193,TWI20250601105193,Food,German,Text,Asia,808,1
TWI20250601105194,TWI20250601105194,Technology,English,Video,North America,9,0
TWI20250601105196,TWI20250601105196,Travel,English,Text,Asia,135,0
TWI20250601105198,TWI20250601105198,Finance,English,Image,North America,7559,0
TWI20250601105203,TWI20250601105203,Health,English,Text,Asia,108,0
TWI20250601105204,TWI20250601105204,Entertainment,English,Poll,Asia,2109,0
TWI20250601105208,TWI20250601105208,Finance,Hindi,Image,North America,192,0
TWI20250601105209,TWI20250601105209,Entertainment,English,Video,North America,10075,1
TWI20250601105214,TWI20250601105214,AI/ML,English,Image,Asia,2830,1
TWI20250601105215,TWI20250601105215,Politics,Korean,Text,Asia,16653,1
TWI20250601105218,TWI20250601105218,Technology,Hindi,Image,Asia,3705,1
TWI20250601105219,TWI20250601105219,Fashion,Korean,Text,Asia,138,0
TWI20250601105223,TWI20250601105223,Education,English,Video,Europe,221,0
TWI20250601105224,TWI20250601105224,Politics,Portuguese,Text,North America,12177,0
TWI20250601105225,TWI20250601105225,Education,English,Link,Africa,3430,0
TWI20250601105231,TWI20250601105231,AI/ML,English,Image,North America,8300,1
TWI20250601105236,TWI20250601105236,AI/ML,English,Text,Europe,6218,0
TWI20250601105242,TWI20250601105242,Education,English,Image,Europe,693,0
TWI20250601105250,TWI20250601105250,Climate,English,Video,Europe,241,0
TWI20250601105251,TWI20250601105251,Finance,Portuguese,Text,Europe,290,0
TWI20250601105254,TWI20250601105254,AI/ML,Hindi,Text,North America,9,0
TWI20250601105261,TWI20250601105261,Education,English,Video,Asia,657,0
TWI20250601105262,TWI20250601105262,Politics,English,Link,North America,202,0
TWI20250601105264,TWI20250601105264,Travel,English,Text,Europe,2066,0
TWI20250601105266,TWI20250601105266,Education,English,Text,North America,377,1
TWI20250601105271,TWI20250601105271,Technology,English,Image,North America,86,0
TWI20250601105276,TWI20250601105276,Climate,English,Text,North America,12151,0
TWI20250601105277,TWI20250601105277,Travel,Spanish,Video,Europe,941,0
TWI20250601105282,TWI20250601105282,Fashion,English,Image,South America,57,0
TWI20250601105283,TWI20250601105283,Politics,English,Text,Asia,592,0
TWI20250601105288,TWI20250601105288,Finance,English,Image,Africa,48,0
TWI20250601105291,TWI20250601105291,Politics,English,Link,Unknown,3661,0
TWI20250601105292,TWI20250601105292,Sports,French,Image,Unknown,1089,0
TWI20250601105295,TWI20250601105295,Technology,Spanish,Video,Asia,127,0
TWI20250601105296,TWI20250601105296,Gaming,English,Text,Europe,9176,1
TWI20250602105320,TWI20250602105320,Education,English,Image,North America,7637,1
TWI20250602105327,TWI20250602105327,Education,English,Image,Unknown,22782,1
TWI20250602105328,TWI20250602105328,Sports,English,Text,North America,28021,1
TWI20250602105332,TWI20250602105332,Politics,English,Image,Asia,391,0
TWI20250602105336,TWI20250602105336,Health,English,Text,South America,380,0
TWI20250602105339,TWI20250602105339,Health,English,Image,North America,9,0
TWI20250602105346,TWI20250602105346,Entertainment,Spanish,Video,Europe,827,0
TWI20250602105350,TWI20250602105350,Politics,English,Text,Asia,580,0
TWI20250602105354,TWI20250602105354,Gaming,German,Image,Asia,436,0
TWI20250602105356,TWI20250602105356,Science,Spanish,Video,North America,677,0
TWI20250602105358,TWI20250602105358,Gaming,Japanese,Video,Africa,1,0
TWI20250602105361,TWI20250602105361,Climate,English,Text,Asia,177,0
TWI20250602105362,TWI20250602105362,Business,English,Image,Asia,7368,1
TWI20250602105363,TWI20250602105363,Business,French,Image,North America,382,0
TWI20250602105365,TWI20250602105365,Sports,English,Image,Asia,123,0
TWI20250602105366,TWI20250602105366,Travel,Chinese,Image,Asia,135,0
TWI20250602105370,TWI20250602105370,Business,Spanish,Image,North America,3395,1
TWI20250602105377,TWI20250602105377,Food,English,Text,Asia,36,0
TWI20250602105384,TWI20250602105384,Entertainment,English,Poll,Europe,0,0
TWI20250602105386,TWI20250602105386,Finance,English,Image,Europe,89,0
TWI20250602105388,TWI20250602105388,Entertainment,English,Image,Africa,53,0
TWI20250602105389,TWI20250602105389,Politics,English,Text,Europe,30,0
TWI20250602105391,TWI20250602105391,Sports,English,Text,Europe,1049,0
TWI20250602105392,TWI20250602105392,Health,English,Text,Asia,50,0
TWI20250602105393,TWI20250602105393,Finance,English,Image,Europe,633,0
TWI20250602105394,TWI20250602105394,AI/ML,English,Text,North America,21715,1
TWI20250602105396,TWI20250602105396,Science,German,Text,Asia,226,0
TWI20250602105398,TWI20250602105398,Gaming,English,Link,Europe,4084,1
TWI20250602105399,TWI20250602105399,Climate,German,Text,North America,1077,0
TWI20250602105403,TWI20250602105403,AI/ML,English,Video,Europe,253,0
TWI20250602105408,TWI20250602105408,Health,English,Video,Europe,46,0
TWI20250602105411,TWI20250602105411,Climate,English,Text,Asia,696,0
TWI20250602105413,TWI20250602105413,Food,Portuguese,Poll,South America,4038,0
TWI20250602105417,TWI20250602105417,Fashion,English,Image,South America,3948,1
TWI20250602105422,TWI20250602105422,Education,French,Video,Asia,62,0
TWI20250602105430,TWI20250602105430,Technology,Arabic,Image,North America,555,1
TWI20250602105437,TWI20250602105437,Technology,German,Video,Asia,128,0
TWI20250602105441,TWI20250602105441,AI/ML,English,Image,North America,9,0
TWI20250602105451,TWI20250602105451,Business,Spanish,Image,Asia,1125,1
TWI20250602105452,TWI20250602105452,Climate,Korean,Image,Asia,121,0
TWI20250602105455,TWI20250602105455,Food,French,Link,North America,4021,1
TWI20250602105458,TWI20250602105458,Sports,English,Video,North America,11,0
TWI20250602105460,TWI20250602105460,Education,English,Image,North America,18586,1
TWI20250602105462,TWI20250602105462,Food,English,Link,Asia,15,0
TWI20250602105463,TWI20250602105463,Politics,Spanish,Image,North America,266859,1
TWI20250602105472,TWI20250602105472,Fashion,English,Text,Africa,1131,1
TWI20250602105473,TWI20250602105473,Health,English,Link,North America,60,0
TWI20250602105475,TWI20250602105475,AI/ML,English,Text,Asia,15,0
TWI20250602105482,TWI20250602105482,Technology,Korean,Image,Unknown,65,0
TWI20250602105486,TWI20250602105486,Gaming,French,Video,Asia,126,0
TWI20250602105495,TWI20250602105495,Technology,Arabic,Text,North America,137,0
TWI20250602105498,TWI20250602105498,Politics,Arabic,Text,South America,288,0
TWI20250602105504,TWI20250602105504,Science,Spanish,Link,North America,144,0
TWI20250602105506,TWI20250602105506,Finance,English,Image,Oceania,60,0
TWI20250602105509,TWI20250602105509,Education,English,Video,Europe,60970,0
TWI20250602105512,TWI20250602105512,Travel,English,Image,Europe,8909,0
TWI20250602105516,TWI20250602105516,Food,English,Text,Europe,70,0
TWI20250602105519,TWI20250602105519,Politics,English,Text,North America,14286,1
TWI20250602105520,TWI20250602105520,AI/ML,English,Text,Europe,166,0
TWI20250602105524,TWI20250602105524,Technology,English,Image,Unknown,102,1
TWI20250602105529,TWI20250602105529,Technology,German,Poll,Europe,49420,1
TWI20250602105538,TWI20250602105538,Food,English,Image,Unknown,36,0
TWI20250602105539,TWI20250602105539,Fashion,Chinese,Text,North America,20,0
TWI20250602105541,TWI20250602105541,Politics,Spanish,Text,North America,15951,1
TWI20250602105554,TWI20250602105554,Finance,French,Text,Asia,1163,0
TWI20250602105556,TWI20250602105556,Politics,Spanish,Image,Asia,5320,0
TWI20250602105558,TWI20250602105558,Travel,English,Image,Oceania,9423,1
TWI20250602105561,TWI20250602105561,Finance,Chinese,Poll,Asia,98798,1
TWI20250602105562,TWI20250602105562,Finance,English,Text,Africa,19,0
TWI20250602105563,TWI20250602105563,Science,Spanish,Text,Unknown,664,0
TWI20250602105571,TWI20250602105571,Education,English,Video,Asia,247,0
TWI20250602105573,TWI20250602105573,Fashion,Spanish,Text,Asia,160,0
TWI20250602105574,TWI20250602105574,Travel,Spanish,Video,Oceania,16,0
TWI20250602105575,TWI20250602105575,Education,English,Text,North America,4672,1
TWI20250602105576,TWI20250602105576,Food,Korean,Text,North America,65,0
TWI20250602105578,TWI20250602105578,Sports,Spanish,Link,North America,238,0
TWI20250602105582,TWI20250602105582,Science,Chinese,Poll,Europe,145,0
TWI20250602105584,TWI20250602105584,Gaming,English,Image,Europe,21,0
TWI20250602105587,TWI20250602105587,AI/ML,English,Image,Asia,0,0
TWI20250602105590,TWI20250602105590,Food,English,Link,Europe,135,0
TWI20250602105593,TWI20250602105593,Finance,English,Link,Europe,550,0
TWI20250602105594,TWI20250602105594,Food,English,Text,Europe,140,0
TWI20250602105595,TWI20250602105595,Education,English,Image,Asia,1030,0
TWI20250602105598,TWI20250602105598,Food,English,Image,North America,294,0
TWI20250602105599,TWI20250602105599,AI/ML,German,Image,Asia,3188,0
TWI20250602105601,TWI20250602105601,Climate,English,Text,Europe,549,0
TWI20250602105607,TWI20250602105607,Sports,Hindi,Image,North America,992,0
TWI20250602105609,TWI20250602105609,Fashion,English,Link,North America,23197,1
TWI20250602105611,TWI20250602105611,Technology,English,Video,Asia,1993,0
TWI20250602105612,TWI20250602105612,Gaming,Portuguese,Text,Europe,24446,1
TWI20250602105616,TWI20250602105616,Travel,English,Poll,Europe,9539,1
TWI20250602105619,TWI20250602105619,Business,English,Video,North America,22,0
TWI20250602105622,TWI20250602105622,Entertainment,English,Text,North America,36,0
TWI20250602105624,TWI20250602105624,Technology,Japanese,Image,Europe,28,0
TWI20250602105630,TWI20250602105630,Climate,English,Text,North America,393,0
TWI20250602105631,TWI20250602105631,Fashion,English,Text,Europe,350,0
TWI20250603105636,TWI20250603105636,Gaming,English,Text,Africa,739,0
TWI20250603105638,TWI20250603105638,Education,Portuguese,Text,Europe,63863,1
TWI20250603105640,TWI20250603105640,Fashion,English,Poll,North America,404,0
TWI20250603105643,TWI20250603105643,Technology,Japanese,Video,North America,3525,0
TWI20250603105645,TWI20250603105645,Technology,English,Video,Europe,28,0
TWI20250603105646,TWI20250603105646,Business,Spanish,Link,North America,579,0
TWI20250603105648,TWI20250603105648,Entertainment,Portuguese,Text,Europe,318,0
TWI20250603105652,TWI20250603105652,Fashion,Arabic,Text,Unknown,8006,0
TWI20250603105653,TWI20250603105653,Science,Portuguese,Video,North America,1310,0
TWI20250603105658,TWI20250603105658,Politics,English,Image,South America,97,0
TWI20250603105667,TWI20250603105667,Education,French,Image,North America,2846,0
TWI20250603105673,TWI20250603105673,Entertainment,English,Text,Europe,458,0
TWI20250603105675,TWI20250603105675,AI/ML,English,Image,Asia,524,0
TWI20250603105676,TWI20250603105676,Gaming,French,Text,Asia,7,0
TWI20250603105681,TWI20250603105681,Science,English,Image,North America,6417,1
TWI20250603105688,TWI20250603105688,Food,Spanish,Image,Europe,100,0
TWI20250603105700,TWI20250603105700,Travel,English,Image,North America,86,0
TWI20250603105704,TWI20250603105704,Gaming,French,Image,North America,1713,0
TWI20250603105708,TWI20250603105708,AI/ML,Arabic,Image,North America,739,0
TWI20250603105710,TWI20250603105710,Fashion,French,Link,North America,274,0
TWI20250603105712,TWI20250603105712,Travel,English,Image,Europe,78,0
TWI20250603105717,TWI20250603105717,Travel,French,Link,Unknown,27,0
TWI20250603105722,TWI20250603105722,Food,English,Poll,North America,1613,1
TWI20250603105724,TWI20250603105724,Politics,English,Video,Unknown,381,1
TWI20250603105726,TWI20250603105726,Entertainment,Japanese,Text,North America,300,0
TWI20250603105730,TWI20250603105730,AI/ML,English,Image,South America,299,0
TWI20250603105731,TWI20250603105731,Business,Spanish,Poll,North America,169,0
TWI20250603105732,TWI20250603105732,Finance,English,Image,North America,792,0
TWI20250603105736,TWI20250603105736,Entertainment,English,Image,North America,3098,0
TWI20250603105737,TWI20250603105737,Gaming,English,Video,Europe,120,0
TWI20250603105739,TWI20250603105739,Entertainment,Spanish,Video,North America,40,0
TWI20250603105747,TWI20250603105747,Fashion,English,Text,Oceania,4271,0
TWI20250603105748,TWI20250603105748,Business,English,Image,North America,148,0
TWI20250603105754,TWI20250603105754,Finance,Arabic,Video,Asia,8160,0
TWI20250603105756,TWI20250603105756,AI/ML,English,Text,Africa,30991,1
TWI20250603105760,TWI20250603105760,Sports,Portuguese,Text,North America,933,0
TWI20250603105761,TWI20250603105761,Food,English,Text,South America,671,0
TWI20250603105768,TWI20250603105768,Entertainment,English,Video,North America,4,0
TWI20250603105771,TWI20250603105771,Climate,English,Text,Europe,1101,0
TWI20250603105776,TWI20250603105776,Travel,German,Video,Oceania,1321,0
TWI20250603105782,TWI20250603105782,Climate,Portuguese,Link,North America,408,0
TWI20250603105785,TWI20250603105785,AI/ML,English,Text,North America,21,1
TWI20250603105790,TWI20250603105790,Finance,English,Video,North America,3542,0
TWI20250603105791,TWI20250603105791,Finance,Spanish,Video,Africa,2945,1
TWI20250603105793,TWI20250603105793,Politics,English,Image,North America,9475,1
TWI20250603105800,TWI20250603105800,Travel,English,Link,Europe,29,0
TWI20250603105801,TWI20250603105801,Technology,Spanish,Video,Africa,307,0
TWI20250603105803,TWI20250603105803,Science,English,Image,North America,49,0
TWI20250603105805,TWI20250603105805,Climate,Spanish,Text,Asia,91,0
TWI20250603105808,TWI20250603105808,Business,English,Video,Africa,415,0
TWI20250603105809,TWI20250603105809,Technology,Spanish,Link,North America,171,1
TWI20250603105814,TWI20250603105814,Business,Japanese,Link,Asia,134904,1
TWI20250603105818,TWI20250603105818,Health,Portuguese,Video,Asia,337,0
TWI20250603105823,TWI20250603105823,Travel,English,Image,North America,52,0
TWI20250603105825,TWI20250603105825,Technology,Portuguese,Image,Unknown,150,0
TWI20250603105826,TWI20250603105826,AI/ML,Portuguese,Text,Asia,2686,0
TWI20250603105831,TWI20250603105831,Climate,English,Video,North America,335,0
TWI20250603105833,TWI20250603105833,Finance,Japanese,Text,North America,85,0
TWI20250603105835,TWI20250603105835,Fashion,English,Video,South America,58,0
TWI20250603105840,TWI20250603105840,Sports,French,Text,Europe,395,0
TWI20250603105842,TWI20250603105842,Entertainment,Spanish,Text,Europe,2,0
TWI20250603105843,TWI20250603105843,Fashion,English,Text,Europe,310,0
TWI20250603105846,TWI20250603105846,Fashion,Spanish,Video,Asia,6,0
TWI20250603105847,TWI20250603105847,Business,French,Image,North America,1057,0
TWI20250603105856,TWI20250603105856,Fashion,English,Text,Asia,5701,1
TWI20250603105863,TWI20250603105863,Health,English,Text,Europe,126,0
TWI20250603105865,TWI20250603105865,Science,Spanish,Image,Asia,26,0
TWI20250603105867,TWI20250603105867,Science,English,Image,Europe,360,0
