Id,topic,language,media_type,location,followers,popularity,user_id,pageranks,Authority,Hub,Degree,Weighted Degree,modularity_class
FAC20250529104194,Sports,Spanish,Image,Europe,924,0,user_248829,0.000108,0.003647,0.003647,219,687,5
FAC20250529104207,Health,English,Image,Asia,1516,0,user_29635,0.00019,0.020091,0.020091,489,1574,7
FAC20250529104242,Politics,Spanish,Image,Europe,1423,1,user_355237,0.000115,0.004614,0.004614,240,745,4
FAC20250529104246,Education,English,Text,North America,255,0,user_346996,0.00019,0.018537,0.018537,486,1579,2
FAC20250529104248,Health,Chinese,Text,North America,1254,0,user_354646,0.0001,0.008608,0.008608,225,695,7
FAC20250529104304,Finance,English,Text,South America,1068,1,user_201269,0.000184,0.014061,0.014061,457,1499,10
FAC20250529104308,Business,English,Image,Africa,4217,0,user_489498,0.000171,0.013571,0.013571,423,1378,11
FAC20250530104368,Gaming,English,Video,North America,753,0,user_70735,0.000164,0.011237,0.011237,389,1236,13
FAC20250530104371,Food,German,Video,Asia,160,0,user_200176,0.000072,0.002296,0.002296,127,387,3
FAC20250530104385,AI/ML,Portuguese,Image,Europe,405,0,user_477956,0.000104,0.007101,0.007101,227,707,12
FAC20250530104408,Politics,Spanish,Video,Europe,8395,1,user_455823,0.000086,0.002997,0.002997,165,512,4
FAC20250530104409,Sports,English,Image,North America,13,0,user_294758,0.000148,0.007886,0.007886,343,1111,5
FAC20250530104467,Politics,Korean,Text,North America,35127,1,user_20550,0.000091,0.004501,0.004501,187,568,4
FAC20250530104476,Fashion,English,Image,North America,631,0,user_91816,0.000169,0.012607,0.012607,416,1369,9
FAC20250530104481,Entertainment,Spanish,Image,South America,750,0,user_63390,0.00012,0.010274,0.010274,273,860,6
FAC20250530104489,Entertainment,Spanish,Text,Asia,51708,0,user_30184,0.000109,0.011214,0.011215,253,784,6
FAC20250530104502,Science,English,Link,Europe,4623,1,user_96581,0.000139,0.006954,0.006954,313,982,14
FAC20250530104517,Technology,English,Video,North America,3002,1,user_227386,0.00017,0.019412,0.019412,434,1400,1
FAC20250530104531,Technology,English,Video,Asia,254,0,user_360438,0.000173,0.019758,0.019758,441,1418,1
FAC20250530104635,Science,Chinese,Text,Asia,4530,1,user_405887,0.000093,0.003309,0.003309,186,570,14
FAC20250530104646,Sports,German,Link,Asia,105,0,user_256068,0.000059,0.001104,0.001104,89,274,5
FAC20250530104655,Fashion,English,Image,Africa,3471,0,user_109328,0.000167,0.012405,0.012405,410,1343,9
FAC20250531104659,Health,English,Video,Unknown,59,0,user_115140,0.000152,0.016115,0.016115,378,1210,7
FAC20250531104661,AI/ML,English,Image,North America,1757,0,user_406194,0.00018,0.017813,0.017813,457,1507,12
FAC20250531104694,Finance,English,Link,Asia,660,0,user_190954,0.00014,0.00947,0.00947,329,1042,10
FAC20250531104700,Science,Spanish,Link,North America,2435,0,user_13291,0.00008,0.001687,0.001687,140,437,14
FAC20250531104706,Politics,English,Video,North America,73,0,user_214411,0.000148,0.009846,0.009846,351,1135,4
FAC20250531104713,Food,Spanish,Image,North America,5847,1,user_342689,0.000113,0.004554,0.004554,237,742,3
FAC20250531104773,Science,Portuguese,Text,North America,32516,0,user_69308,0.000097,0.003204,0.003204,192,588,14
FAC20250531104847,AI/ML,English,Text,Europe,236,0,user_378711,0.000183,0.018251,0.018251,465,1508,12
FAC20250531104853,Entertainment,Arabic,Video,Oceania,12962,1,user_171477,0.000074,0.005284,0.005284,144,439,6
FAC20250531104869,Technology,Spanish,Link,Asia,16329,1,user_1091,0.000073,0.003744,0.003744,138,428,1
FAC20250531104877,Education,English,Video,North America,655,0,user_227735,0.000178,0.016392,0.016392,445,1428,2
FAC20250531104880,Fashion,French,Image,Africa,4602,0,user_23433,0.000093,0.004581,0.004581,193,595,9
FAC20250531104888,Entertainment,Japanese,Video,North America,680,0,user_129194,0.000085,0.006512,0.006512,175,539,6
FAC20250531104899,AI/ML,Portuguese,Text,Asia,8817,1,user_487953,0.0001,0.006604,0.006604,213,656,12
FAC20250531104909,Gaming,English,Image,Europe,749,0,user_445167,0.00018,0.012949,0.012949,440,1429,13
FAC20250531104913,Health,English,Video,Asia,240,0,user_134763,0.000164,0.017329,0.017329,414,1336,7
FAC20250531104919,Finance,English,Image,Europe,12,0,user_413140,0.00015,0.009403,0.009403,353,1133,10
FAC20250531104923,Finance,English,Text,Europe,297,0,user_21977,0.000183,0.01437,0.01437,456,1489,10
FAC20250531104955,Technology,French,Image,Europe,656,0,user_80603,0.000105,0.008771,0.008771,235,732,1
FAC20250601104963,Science,English,Link,South America,3545,0,user_349320,0.00014,0.007067,0.007067,317,996,14
FAC20250601104981,Technology,English,Image,Asia,4690,1,user_98667,0.000175,0.020331,0.020331,451,1477,1
FAC20250601104987,Business,English,Video,Asia,251,0,user_88948,0.000161,0.012414,0.012414,392,1249,11
FAC20250601104989,Finance,Japanese,Text,Europe,8694,0,user_404693,0.000094,0.004674,0.004674,194,598,10
FAC20250601105103,Health,Arabic,Text,North America,53,0,user_25488,0.000096,0.007964,0.007964,213,652,7
FAC20250601105164,Travel,French,Text,Asia,714,0,user_475665,0.000106,0.007024,0.007024,235,728,8
FAC20250601105172,Climate,English,Link,North America,262,0,user_56714,0.000139,0.008159,0.008159,318,1002,0
FAC20250601105192,Science,English,Image,Asia,106781,1,user_260585,0.000144,0.006893,0.006892,329,1066,14
FAC20250601105202,Science,Chinese,Video,Unknown,18,0,user_2335,0.000073,0.001792,0.001792,128,386,14
FAC20250601105240,Politics,Spanish,Image,North America,29703,1,user_373756,0.000099,0.003569,0.003569,197,605,4
FAC20250601105249,Climate,Spanish,Link,Europe,4181,0,user_184656,0.000077,0.001786,0.001786,133,409,0
FAC20250601105275,Finance,English,Link,Asia,48378,0,user_355990,0.000125,0.00844,0.00844,289,900,10
FAC20250601105286,Sports,Spanish,Video,North America,601,0,user_413941,0.000103,0.00283,0.00283,199,625,5
FAC20250601105297,Education,English,Image,Europe,1749,0,user_361390,0.000184,0.017594,0.017594,469,1520,2
FAC20250602105335,Fashion,English,Text,Asia,388,0,user_462483,0.000193,0.016104,0.016104,487,1580,9
FAC20250602105338,Education,French,Text,Asia,1194,0,user_419455,0.000102,0.006729,0.006729,221,692,2
FAC20250602105343,Education,English,Poll,North America,330,0,user_78322,0.000136,0.013161,0.013161,331,1032,2
FAC20250602105353,Science,German,Link,North America,53,0,user_375927,0.000059,0.000999,0.000999,89,272,14
FAC20250602105357,Food,Chinese,Image,Asia,5593,0,user_19364,0.000093,0.004061,0.004061,191,583,3
FAC20250602105367,Business,English,Video,North America,3073,0,user_329582,0.000159,0.012201,0.012201,386,1233,11
FAC20250602105415,Climate,English,Image,Asia,346,0,user_474217,0.000174,0.01111,0.01111,415,1334,0
FAC20250602105436,Food,Portuguese,Image,North America,10036,1,user_131926,0.000102,0.004239,0.004239,212,661,3
FAC20250602105438,Politics,English,Link,North America,476,0,user_274369,0.000141,0.009216,0.009216,327,1022,4
FAC20250602105470,Technology,Japanese,Video,Asia,1050,0,user_128783,0.000089,0.006528,0.006528,187,578,1
FAC20250602105477,Climate,English,Image,Asia,7,0,user_53637,0.000143,0.007748,0.007748,327,1047,0
FAC20250602105535,Fashion,English,Text,Asia,4064,0,user_384789,0.000183,0.014174,0.014174,457,1488,9
FAC20250602105600,Entertainment,German,Video,Unknown,112,0,user_247378,0.000077,0.005635,0.005635,153,470,6
FAC20250602105629,Politics,English,Link,North America,825,0,user_363043,0.000148,0.009774,0.009774,346,1078,4
FAC20250603105644,Business,English,Text,South America,767,0,user_483956,0.000187,0.015383,0.015383,471,1537,11
FAC20250603105659,Entertainment,Portuguese,Image,North America,4782,0,user_477834,0.000106,0.00956,0.00956,239,745,6
FAC20250603105662,Business,English,Video,Africa,8,0,user_293424,0.000134,0.009866,0.009866,317,1001,11
FAC20250603105664,Business,Hindi,Text,Asia,93,0,user_498061,0.000097,0.005553,0.005553,208,637,11
FAC20250603105666,Climate,French,Poll,South America,9566,0,user_10456,0.000058,0.000962,0.000962,85,265,0
FAC20250603105707,Travel,Spanish,Video,Africa,109,0,user_338312,0.000088,0.003807,0.003807,171,531,8
FAC20250603105711,Politics,English,Text,North America,1613,1,user_456952,0.000178,0.013413,0.013412,440,1451,4
FAC20250603105713,Health,Japanese,Image,Asia,335,0,user_425116,0.000104,0.007351,0.007351,227,702,7
FAC20250603105735,Technology,English,Video,Europe,2,0,user_243202,0.000143,0.017027,0.017027,358,1146,1
FAC20250603105741,AI/ML,English,Video,Europe,5464,0,user_251256,0.000158,0.015176,0.015176,391,1256,12
FAC20250603105795,Entertainment,Spanish,Image,Europe,298,0,user_151065,0.000113,0.009772,0.009773,256,808,6
FAC20250603105816,Health,English,Image,Europe,209,0,user_233515,0.000185,0.019138,0.019138,474,1534,7
FAC20250603105848,Technology,English,Text,North America,669,0,user_319714,0.000191,0.022564,0.022564,498,1614,1
FAC20250603105874,Entertainment,English,Video,North America,115,0,user_128751,0.000156,0.020507,0.020507,396,1266,6
FAC20250603105926,Business,Spanish,Image,Unknown,1511,0,user_457088,0.000107,0.005231,0.005231,227,706,11
FAC20250603105957,Technology,French,Link,Asia,19,0,user_217325,0.000056,0.00257,0.00257,91,277,1
FAC20250603105962,Science,English,Link,Asia,19755,1,user_360670,0.000129,0.00637,0.00637,289,899,14
FAC20250603105967,Travel,English,Link,Unknown,954,0,user_196172,0.000147,0.012773,0.012773,357,1124,8
FAC20250603105968,Travel,Spanish,Video,Oceania,195,0,user_215478,0.000089,0.003907,0.003907,175,544,8
FAC20250604105988,Technology,English,Text,Unknown,58,0,user_138874,0.000172,0.019888,0.019888,442,1436,1
FAC20250604105997,Education,Arabic,Text,Europe,327,0,user_81800,0.000093,0.006437,0.006437,199,622,2
FAC20250604106022,Climate,English,Text,Unknown,899,0,user_391648,0.000188,0.012946,0.012946,461,1508,0
FAC20250604106068,Entertainment,Japanese,Image,Africa,80,0,user_44674,0.000095,0.008549,0.008549,208,644,6
FAC20250604106110,AI/ML,English,Text,Europe,1413,0,user_109755,0.000187,0.018834,0.018834,478,1545,12
FAC20250604106130,Education,Korean,Text,Asia,35045,1,user_55181,0.000089,0.005897,0.005897,186,562,2
FAC20250604106178,Finance,English,Image,North America,724,0,user_246488,0.000179,0.012496,0.012496,435,1410,10
FAC20250604106184,Health,Portuguese,Text,Unknown,585,0,user_455037,0.000111,0.008667,0.008667,250,772,7
FAC20250604106190,Entertainment,French,Video,Europe,807,0,user_487638,0.000087,0.006709,0.006709,181,560,6
FAC20250604106197,AI/ML,English,Video,Asia,527,0,user_279051,0.000173,0.016484,0.016484,431,1377,12
FAC20250604106217,AI/ML,German,Video,North America,30634,1,user_278048,0.000072,0.003653,0.003653,134,407,12
FAC20250604106236,Finance,French,Image,South America,456,0,user_220557,0.000099,0.004145,0.004145,200,618,10
FAC20250604106242,Entertainment,Portuguese,Text,North America,774,0,user_235916,0.000114,0.012121,0.012121,268,839,6
FAC20250604106247,Science,English,Link,North America,70,0,user_462678,0.000137,0.006778,0.006778,307,961,14
FAC20250604106254,Travel,English,Text,Europe,126,0,user_268053,0.000175,0.01552,0.01552,439,1441,8
FAC20250604106266,Science,English,Image,North America,3010,1,user_220293,0.00017,0.009417,0.009417,399,1292,14
FAC20250605106291,Entertainment,English,Video,Europe,531209,1,user_189454,0.000141,0.019319,0.01932,356,1127,6
FAC20250605106310,Politics,English,Text,Asia,5733,0,user_258189,0.000169,0.011727,0.011727,411,1350,4
FAC20250605106314,Gaming,English,Image,Europe,13220,1,user_222808,0.00016,0.010624,0.010624,385,1249,13
FAC20250605106330,Health,English,Image,North America,221,0,user_34799,0.000187,0.019264,0.019264,478,1545,7
FAC20250605106361,Health,English,Text,Africa,584,0,user_460086,0.000191,0.021244,0.021244,498,1624,7
FAC20250605106368,Health,Spanish,Image,Europe,537,0,user_393199,0.000114,0.007769,0.007769,252,787,7
FAC20250605106420,Finance,Spanish,Video,Asia,1072,0,user_33311,0.000089,0.003041,0.003041,169,524,10
FAC20250605106434,Climate,Spanish,Image,Europe,1608,0,user_179282,0.000109,0.003667,0.003667,220,687,0
FAC20250605106444,Climate,English,Text,Europe,561,0,user_244262,0.000186,0.012916,0.012916,455,1497,0
FAC20250605106450,AI/ML,English,Link,North America,3,0,user_390162,0.000134,0.01312,0.01312,321,991,12
FAC20250605106521,AI/ML,English,Image,Europe,1310,0,user_493766,0.000183,0.018476,0.018476,467,1530,12
FAC20250605106549,Science,English,Image,Asia,37975,1,user_249512,0.000149,0.007192,0.007192,342,1103,14
FAC20250606106598,Travel,Portuguese,Text,Asia,3426,0,user_461388,0.000107,0.006933,0.006933,236,735,8
FAC20250606106599,AI/ML,French,Image,Asia,138,0,user_250425,0.000102,0.006957,0.006957,220,679,12
FAC20250606106613,Travel,Japanese,Poll,Asia,126,0,user_131510,0.000044,0.001411,0.001411,58,178,8
FAC20250606106623,Finance,English,Image,North America,4340,0,user_244215,0.000173,0.011993,0.011993,418,1348,10
FAC20250606106630,Finance,Spanish,Text,Unknown,891,0,user_462965,0.000114,0.005634,0.005634,245,770,10
FAC20250606106661,Technology,Portuguese,Link,Asia,1298,0,user_222222,0.000071,0.003902,0.003902,131,404,1
FAC20250606106704,Health,English,Link,North America,137918,1,user_191359,0.000129,0.014543,0.014543,318,992,7
FAC20250606106708,Science,English,Video,Asia,1872,0,user_163097,0.000163,0.00857,0.00857,378,1220,14
FAC20250606106710,Entertainment,Portuguese,Image,North America,109,0,user_92219,0.0001,0.008939,0.008939,223,699,6
FAC20250606106719,Gaming,English,Text,Asia,21573,1,user_267989,0.000156,0.010855,0.010855,379,1256,13
FAC20250606106730,Entertainment,English,Image,Europe,2773,0,user_432049,0.000181,0.02341,0.023411,470,1524,6
FAC20250606106731,Business,Portuguese,Link,Unknown,42,0,user_99362,0.000057,0.001496,0.001496,89,272,11
FAC20250606106752,Travel,Hindi,Text,Asia,457,0,user_453966,0.000098,0.006818,0.006818,215,661,8
FAC20250606106765,Travel,Spanish,Video,North America,12351,0,user_297611,0.000084,0.003402,0.003402,160,496,8
FAC20250606106767,Sports,English,Link,North America,64,0,user_241908,0.000134,0.007396,0.007396,303,950,5
FAC20250606106781,Health,English,Poll,Asia,2173,0,user_423950,0.00014,0.015123,0.015123,343,1053,7
FAC20250606106799,Entertainment,Spanish,Text,Africa,6462,0,user_319390,0.000117,0.011868,0.011868,272,853,6
FAC20250606106807,Entertainment,French,Image,Europe,5022,1,user_414811,0.000099,0.009045,0.009045,220,678,6
FAC20250606106814,Entertainment,German,Video,Asia,2604,0,user_335683,0.000083,0.006533,0.006533,169,524,6
FAC20250606106826,Travel,English,Text,North America,337,0,user_42198,0.000193,0.018549,0.018549,494,1619,8
FAC20250606106840,Business,English,Image,North America,7973,0,user_260900,0.000163,0.012191,0.012191,400,1306,11
FAC20250606106860,Politics,English,Image,Oceania,3257,0,user_365986,0.000168,0.011619,0.011619,406,1317,4
FAC20250606106887,Climate,Portuguese,Video,Oceania,1598,0,user_1452,0.000092,0.002497,0.002497,172,540,0
FAC20250606106895,Food,English,Text,North America,276,0,user_120126,0.000188,0.013798,0.013798,464,1515,3
FAC20250607106916,Entertainment,Portuguese,Text,North America,56,0,user_112764,0.000106,0.011414,0.011414,246,769,6
FAC20250607106927,Science,English,Image,Asia,1525,0,user_307263,0.000178,0.010732,0.010732,426,1375,14
FAC20250607106978,Education,English,Link,North America,3934,0,user_350467,0.000143,0.013557,0.013557,348,1095,2
FAC20250607106980,Technology,Japanese,Text,North America,136,0,user_130726,0.000093,0.007971,0.007971,204,623,1
FAC20250607107029,Fashion,English,Image,Europe,160,0,user_252449,0.000171,0.012624,0.012624,422,1383,9
FAC20250607107045,Finance,English,Text,North America,93552,1,user_397031,0.000144,0.009308,0.009308,341,1128,10
FAC20250607107054,Entertainment,English,Poll,North America,4272,1,user_152248,0.000136,0.019185,0.019185,341,1061,6
FAC20250607107072,Gaming,Korean,Image,Asia,5154,1,user_449832,0.00009,0.003955,0.003955,182,561,13
FAC20250607107116,Gaming,German,Image,Europe,12293,0,user_254087,0.000088,0.0038,0.0038,177,543,13
FAC20250607107120,Science,English,Text,Asia,5212,0,user_164014,0.000173,0.009622,0.009622,410,1330,14
FAC20250607107139,Travel,Portuguese,Image,North America,820,0,user_293616,0.000103,0.005775,0.005775,219,685,8
FAC20250607107165,Climate,French,Video,Europe,10503,1,user_42804,0.000085,0.001988,0.001988,151,472,0
FAC20250607107189,Gaming,Hindi,Image,Asia,102,0,user_372941,0.000089,0.003748,0.003748,177,538,13
FAC20250607107202,Entertainment,English,Image,South America,1594,0,user_17218,0.000191,0.024832,0.024833,501,1617,6
FAC20250608107260,Education,French,Poll,South America,3437,0,user_409579,0.000061,0.002604,0.002604,104,315,2
FAC20250608107273,Health,English,Text,North America,117884,1,user_350973,0.000153,0.01631,0.01631,386,1268,7
FAC20250608107277,Sports,Portuguese,Video,Europe,4965,1,user_371561,0.000091,0.002516,0.002516,171,535,5
FAC20250608107280,Entertainment,Portuguese,Image,North America,454,0,user_121522,0.000105,0.009999,0.009999,237,746,6
FAC20250608107303,Health,English,Image,Europe,18,0,user_216567,0.000161,0.016548,0.016547,405,1303,7
FAC20250608107313,Fashion,English,Text,North America,26,0,user_244487,0.000161,0.011015,0.011015,390,1269,9
FAC20250608107340,Health,Spanish,Image,North America,282,0,user_357260,0.000116,0.00785,0.00785,257,808,7
FAC20250608107355,Education,English,Text,Europe,429,0,user_326737,0.000195,0.019895,0.019895,503,1629,2
FAC20250608107415,Education,English,Image,North America,191,0,user_200922,0.000178,0.016989,0.016988,451,1470,2
FAC20250608107424,Climate,English,Image,Asia,221,0,user_126960,0.000175,0.010998,0.010998,416,1326,0
FAC20250608107455,Climate,French,Video,North America,10031,0,user_32359,0.000085,0.002003,0.002003,152,476,0
FAC20250608107460,Fashion,English,Image,North America,26,0,user_465019,0.000153,0.010801,0.010801,371,1210,9
FAC20250608107482,Fashion,English,Video,Europe,11741,0,user_488866,0.000143,0.009878,0.009878,338,1078,9
FAC20250608107486,Business,English,Poll,North America,71,0,user_398328,0.00013,0.009869,0.009869,305,934,11
FAC20250608107503,Fashion,English,Link,Europe,459,0,user_59423,0.000143,0.009757,0.009757,336,1054,9
FAC20250608107523,Climate,English,Text,Europe,1071,0,user_444897,0.000186,0.012707,0.012706,455,1497,0
FAC20250608107538,Gaming,English,Image,Europe,746,0,user_311742,0.000179,0.012823,0.012823,437,1420,13
FAC20250609107564,Sports,Chinese,Image,South America,249,0,user_8011,0.000095,0.003513,0.003513,190,582,5
FAC20250609107579,Education,English,Video,North America,1314,0,user_201244,0.000172,0.015827,0.015827,430,1382,2
FAC20250609107614,Business,French,Text,North America,409,0,user_23018,0.000103,0.005708,0.005708,223,691,11
FAC20250609107615,Fashion,Japanese,Image,North America,8809,1,user_148750,0.000094,0.004366,0.004366,193,588,9
FAC20250609107662,Food,Hindi,Image,Europe,10,0,user_130014,0.000089,0.003873,0.003873,182,554,3
FAC20250609107704,Climate,Japanese,Image,Asia,1771,1,user_139824,0.000089,0.003021,0.003021,172,536,0
FAC20250609107705,Education,English,Text,Oceania,1571,0,user_314116,0.000188,0.018361,0.018361,482,1564,2
FAC20250609107736,Fashion,English,Text,North America,2107,0,user_192478,0.000184,0.014521,0.014521,459,1495,9
FAC20250609107780,Technology,English,Text,North America,1662,0,user_388010,0.000187,0.022115,0.022115,487,1580,1
FAC20250609107786,Health,English,Link,Asia,230,0,user_166394,0.000146,0.015753,0.015753,363,1152,7
FAC20250609107797,Finance,English,Link,Oceania,136,0,user_299090,0.000137,0.009162,0.009162,321,1015,10
FAC20250610107905,Food,English,Text,North America,330,0,user_205880,0.00019,0.014607,0.014607,472,1530,3
FAC20250610107932,Food,English,Video,Asia,26,0,user_54194,0.000137,0.008553,0.008553,317,998,3
FAC20250610107941,Entertainment,Spanish,Poll,Europe,5060,0,user_150377,0.000069,0.004009,0.004009,127,388,6
FAC20250610107946,Gaming,French,Video,North America,36,0,user_36804,0.000074,0.001991,0.001991,127,393,13
FAC20250610107948,Business,English,Image,Europe,18881,1,user_466776,0.000155,0.011576,0.011576,379,1241,11
FAC20250610107952,Technology,English,Text,Europe,2763,1,user_307675,0.000185,0.021889,0.021889,482,1570,1
FAC20250610108037,AI/ML,Arabic,Text,Europe,155408,1,user_394534,0.00008,0.005561,0.005561,164,498,12
FAC20250610108043,Travel,French,Image,Asia,15299,1,user_109545,0.000085,0.004803,0.004803,173,529,8
FAC20250610108069,Gaming,Korean,Image,Asia,3179,0,user_417883,0.00009,0.003988,0.003988,182,556,13
FAC20250610108083,Finance,English,Image,North America,4287,0,user_90420,0.000172,0.011987,0.011987,417,1346,10
FAC20250610108084,Fashion,English,Poll,Europe,246,0,user_154344,0.000126,0.009066,0.009066,296,922,9
FAC20250610108093,AI/ML,English,Link,North America,10956,0,user_391311,0.000141,0.013539,0.013539,339,1057,12
FAC20250610108112,Fashion,English,Image,Asia,1300,1,user_218034,0.000176,0.013713,0.013713,436,1421,9
FAC20250610108118,Gaming,French,Link,North America,358,0,user_220250,0.00007,0.002134,0.002134,121,371,13
FAC20250610108122,Sports,English,Image,Asia,24,0,user_236533,0.000153,0.008472,0.008472,357,1156,5
FAC20250610108146,Business,English,Text,North America,298,0,user_392480,0.000188,0.015945,0.015945,475,1550,11
FAC20250610108158,Technology,English,Text,Europe,740,0,user_283720,0.00019,0.022397,0.022397,495,1605,1
FAC20250610108160,Climate,German,Image,North America,1177,0,user_278760,0.000091,0.003278,0.003278,178,547,0
FAC20250610108174,Gaming,English,Text,South America,221,0,user_311845,0.000175,0.013314,0.013314,434,1436,13
FAC20250610108177,Health,English,Image,Europe,44,0,user_352833,0.000173,0.017562,0.017561,438,1405,7
FAC20250610108184,Sports,English,Text,Asia,7559,1,user_100874,0.000166,0.009964,0.009964,397,1301,5
FAC20250610108197,Climate,Chinese,Video,Europe,10871,1,user_357603,0.000078,0.001849,0.001849,135,413,0
FAC20250610108207,AI/ML,Portuguese,Poll,Asia,447,0,user_137692,0.000062,0.002189,0.002189,99,307,12
FAC20250611108240,Fashion,Portuguese,Text,Africa,914,0,user_251024,0.000116,0.005824,0.005824,251,783,9
FAC20250611108248,Science,English,Video,North America,2208,0,user_471965,0.00016,0.008301,0.008301,370,1199,14
FAC20250611108270,Business,English,Image,North America,2300,1,user_378611,0.000172,0.013562,0.013562,426,1390,11
FAC20250611108298,AI/ML,French,Text,Oceania,948,0,user_177916,0.000102,0.006933,0.006933,220,689,12
FAC20250611108335,Education,Arabic,Image,Africa,138,0,user_324085,0.00009,0.005829,0.005829,189,577,2
FAC20250611108344,Sports,English,Text,North America,398,0,user_57183,0.000188,0.013591,0.013591,462,1503,5
FAC20250611108373,Health,English,Text,North America,18286,0,user_128928,0.000165,0.017511,0.017511,419,1378,7
FAC20250611108457,Food,English,Poll,North America,252,0,user_125064,0.000135,0.008404,0.008404,311,966,3
FAC20250611108484,Finance,English,Text,North America,519,0,user_170229,0.00018,0.014475,0.014475,449,1477,10
FAC20250611108485,Technology,Spanish,Image,North America,81,0,user_292280,0.000113,0.00879,0.00879,255,800,1
FAC20250611108486,Travel,Arabic,Link,Europe,133,0,user_453694,0.000061,0.002473,0.002473,103,316,8
FAC20250611108520,AI/ML,French,Video,Europe,14151,0,user_50380,0.000075,0.003723,0.003723,142,431,12
FAC20250611108536,Sports,English,Video,North America,15,0,user_247500,0.000144,0.007383,0.007383,326,1034,5
FAC20250612108544,Science,English,Image,North America,310,0,user_388918,0.000177,0.010496,0.010496,423,1358,14
FAC20250612108586,Travel,English,Video,Europe,577,0,user_413400,0.000171,0.014819,0.014819,422,1346,8
FAC20250612108602,Science,Spanish,Text,North America,1451,0,user_205158,0.000122,0.004155,0.004155,254,791,14
FAC20250612108609,Travel,English,Text,Oceania,1838,1,user_35355,0.000187,0.017375,0.017375,475,1562,8
FAC20250612108613,Food,Portuguese,Video,Europe,116,0,user_151171,0.000083,0.00262,0.00262,154,471,3
FAC20250612108620,Entertainment,English,Link,North America,5424,0,user_288170,0.000138,0.019319,0.019319,348,1090,6
FAC20250612108640,Climate,Spanish,Video,Europe,105695,1,user_108411,0.000081,0.001885,0.001885,142,440,0
FAC20250612108649,Politics,English,Link,North America,116,0,user_511,0.000139,0.009198,0.009198,324,1003,4
FAC20250612108673,Climate,English,Image,North America,132,0,user_204143,0.000174,0.011171,0.011171,416,1331,0
FAC20250612108686,Health,Arabic,Poll,South America,17280,1,user_75525,0.000045,0.001521,0.001521,59,179,7
FAC20250612108722,Science,English,Link,Europe,95070,1,user_384227,0.000128,0.006301,0.006301,285,889,14
FAC20250612108734,Fashion,English,Image,Asia,13023,1,user_73164,0.000155,0.010811,0.010811,376,1231,9
FAC20250612108758,Gaming,English,Text,North America,19231,0,user_66279,0.000157,0.010779,0.010779,380,1260,13
FAC20250612108765,Entertainment,English,Image,North America,17899,1,user_59708,0.000168,0.021882,0.021883,432,1389,6
FAC20250612108769,Education,English,Video,North America,2689,0,user_252731,0.000171,0.015691,0.015691,427,1373,2
FAC20250612108788,Sports,English,Text,North America,6139,1,user_365603,0.000168,0.010103,0.010102,402,1321,5
FAC20250612108814,Sports,Korean,Video,Asia,644,0,user_494919,0.000084,0.0023,0.0023,154,478,5
FAC20250612108838,Education,Portuguese,Poll,Asia,774,0,user_324703,0.000066,0.002859,0.002859,117,359,2
FAC20250612108850,Health,Japanese,Video,South America,1463,0,user_93211,0.000077,0.004689,0.004689,150,463,7
FAC20250612108860,Business,English,Link,North America,20273,1,user_156181,0.000131,0.009931,0.009931,310,964,11
FAC20250613108887,AI/ML,Spanish,Text,North America,745,0,user_405557,0.000115,0.007388,0.007388,253,798,12
FAC20250613108904,Climate,English,Text,North America,3828,0,user_131724,0.000183,0.012265,0.012265,444,1450,0
FAC20250613108935,Travel,Spanish,Image,Asia,595,0,user_260330,0.000108,0.006213,0.006213,233,726,8
FAC20250613108963,Politics,English,Link,Oceania,13745,1,user_243987,0.000133,0.008745,0.008745,307,944,4
FAC20250613108968,Education,Spanish,Image,Asia,6841,1,user_411481,0.000103,0.006225,0.006225,221,698,2
FAC20250613108974,Finance,Chinese,Image,North America,1228,0,user_122255,0.00009,0.003652,0.003652,178,547,10
FAC20250613108993,Climate,English,Text,Asia,1132,0,user_116096,0.000186,0.012851,0.012851,455,1497,0
FAC20250613108994,Gaming,Spanish,Image,North America,423138,1,user_478236,0.000093,0.003872,0.003872,189,590,13
FAC20250613109010,Finance,Korean,Text,Africa,340,0,user_233342,0.000092,0.004771,0.004771,192,593,10
FAC20250613109089,Finance,Portuguese,Video,North America,454,0,user_228692,0.000087,0.003082,0.003082,165,507,10
FAC20250613109105,Travel,Korean,Video,Asia,274,0,user_438015,0.000081,0.003784,0.003784,154,476,8
FAC20250613109110,Sports,English,Image,North America,935,1,user_119287,0.000179,0.011831,0.011831,431,1391,5
FAC20250613109114,Climate,Japanese,Image,Europe,10396,0,user_195851,0.000084,0.00266,0.00266,158,498,0
FAC20250613109126,Business,English,Video,North America,17537,1,user_99587,0.00014,0.010432,0.010432,333,1059,11
FAC20250613109177,Sports,English,Image,Asia,148650,1,user_405840,0.000142,0.007452,0.007452,327,1062,5
FAC20250614109222,Climate,Hindi,Image,North America,9319,1,user_310367,0.000087,0.002743,0.002743,165,511,0
FAC20250614109232,Science,English,Link,North America,93,0,user_64205,0.000138,0.006906,0.006906,311,972,14
FAC20250614109240,Politics,English,Link,South America,660,0,user_113162,0.000143,0.009489,0.009489,334,1039,4
FAC20250614109253,AI/ML,English,Video,Oceania,7462,0,user_125508,0.000161,0.015349,0.015349,399,1277,12
FAC20250614109342,Education,English,Image,Europe,1470,0,user_65441,0.000186,0.018057,0.018057,476,1546,2
