post_id,n2v_0,n2v_1,n2v_2,n2v_3,n2v_4,n2v_5,n2v_6,n2v_7,n2v_8,n2v_9,n2v_10,n2v_11,n2v_12,n2v_13,n2v_14,n2v_15,n2v_16,n2v_17,n2v_18,n2v_19,n2v_20,n2v_21,n2v_22,n2v_23,n2v_24,n2v_25,n2v_26,n2v_27,n2v_28,n2v_29,n2v_30,n2v_31
FAC20250630114590,0.8618239,-0.586029,0.29114205,0.33307114,-0.2660655,-0.13220493,-0.5798438,0.685628,0.18131636,0.41657054,0.46367335,0.6492919,1.0527246,-0.7115066,-0.19646868,0.45928657,-0.6482904,0.0028975822,-0.7779882,0.88887024,0.59832156,1.0356917,-0.0703118,-1.0006291,-0.35008502,-0.22306927,-0.059170734,-0.27056888,0.039691366,-0.65342546,0.6989198,0.46612805
FAC20250630114638,1.7275293,-0.85067195,1.1905894,0.2435655,0.24892163,-0.91062254,-0.12920648,0.30860505,-0.038571633,-0.40190178,-0.2462461,0.19565108,-0.11434974,-0.83595586,0.8772827,0.2520767,0.6031022,0.5161898,0.5561612,0.039058518,0.17542851,0.6053902,-0.57942575,-0.5211604,-0.8611082,-0.119843476,0.2880794,0.36518207,-0.6677543,0.5337852,0.43603548,-0.07028298
FAC20250701114652,0.9610335,-0.46280223,0.80381,-0.8998644,0.55575037,-0.95252067,0.010216371,-0.6516504,0.23719697,-0.0070538153,0.0142869605,0.27791893,-0.07972629,-0.23468034,0.31939337,0.14205362,-0.10100823,-0.21890478,-0.34783244,0.23818581,0.12746377,-0.19976108,-0.2888781,-1.4980241,0.4397706,-0.060998976,-0.60253346,0.63788474,-0.9271208,0.0061382377,0.38309634,-1.1767645
FAC20250701114662,0.6601419,-0.68595487,0.9250608,-0.9912342,0.3369752,-0.49578875,-0.58170664,0.45692167,0.3315118,-0.8566093,-0.24837378,-0.101341195,-0.4153565,0.18733509,-1.1968493,-0.601953,-0.502778,0.8785422,-0.24863364,-0.5716119,1.8603259,0.563571,-0.7059459,-0.31294543,-1.0294925,-0.8015216,-0.2284738,0.7616952,-0.64569676,-0.14222565,-0.24456576,0.08470059
FAC20250701114706,0.4514318,-0.630435,0.32008702,0.8768462,-0.08693298,-0.5549856,-0.10319072,0.86492246,-0.43920222,-0.2554312,0.06260735,-0.18298903,0.9806235,-0.08423174,-0.46010453,0.5598409,-1.3544137,-0.11063417,-0.85368544,0.14314048,0.50139374,1.0377798,-0.25395414,-0.12747163,0.13941702,-0.79649967,-0.7941785,0.6011518,0.03694315,-0.14270777,0.5304288,-0.45139188
FAC20250701114737,0.8104788,0.32241863,0.11391913,0.72414786,-0.0659212,0.28180093,-0.026935406,-0.04140216,-0.45658076,0.5122489,-0.39958498,0.276372,1.1446052,-1.3748304,0.38765097,0.35509425,-1.3295182,0.041949075,-0.17943373,0.45270297,0.319291,1.2290106,-0.44447345,-0.28410015,0.40838182,-0.56271625,-0.19005643,0.5406944,0.111902334,0.3624494,-0.5720081,-0.4263165
FAC20250701114778,0.27182072,-0.68425936,0.2562879,1.1409699,1.0823443,-0.09263439,-0.17555025,-0.06276005,0.7198967,1.1561493,-0.2766156,-0.40916678,0.40479085,-0.14887853,-0.34531355,-0.14751528,-0.6795609,-0.15766063,0.098268904,1.137095,0.40261304,0.274984,-0.2962331,-0.7182885,-0.86528075,-0.22466642,0.10476597,0.1005424,-1.0695348,0.5694309,0.10618989,0.19453408
FAC20250701114804,0.7362641,-1.0230674,0.57707906,0.02564359,-0.46831122,-0.36790475,0.4145329,-0.98601323,0.79684,-0.056773104,-0.23443832,0.68011177,0.4778789,-0.5520723,-0.43854728,-0.072101936,-0.052601177,0.61976504,-0.03687803,-0.24311708,0.5854788,1.3961564,0.36171725,-1.3573823,-0.7325912,-1.1522201,0.18455309,0.040217068,0.90756315,0.028782189,0.073235855,0.026113212
FAC20250701114817,-0.4136674,-0.24567851,-0.13938943,-0.32813355,0.4910161,-0.8441814,-0.69546604,-1.3504063,0.16876905,0.14487275,0.23190002,0.11868792,-1.0382142,-0.44676286,-0.9592341,-0.3086398,-1.149912,0.9569746,-0.3632965,-0.2935777,1.280482,-0.019087069,-0.38819274,-0.6330081,-0.93645936,0.18276384,-0.28612655,0.8016473,-1.5870593,-0.032557998,-0.10376374,-0.14524756
FAC20250701114821,0.33464435,-0.7761758,0.34248453,-0.8508114,0.64946526,-0.8452521,0.39233333,-0.017390234,0.6698146,0.2611192,-0.2305591,0.17245336,0.4382933,-1.1894293,0.10814897,0.027914338,-0.53110754,0.43844664,0.1335551,0.60632807,0.61388767,0.1091548,-0.026706524,0.46869084,0.4485055,-1.6418128,-0.54509586,-0.6889218,-0.07854948,0.77311784,0.13186994,-0.9056869
FAC20250701114837,0.32886145,-0.25113356,0.8597802,-0.4520747,-0.9637089,-0.33938628,-0.37745693,0.5791756,-0.49384454,-0.3377502,1.2572577,-0.42448556,0.7533235,-1.2468977,-0.43804723,0.22871867,-0.05705109,-0.08847623,0.37743947,0.48317862,0.91524184,1.0568475,0.73782897,-0.9312078,-0.2237354,-0.4359643,0.035902366,0.58449775,0.36645913,0.11518761,0.09251391,0.32267046
FAC20250701114838,-0.47215515,-0.17065378,0.68596417,0.22820207,-0.21524079,-0.7201858,-0.74634445,-1.0993662,0.49213037,-0.35382426,-0.323805,-0.014766578,0.37306,-0.5860629,-1.1712525,0.4749524,-1.3321601,0.100362755,0.77168447,0.16812769,0.1616664,0.1798835,0.31921142,-0.53387594,-0.6595684,0.43455482,-0.16805996,0.34751198,-1.117699,-0.16858824,-1.6384043,0.29307437
FAC20250701114848,0.19588485,-0.22311217,0.6662077,0.03828703,0.54344654,0.030046986,0.37852678,-0.5471815,-0.055764876,-0.06283774,1.6963317,-0.03959219,-1.0310699,-0.7738066,-0.08148996,-0.61076546,-0.8428048,-0.23084351,-0.24733274,1.0224591,0.44157833,-0.46143278,-0.7397668,-1.207692,0.05011939,-0.47751954,-0.70838255,0.2646405,-0.87846184,0.5855119,-0.9060657,0.29369617
FAC20250701114852,1.1835679,-0.27448943,-0.17236537,-0.56881785,0.8996413,-1.3129979,0.17117022,0.29334196,0.15265599,0.6944672,-0.17809787,0.037835605,0.63132715,-1.022785,-0.29391623,0.21250391,-0.6535709,0.3966858,0.17082135,-0.9129251,0.26365262,-0.4323968,0.48342294,-0.7073515,-0.33487502,-0.77510244,-0.71236664,-0.39969847,-0.20222174,0.3741964,-0.48524514,-1.039613
FAC20250701114854,0.48834068,-0.015381778,0.56255156,0.76441336,-0.14888538,-0.2618368,-0.6901306,0.18245982,0.35994944,0.5425459,0.519133,0.6608073,0.9647313,-0.48361993,0.026096825,-0.2916127,-0.7226829,-0.13406612,-0.59538585,0.3981787,0.4792374,0.9044634,-0.48462376,-1.1316527,0.044183258,-0.5048351,-0.30796728,-0.14665344,-0.013846232,-0.7772571,0.7767541,0.5588076
FAC20250701114855,0.42197272,-0.9376254,2.0395103,0.39402252,-0.5822896,-0.21692257,-2.1224258,0.64393663,0.83544683,-0.4369641,-0.0023979999,-0.036328252,-0.53207177,-0.4823621,-0.49136975,0.3106284,-0.013131333,-0.04236859,1.022341,-0.4814527,1.1424118,0.6218852,-0.41091764,-0.49243614,0.61967784,-0.20832083,-0.20954368,-0.1480761,-1.3263896,0.39666733,-0.48083445,-0.63636714
FAC20250701114872,0.6115914,-1.451324,0.45849368,0.40342832,0.3759607,-0.009689821,-0.08009413,0.20498285,0.36360824,0.2712547,-0.45667005,-0.6795316,-0.49883863,-0.32363033,-0.30238256,-0.29737353,-0.39314842,-0.06816048,0.3351644,0.3310233,1.2497746,0.52200747,-0.23532812,-1.0073895,-0.7352675,0.21245216,0.048760537,-0.044696424,-0.7710281,0.33013445,-1.0036597,1.2406684
FAC20250701114917,0.9098005,0.4808312,-0.08229541,0.5568645,-0.43033168,0.3471642,-0.11504322,-0.21482088,-0.42019296,0.36543238,-0.048371024,-0.42769903,1.1278856,-0.49388537,-0.20532304,-0.11302169,-1.0731773,-0.17881735,-0.16804604,0.9189838,0.18140557,1.0008533,-0.5464489,-0.1903625,0.14250073,-0.6904915,-0.46197072,0.08432506,-0.7136109,0.25346658,0.23614328,-1.0212109
FAC20250701114937,1.6750909,-0.76469934,0.18324977,-0.19451262,0.08092829,-1.544564,-0.22202028,-0.10882452,0.66820765,-0.16996117,-0.63941205,0.14519557,0.304142,-0.9125753,0.15393773,-0.0041108713,-0.611859,-1.0464534,0.4728494,-0.13315919,0.86211336,0.54830563,0.5733988,0.5500273,-0.5603194,-1.0805976,0.27449113,0.12843077,-0.5214725,0.25864485,-0.4137571,-0.106599465
FAC20250701114965,1.411861,0.69056326,1.2385473,-0.51299214,0.42489707,-0.6490211,-0.3394728,0.5398268,-0.52635735,-0.33984375,0.351013,-0.07907997,0.21528432,-0.61652523,-1.3149004,0.6955438,0.6353214,0.5532966,1.0243988,-0.32852653,0.5485645,0.4184193,-0.7063799,-1.3792787,-0.35823685,-0.3989363,0.026952093,0.29220536,-0.20633377,-0.19263375,-0.19669846,-0.09000415
FAC20250702114970,1.112214,-0.5693906,0.068948045,0.6166225,0.47384351,-0.8597598,-0.085724175,0.5512665,0.82316524,0.83340836,-0.20135526,-0.011685958,0.9084139,-0.10311818,0.19292983,-0.38055322,-0.90734124,-0.7192109,-0.17155923,0.31022045,0.9682491,0.2593536,0.37892613,-0.2728876,-0.789015,-1.0767312,0.5048614,-0.43894136,-1.0995013,0.87128,0.38242173,-0.4612927
FAC20250702114972,0.55446887,-0.59848547,1.3693875,-0.47940254,0.31431916,-0.8950486,-0.2594625,-0.85926497,0.2518601,0.71799487,-0.52577525,0.1654726,0.54700464,-0.3601519,0.3303977,0.8266116,-0.050250962,1.0543005,-0.004326935,0.5265959,0.33119354,-0.14142652,-0.3000775,-0.42287192,0.8186772,-0.19360872,-0.3382483,0.29260337,-0.74401414,0.22200735,0.44717327,-0.56101334
FAC20250702114989,0.21834472,-0.68613744,0.53023946,0.6277992,-0.3451787,-1.1884884,0.42330942,-1.2066443,0.5852969,0.03625063,-0.6346907,0.39023992,0.28685805,-0.77051246,-0.29207307,0.3940949,-1.2011057,-0.09450728,0.28248578,0.64953476,0.056844577,-0.52783805,-0.0068534245,0.23159955,-0.4290872,0.11303507,-0.568155,0.62556046,-1.227552,-0.42457587,-0.789146,0.32143646
FAC20250702114991,0.8287199,0.96037793,0.2793337,-0.069339395,0.110455014,0.70119804,-0.3431667,0.08805192,-0.6453942,0.118580274,0.71415883,-0.057078954,0.29728615,-1.446773,-0.09142302,0.15025215,-1.4933746,0.4128179,-0.18589337,0.74333584,0.5291819,0.80609155,-0.26891539,-0.6857557,0.80692744,-0.59694135,-0.6720547,0.6386117,-0.019050509,0.9392885,-0.9685646,0.15290137
FAC20250702115018,0.017216511,0.2672675,1.8532206,-0.44276556,-1.100782,-0.3563612,-0.29828256,0.4514819,0.17529945,0.26534256,1.0150121,-0.111819185,-0.09531074,-0.8974906,-0.3452788,0.49065006,-0.84578615,-0.17689921,-0.08606536,-0.11301579,0.7888642,-0.094950005,0.8881651,-0.46394983,-0.4640921,-1.1752205,0.15692598,1.125502,-0.4973749,1.7026991,-0.70842546,-0.076871194
FAC20250702115024,0.27836922,-1.2315956,0.25897485,0.40734613,1.2400572,-0.058469255,-0.3710418,-0.16879304,1.2553622,0.8808634,0.10863678,-0.24478576,0.104341015,-0.8360804,-0.19833289,0.11771782,-1.149,0.21284585,-0.013280962,0.5264777,-0.3988046,-0.08507224,-0.17819427,-0.9490287,-0.4864346,-0.265975,-0.20846555,-0.010617791,-0.43274018,0.06838716,0.22925311,-0.0988729
FAC20250702115028,-0.067723475,-0.75204027,1.3205723,-0.07156199,1.2117676,0.32514393,0.08334306,-0.065894306,0.21201298,0.09061355,0.89330405,-0.62340033,-0.5817216,-0.9752877,0.15013766,-0.025331385,-1.9325744,0.33516693,0.10024595,0.028101243,0.9044223,-0.5865637,-0.7374048,-0.5110795,-0.72525,-0.19419606,-0.4936092,0.3754708,-0.22770926,0.8500518,-0.87734836,0.19410618
FAC20250702115068,0.26506206,0.07901577,0.6614798,0.34008855,0.04019748,-0.63901347,-0.005249714,0.2634529,-0.37898746,-0.13992491,0.21685755,0.17346059,1.045521,-0.54057163,0.2777562,0.0706139,-0.90205574,-0.24289504,-0.4349392,-0.023393556,1.1655724,0.74811184,-1.0143383,-0.43651605,0.23519239,-1.0467379,-0.4607865,-0.009593857,0.41179836,-0.72052747,0.2700505,0.0027920501
FAC20250702115073,1.0293102,0.08206626,0.9765653,0.5746568,0.2676541,-0.10267332,-0.5489309,-0.20965719,-0.24097815,0.51955146,-0.072745934,0.8218122,-0.7073398,-0.93339646,0.20681724,0.5584908,0.19605125,0.1273563,0.5148137,0.6772475,0.18288532,0.22301419,-0.9657676,0.10098417,0.33230048,-1.3030275,-0.4907599,0.5104263,-0.72304094,0.22560307,-0.2554946,-1.0553602
FAC20250702115099,0.39634085,0.1994134,0.6827271,0.18390226,0.47614568,-0.34308225,0.11271078,0.17231062,0.7366147,1.2859619,1.441738,0.42137206,0.52049774,-0.7256862,-0.09556454,0.09683742,-0.892066,0.31923807,-0.45684245,-1.0676744,1.2141725,0.080762625,0.37292093,0.06676966,0.31578952,-0.4776055,-0.63969123,0.5586939,-0.89105725,1.2403288,-0.45362413,-0.23150435
FAC20250702115120,0.46271715,-0.28577542,0.051475972,0.18704808,-0.7605448,-0.3384273,0.29639733,-0.028523931,0.016433194,0.052588854,0.44339257,0.7492282,1.0827788,-0.49448475,-0.42838356,0.6991701,-0.1414188,0.097631335,0.06292748,0.48402137,0.812964,1.3188063,-0.3329995,-1.4112179,0.022765068,-0.50059795,-0.1633597,0.101148166,0.66163176,0.0035326208,0.13426308,0.053961273
FAC20250702115128,0.3342455,-0.58207715,-0.23557298,-0.3208116,0.40897557,-1.3052919,-0.046023883,-0.36805582,0.18829286,0.9842013,-0.3105447,0.30657855,0.10295356,-1.0499843,-0.005785686,-0.2557465,-1.0230885,0.23469405,-0.017731747,-0.94535404,0.79621583,0.14760685,0.45795268,-0.58535016,-0.6727752,-0.5247779,-0.15612502,-0.24110605,-0.38410112,0.6501601,0.48231953,-1.3864605
FAC20250702115132,-0.29155472,0.08344735,-0.09447904,0.27840066,-0.3784191,-0.9178889,-0.89652264,0.18276566,-0.68683165,0.07772744,-0.79032177,0.8277483,0.10608448,-0.455919,-0.0050458442,3.2906504e-05,-1.1179022,0.43278143,0.2257224,0.2807738,0.6916382,1.5159066,-0.37568045,-0.91951203,-0.23297505,0.07190544,-0.62137073,0.10829338,0.09593744,0.44871795,0.51992655,-0.511898
FAC20250702115159,0.59094185,-0.67570686,0.10773938,-0.14270443,0.70216995,-1.0446336,0.5568126,-0.31110036,0.77506584,1.0892242,0.48646218,0.1929772,0.6113113,-0.894188,0.27992463,0.15346906,-0.52724034,-0.020381328,-0.61503893,-1.1992903,0.45024,0.66010547,0.4096336,-0.28910214,-0.147414,-0.33935526,-0.4685521,-0.25513333,-0.7646364,0.5624295,-0.2873623,-1.2598683
FAC20250702115169,-0.36938822,-0.1977117,0.23532668,0.42541075,-0.7006244,-1.2597641,-0.6546298,0.5080771,-0.28341284,-0.54540706,0.20473152,-0.3164712,0.5559551,-1.010169,0.727639,0.4932712,-0.56466496,-0.20743956,-0.15390868,1.0697095,0.1333203,0.88749564,0.55971825,-0.8735864,-0.34658,-0.44068292,-0.34604424,0.7826051,-0.11623182,0.3158611,0.08867447,-0.38688648
FAC20250702115182,0.3461186,-0.8517269,0.4515989,0.45669228,0.16298369,-1.1472827,0.7380801,0.04939112,0.55854344,0.68132627,0.35981086,0.51643616,0.77751684,-0.8660919,0.27312478,0.08948129,0.03472654,0.019279234,-0.1939678,-0.9881732,1.1895899,0.726636,0.45641842,0.36953294,-0.14048685,-1.2732378,-0.3646502,-0.0957625,-1.3965226,0.64420354,-0.3626221,-0.6787192
FAC20250702115200,0.49164575,-0.13814862,0.7861945,-0.76493484,0.5896841,-2.38294,-0.21538559,0.44178814,0.90535116,0.26086712,0.75585437,0.3263844,0.1397758,-0.2965909,-0.8808803,-0.17659916,-0.6820351,1.149171,-0.3036738,0.31837523,1.169126,0.78022504,-0.40320346,0.44494468,-0.2169824,-0.951338,0.77329713,-1.2665803,-1.1645619,0.7030624,0.31177616,0.18321021
FAC20250702115206,0.78409183,-0.46304086,1.2677002,-0.061955065,0.1884038,-0.66729367,-0.0070754397,0.3240043,-0.24661627,-0.50262177,-0.40498987,0.94795156,0.66447073,-0.50785756,0.6983437,0.5625028,0.3319373,0.8155347,0.8818968,0.03360208,-0.09551884,0.03379286,-0.6758671,-0.6817119,-0.52805835,-0.3864786,0.050133068,0.3835144,-1.6292914,0.06599333,0.02694195,-0.5426913
FAC20250702115221,0.13366546,-0.30285528,0.8399728,0.12193603,0.83763605,-0.70530355,-0.24244744,-0.9911519,-0.01273147,-0.5191364,0.827737,-0.23509207,-0.81664276,-0.25859585,-0.945982,0.24480727,0.12870017,-0.6913259,-0.20546792,0.3404705,0.5821195,0.15881486,-0.6385371,-1.9123172,-0.68230647,-0.20853934,-0.33765548,-0.33370984,-0.82373196,-0.33441216,-1.5680132,0.17460825
FAC20250702115229,-0.31005588,-0.44387373,0.7782154,-0.04467428,0.55822825,-0.44614622,-0.5393736,-0.93166816,0.6299815,0.11792085,-0.8430678,-0.5286662,-0.08574431,-0.9451305,-0.5311265,0.6683904,-0.43286085,1.2907512,0.14460173,0.48247698,0.2351514,0.1757423,-0.123395525,0.0830176,0.23683962,-0.56952804,-0.09655328,0.66440076,-0.8912032,1.3389732,-0.76582414,0.55209935
FAC20250702115244,-0.024810795,-0.73887724,0.3477137,1.0801954,0.12964831,-0.092813,0.5432059,-0.4551026,0.43131736,0.24745212,0.25921246,-1.3034194,0.25308102,-0.7074997,-0.53792363,0.105039306,-0.64621395,-0.027929442,0.3795846,1.1143316,0.42210454,0.09704054,0.2945522,-0.76512146,-0.89367086,-0.5712948,-0.06646838,0.4760553,-0.9171171,-0.08789822,0.064369224,-0.4707218
FAC20250702115263,-0.9034192,-0.8768547,0.48128393,-0.047821555,-0.15763156,-0.7935775,-0.7209001,-0.9620611,1.0729496,0.27826318,0.10119297,-0.21339798,0.47750834,-0.011801536,-1.4172938,0.48464206,-1.3443635,0.21454863,0.9598804,0.10310849,-0.19758815,0.64315283,0.10259481,-0.9295971,-1.2031386,-0.6083581,-0.40159488,-0.15974507,-0.124102,0.68734133,-1.7471576,0.35095716
FAC20250703115313,1.0283216,-0.40124744,0.9657668,0.03246545,-0.019824563,-0.354584,0.4723834,-0.6167032,0.21223257,0.37224433,-0.3560553,0.023585338,0.3454008,1.0075041,-0.25666255,0.4007201,0.11901899,0.07847774,0.98484546,0.57699144,0.5806821,0.6873697,-0.49581775,-0.9856764,-0.2198511,-0.8323316,-0.54542774,0.9098899,-0.27917573,1.0335591,0.16151749,-1.0902853
FAC20250703115321,1.1455204,-0.030441452,1.3719764,-1.1896439,0.14297587,0.07207787,-0.5343341,0.3532884,1.1486766,0.1573378,-0.3595468,0.37175196,-0.44582543,-0.38934988,-0.22971344,0.647274,-0.3275128,0.9281905,0.32637534,-0.3853509,0.89975846,-0.32737702,-0.23345554,-1.2575607,0.65367997,0.080601096,-0.7808809,-0.061562017,-1.0032171,0.3403594,-0.5463814,-0.9078308
FAC20250703115344,0.9052376,0.3733215,0.13924174,-0.058443625,0.047126625,-0.33166632,-0.90271187,-0.3740124,-0.040885713,0.87229156,-0.32917362,0.2790689,-0.054458,-1.5912093,-0.12651324,0.44175214,-1.2061074,-0.25494203,-0.06568933,-0.54878557,0.41262436,0.054344118,0.30794573,-0.35842508,-0.10730582,-1.7671897,-0.042790864,-0.13948865,-0.94870394,0.65780246,-0.44166335,-0.9433179
FAC20250703115360,0.7391642,-0.7839893,1.2311823,-0.26354423,0.20233348,-0.5987665,0.40703353,-0.45617115,-0.052603815,0.21234234,0.18594506,0.73309106,0.38889188,-0.7318727,-0.021124603,0.9186436,1.0134062,-0.07690764,-0.08503395,-0.3136024,0.6655666,1.4471176,-0.05115166,-0.32852504,0.03762433,-0.11754208,-0.79779017,0.5697533,-0.5947373,-0.008974189,0.0765166,-0.34910536
FAC20250703115393,1.2405716,0.1447289,0.14400668,0.21089353,-0.84163386,-1.0891737,0.29403946,-0.3029179,-0.10325941,0.03027265,0.368795,0.34880498,0.8346474,-0.6231715,0.9817997,0.49955383,-1.0259835,0.9020355,-0.10547522,0.3083803,0.027328959,0.35163128,-0.36306703,-0.7218958,-0.17303675,0.30167285,-0.42671803,-0.247318,-0.38399228,-0.017770272,-0.0587929,-0.19296573
FAC20250703115405,0.016230466,0.024631517,-0.21000883,0.8458819,-0.34282753,-1.0748408,-0.37599152,0.39480788,-0.6637884,0.50122786,0.33540946,0.8537332,-0.3595716,-0.73405105,-0.078450926,-0.30943292,-0.9020768,0.6277728,0.3639566,0.91217095,0.6203914,0.8052769,-0.5335392,-0.3188737,0.35139003,-0.4672546,-0.7938127,0.15858932,0.110206135,0.111277886,0.50949335,-0.61158895
FAC20250703115421,0.5955891,-1.1743289,0.12977152,0.21743974,0.7837688,0.29301047,-0.31875047,-0.5835445,-0.0255269,0.5566079,-0.29982343,-0.10519371,-0.5473404,-1.3164272,0.004131068,0.44204742,-0.8448496,0.35394645,0.0021653539,0.74698,-0.5423593,0.31804785,-0.2669035,-0.31276685,-0.52410924,-0.73007035,-0.5841624,0.06229269,-0.49463546,0.19458707,-0.67016757,-0.65624183
FAC20250703115426,0.46815518,0.14632986,0.051043395,-0.35192487,-1.2566583,-0.5446665,-0.70479375,0.3305319,-0.22895877,0.43951508,0.62804514,-0.7028931,1.3960584,0.11441593,-0.51449275,-0.6211113,-1.1299821,-0.23104158,0.3521175,0.42199984,0.37665427,0.58700734,-1.0546131,-0.28176793,-0.7216648,0.005785204,-1.0634881,-0.05076336,-0.53804505,0.53097004,-0.007271108,0.24377233
FAC20250703115429,1.4350213,-0.48632687,0.1667389,-0.00021605923,-0.036918603,-1.222025,-0.073924735,0.060392883,1.1045684,1.450688,0.22196579,0.4550022,0.59007674,-0.36648536,0.29322746,0.54960704,-1.0663093,-0.07500249,-0.49966824,-0.6073245,0.25298223,-0.45342273,0.42460886,-0.5351029,-0.3475203,-0.42708093,-0.086815126,-0.27047428,-1.1004343,0.2926612,0.4377599,-0.5526224
FAC20250703115440,0.6089468,-0.77964514,1.225268,0.27640378,0.645937,-0.7777953,-0.02835324,0.6436055,0.29853705,0.095237926,-0.37512067,0.37161574,-0.12657721,-0.36445716,0.28927946,0.7207309,-0.15778714,0.19011514,0.13714798,0.17324887,0.46709993,0.060464572,-1.1975458,0.029893635,0.05775784,-0.90274453,-0.88929063,0.80115885,0.12482307,0.16361348,0.06493141,-1.095809
FAC20250703115475,0.45919448,-0.3805253,1.408397,0.06968358,0.39264593,-0.727084,0.42049924,-0.43584788,0.010627462,0.31469205,0.19106846,0.4327819,0.4633683,-0.6573803,-0.28168127,0.7232836,1.04616,0.0019856272,0.11874611,-0.21969768,0.7371497,1.3502432,-0.40006143,-0.6578258,-0.08040127,0.037384838,-0.47621202,0.37240824,-0.28402445,-0.14385751,-0.08115776,-0.8584821
FAC20250703115493,-0.7955758,-0.62673205,0.27486813,0.5850555,0.6353442,-0.3132724,-0.3442256,-0.4395936,-0.7563885,0.25595742,-0.9175048,0.6224673,-0.04376495,-1.130386,-0.6772309,-0.3196918,-0.74865097,0.14569761,0.85655814,0.2529152,0.68328804,-0.13036439,-0.21086057,-0.68671393,-0.7960421,-0.077102296,-0.12520397,0.4598476,-1.0214378,0.23200293,0.28545246,0.019567909
FAC20250703115506,1.4454466,-0.35894123,1.2122719,-0.22551395,-0.12496429,-1.1344302,-0.11807531,-1.2094529,0.74711376,0.27429,-0.51211333,0.28336677,0.36067528,-0.1347492,0.0016393466,0.85206383,-0.42620528,-0.070999175,0.5734669,0.35910928,0.14515437,0.027126186,0.025895521,-0.2285752,0.3113218,0.42609933,-0.7709858,0.6742131,-0.5913337,-0.25272316,0.1147098,-0.6491079
FAC20250703115508,0.51541084,-0.9060895,0.12565157,-0.48648506,0.44524178,-0.9211168,0.7019562,0.5754424,0.20207778,0.057357635,0.3824011,0.843359,-0.42865142,-0.91615605,0.00012200895,-0.4643118,-0.40389025,-0.6665009,-0.45927653,0.38133714,0.4658633,-0.05044301,0.10920534,-0.48819786,0.10969137,-1.7876304,-0.7117002,0.063710436,-0.50556934,0.637245,-0.26040447,-1.133909
FAC20250703115514,-0.6349235,0.395533,0.0018697302,0.51360214,-0.8372892,-0.3971283,-0.62276673,0.8589013,0.14333802,-0.23488422,1.6691661,-0.20045143,0.61992854,-1.0129979,0.095223404,-0.3776244,-0.74055743,0.30624798,0.5449489,1.1379507,0.9702163,0.6368637,0.10269107,-0.54962426,-0.17172922,-0.9553932,-0.72278386,0.03482897,-0.7615703,-0.28797233,-0.54794395,-0.07032265
FAC20250703115532,1.4033506,0.12319922,0.5409709,-0.3056948,0.22855203,0.18757612,-1.0560126,-1.102269,0.79661816,-0.13471591,0.23128027,0.7934007,-0.6422221,-0.7212131,-1.0312657,-0.30740166,-0.87067217,0.6546902,-0.21940616,-0.1110815,0.059765473,0.64105284,-0.32766503,-1.1861082,-0.9930766,-1.233744,0.2926513,-0.7663416,0.07836443,-0.1451006,-0.25855893,0.27250656
FAC20250703115535,0.335036,-0.37399828,0.23593275,0.7759451,-0.055971306,-0.80865973,-0.09804014,0.8041979,-0.47948816,-0.13897268,0.44096422,0.3253485,0.25731513,-0.43300775,0.30528054,0.37845874,-0.9822134,-0.03558213,-0.14267983,0.74272865,0.9437621,0.38978797,-1.1110051,-0.00980803,0.41508907,-0.9798697,-0.7765245,0.61125827,0.51934016,-0.31853473,-0.12375159,-0.23305427
FAC20250703115546,0.29324886,-0.1023182,0.64935696,1.0604428,-0.40070057,-0.5912779,-0.54225373,-0.8178058,0.38047266,-0.0688001,0.30040613,0.7448159,0.38126424,-0.5762337,0.5301123,-0.46418485,0.098010495,-0.45862,0.38358244,-0.1131538,0.7722652,0.054957703,-0.6051581,-0.9767395,-0.48474774,-1.3053466,-0.79712886,-1.18406,-0.15192722,-0.21543828,0.27175125,-0.18694003
FAC20250703115566,0.93927383,-0.25830325,0.38147417,-0.29727137,-0.47330037,-0.8094621,-0.007150342,0.029462075,0.0368076,-0.29650173,-0.0131652625,0.40121353,0.6678364,-0.9746333,-0.3623404,0.77238715,-0.7191894,-0.6167762,0.10590666,0.77778894,0.6866178,1.4285378,0.24566774,-0.24726787,-0.20824574,0.040258575,-0.42480174,-0.18443802,0.36008573,-0.86873823,-0.12813337,0.11513255
FAC20250704115617,0.15545924,0.5076081,0.11285112,0.42240512,-0.65413314,-0.48153216,-1.0787243,-0.8664989,-0.59893364,-0.45076174,1.3564248,0.016034456,0.7857011,-0.7960387,-0.211627,-0.28400478,-0.32323796,-0.15200265,0.5791413,0.66092616,1.4611473,0.61360186,-0.4804273,-0.28048626,0.0026002391,-0.3040567,-0.499499,-0.96615934,-0.42527807,0.0631052,0.22118044,0.46181506
FAC20250704115638,0.44669506,0.5288838,1.7368046,-0.2230531,-0.35439113,-0.7519854,-0.47321674,-0.89647496,-0.61235744,0.6423782,0.50563365,0.38013908,-0.315487,-0.075993605,-0.7065883,0.34932694,-0.9578429,0.81424195,0.13717557,-0.57324886,0.9751895,-0.38628885,-0.20473313,-0.14137298,-0.19448996,0.6298528,-0.6527418,1.1635482,-0.8535394,0.80589414,0.57851714,-0.6265265
