Id,topic,language,media_type,location,followers,popularity,user_id,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,modularity_class
FAC20250630114415,Gaming,English,Image,North America,53,0,user_197375,140,422,8,0.3288,0.357501,12905.934461,0.003726,0.003726,0.000161,0,1
FAC20250630114430,Gaming,English,Image,North America,382,0,user_366248,181,550,8,0.339076,0.371122,12758.782995,0.007313,0.007313,0.000201,0,1
FAC20250630114456,Finance,Spanish,Image,North America,511,0,user_337845,53,159,8,0.291887,0.31034,12279.1449,0.000228,0.000228,0.000136,0,4
FAC20250630114493,Entertainment,English,Video,Africa,4514,1,user_496551,120,364,7,0.324991,0.351336,11374.953815,0.002975,0.002975,0.000163,0,13
FAC20250630114508,Climate,English,Image,North America,162,0,user_431242,155,472,8,0.33543,0.365299,10251.712234,0.004697,0.004697,0.000171,0,1
FAC20250630114523,Health,French,Text,North America,3082,0,user_186090,38,115,9,0.282659,0.299706,4124.120432,0.001039,0.001039,0.000099,0,5
FAC20250630114556,Fashion,English,Image,North America,2440,0,user_346794,180,543,8,0.337432,0.368785,15318.574339,0.005613,0.005613,0.000199,0,1
FAC20250630114567,Science,German,Video,North America,34,0,user_8345,9,28,8,0.250291,0.260111,225.915947,0.000012,0.000012,0.000052,0,13
FAC20250630114579,Health,Hindi,Image,Europe,303,1,user_339104,21,63,9,0.275603,0.291028,2633.965974,0.000172,0.000172,0.000071,0,1
FAC20250630114580,Education,Spanish,Poll,Asia,229,0,user_460166,8,25,9,0.251547,0.261398,775.412278,0.000015,0.000015,0.00005,0,4
FAC20250630114582,Travel,Hindi,Image,Unknown,633,0,user_457972,17,51,9,0.276566,0.29105,1455.186197,0.000184,0.000184,0.000059,0,1
FAC20250630114590,Food,English,Text,Oceania,466,0,user_430098,230,694,8,0.343286,0.378387,16730.159391,0.03445,0.03445,0.000223,0,9
FAC20250630114638,Education,English,Video,North America,293,0,user_445802,154,465,7,0.328427,0.356882,16724.118214,0.004073,0.004073,0.000199,0,13
FAC20250701114652,Entertainment,English,Video,North America,2213,0,user_121758,144,436,7,0.327911,0.355835,14977.841215,0.004404,0.004404,0.000187,0,13
FAC20250701114662,Health,Portuguese,Poll,Asia,31798,0,user_189384,6,18,10,0.222554,0.228968,608.508906,0.000001,0.000001,0.000058,0,5
FAC20250701114706,Health,English,Text,Asia,98,0,user_205455,176,529,8,0.336662,0.368977,14095.174195,0.020252,0.020252,0.000177,0,5
FAC20250701114737,AI/ML,English,Text,North America,19408,1,user_468723,137,414,8,0.330099,0.359903,7082.305188,0.014242,0.014242,0.000143,0,9
FAC20250701114778,Food,English,Image,South America,197,0,user_336868,188,569,8,0.336662,0.368458,14078.782674,0.005901,0.005901,0.00021,0,1
FAC20250701114804,Climate,English,Poll,Europe,430,0,user_427567,49,147,8,0.311307,0.329505,13150.975318,0.002123,0.002123,0.000097,0,1
FAC20250701114817,Business,Portuguese,Image,Asia,3065,0,user_468681,32,97,7,0.280696,0.296089,3747.760322,0.000127,0.000127,0.000092,0,1
FAC20250701114821,Politics,English,Link,Asia,1370,0,user_203512,66,199,8,0.315434,0.33619,5580.244022,0.002151,0.002151,0.000107,0,14
FAC20250701114837,Fashion,Hindi,Text,Europe,424,0,user_252311,24,72,9,0.277556,0.293875,2865.947303,0.002068,0.002068,0.00006,0,0
FAC20250701114838,Science,Japanese,Image,Asia,4453,1,user_2583,15,45,8,0.269141,0.282305,4179.074606,0.000047,0.000047,0.000073,0,1
FAC20250701114848,Entertainment,Spanish,Image,North America,1017,0,user_387179,57,172,9,0.29217,0.311232,8099.990391,0.000548,0.000548,0.000127,0,1
FAC20250701114852,Sports,English,Link,Europe,1960,1,user_91373,79,240,8,0.315633,0.33709,8066.333649,0.001642,0.001642,0.000132,0,14
FAC20250701114854,Food,English,Text,North America,635,0,user_467680,219,666,8,0.34371,0.378347,14582.470113,0.029113,0.029113,0.00022,0,9
FAC20250701114855,Gaming,French,Video,Europe,51972,1,user_150696,12,36,7,0.238592,0.247901,2395.969382,0.000002,0.000002,0.000085,0,13
FAC20250701114872,Gaming,Chinese,Image,Unknown,300,0,user_219143,20,61,9,0.270448,0.28548,610.802598,0.00038,0.00038,0.000055,0,1
FAC20250701114917,AI/ML,English,Text,Asia,152,0,user_323407,201,609,8,0.340149,0.37405,13742.103119,0.023189,0.023189,0.000199,0,9
FAC20250701114937,Science,English,Link,Asia,285,0,user_202125,77,231,8,0.315341,0.336751,17480.942507,0.001518,0.001518,0.000141,0,14
FAC20250701114965,Sports,Arabic,Video,North America,559,0,user_397173,17,51,8,0.266925,0.27969,4407.003859,0.000114,0.000114,0.000069,0,13
FAC20250702114970,Food,English,Link,Asia,206,0,user_259941,79,238,8,0.31409,0.335623,9436.409726,0.001779,0.001779,0.000136,0,14
FAC20250702114972,Politics,English,Video,North America,2488,0,user_129181,145,443,7,0.326289,0.35371,9340.027285,0.003357,0.003357,0.000182,0,13
FAC20250702114989,Science,English,Image,Europe,3409,0,user_339934,160,482,8,0.335805,0.366165,19772.374047,0.004268,0.004268,0.000185,0,1
FAC20250702114991,AI/ML,Spanish,Text,Oceania,18145,0,user_251986,22,66,9,0.277137,0.292425,1007.312434,0.000395,0.000395,0.000061,0,4
FAC20250702115018,Fashion,Spanish,Link,North America,8000,0,user_33296,16,48,8,0.260877,0.270154,5063.587671,0.000003,0.000003,0.000095,0,15
FAC20250702115024,Food,English,Image,Europe,1697,0,user_157758,198,601,8,0.338465,0.371234,15032.317657,0.006329,0.006329,0.000217,0,1
FAC20250702115028,Health,Spanish,Image,Europe,1437,0,user_259697,60,181,8,0.291344,0.310672,7027.007954,0.000345,0.000345,0.000137,0,4
FAC20250702115068,Health,English,Text,Asia,658,0,user_320455,227,689,8,0.344214,0.379465,14648.245376,0.03137,0.03137,0.000225,0,5
FAC20250702115073,AI/ML,English,Video,Europe,1001,0,user_291083,138,421,7,0.328556,0.356257,10213.386577,0.00363,0.00363,0.000177,0,13
FAC20250702115099,Technology,Spanish,Link,Asia,26708,1,user_253680,12,36,9,0.251758,0.260674,367.039403,0.000006,0.000006,0.000061,0,15
FAC20250702115120,Climate,English,Text,North America,524,0,user_459742,228,693,8,0.343396,0.378371,13733.918096,0.032301,0.032301,0.000228,0,17
FAC20250702115128,Business,English,Link,Asia,1965,0,user_34446,74,225,7,0.315262,0.336621,5398.532128,0.001594,0.001594,0.00012,0,11
FAC20250702115132,Business,English,Text,North America,8336,1,user_30156,168,511,7,0.334907,0.366584,10038.547479,0.018549,0.018549,0.000171,0,11
FAC20250702115159,Technology,English,Link,North America,2051,0,user_4703,92,278,8,0.31695,0.33969,13786.685902,0.002285,0.002285,0.000148,0,14
FAC20250702115169,Fashion,English,Text,Africa,11441,0,user_86294,150,452,7,0.333614,0.364393,13989.536337,0.0157,0.0157,0.000157,0,0
FAC20250702115182,Technology,English,Link,North America,147306,1,user_115653,31,93,9,0.292318,0.308572,195.984978,0.000232,0.000232,0.000067,0,14
FAC20250702115200,Politics,Portuguese,Link,North America,43,0,user_95321,15,45,9,0.243538,0.252136,1314.174141,0.000004,0.000004,0.000094,0,14
FAC20250702115206,Education,English,Video,North America,5085,0,user_94059,123,371,7,0.323662,0.349977,11428.293366,0.002131,0.002131,0.000162,0,13
FAC20250702115221,Entertainment,Japanese,Image,Europe,653,0,user_10762,39,118,8,0.282255,0.299028,5942.934437,0.00031,0.00031,0.000111,0,1
FAC20250702115229,Politics,Hindi,Image,North America,13221,0,user_101827,12,36,8,0.25735,0.269751,1561.68509,0.00005,0.00005,0.000062,0,1
FAC20250702115244,Fashion,English,Image,South America,163,0,user_356768,184,562,8,0.33609,0.36758,10886.749353,0.005953,0.005953,0.0002,0,1
FAC20250702115263,Climate,Japanese,Image,Europe,27,1,user_419406,18,54,9,0.257183,0.269351,11283.927556,0.000028,0.000028,0.000092,0,1
FAC20250703115313,Climate,English,Video,North America,172,0,user_95658,107,323,7,0.324235,0.349541,13765.641584,0.001938,0.001938,0.000153,0,17
FAC20250703115321,Gaming,Arabic,Video,Asia,1830,0,user_6731,16,48,8,0.264521,0.277043,2023.008907,0.000074,0.000074,0.00007,0,13
FAC20250703115344,AI/ML,Chinese,Link,Europe,34577,0,user_175654,4,12,9,0.232032,0.239136,11.785065,0.000002,0.000002,0.000052,0,14
FAC20250703115360,Technology,English,Video,North America,435,0,user_411775,152,460,7,0.328944,0.357289,14754.790946,0.004281,0.004281,0.000195,0,15
FAC20250703115393,Education,English,Text,Oceania,2806,0,user_38345,202,612,8,0.341044,0.37522,15418.200827,0.023793,0.023793,0.000208,0,9
FAC20250703115405,Business,English,Text,Europe,1012,0,user_58897,225,682,7,0.343631,0.378898,14101.179906,0.029933,0.029933,0.000222,0,11
FAC20250703115421,AI/ML,English,Image,Africa,1506,0,user_198588,218,664,8,0.339596,0.373435,13119.395845,0.007437,0.007437,0.000231,0,1
FAC20250703115426,Travel,Arabic,Text,Asia,188,0,user_244896,21,63,9,0.272773,0.288346,2229.033353,0.001095,0.001095,0.000062,0,9
FAC20250703115429,Food,English,Link,North America,2501,0,user_158562,78,234,8,0.315447,0.336897,28469.173391,0.001443,0.001443,0.000158,0,14
FAC20250703115440,Health,English,Video,North America,1216,0,user_179438,139,423,7,0.328858,0.356542,9622.613072,0.003256,0.003256,0.000176,0,13
FAC20250703115475,Technology,English,Video,Asia,536,0,user_245680,170,517,7,0.32981,0.359094,16392.553346,0.004638,0.004638,0.000217,0,15
FAC20250703115493,Business,English,Image,Europe,5705,0,user_347400,169,512,7,0.33357,0.364202,11230.142426,0.004536,0.004536,0.000184,0,1
FAC20250703115506,Science,English,Video,Europe,2732,0,user_390755,141,430,7,0.326473,0.353902,15015.60913,0.00276,0.00276,0.00019,0,13
FAC20250703115508,Entertainment,English,Link,Asia,1238,0,user_398588,88,264,8,0.319197,0.34188,8326.567502,0.00302,0.00302,0.000133,0,14
FAC20250703115514,Fashion,Chinese,Text,North America,918,0,user_263424,22,66,9,0.277987,0.293785,1870.239578,0.000855,0.000855,0.000067,0,0
FAC20250703115532,AI/ML,Korean,Poll,North America,439,0,user_367568,6,18,9,0.232011,0.239271,689.502894,0.000002,0.000002,0.000058,0,1
FAC20250703115535,Health,English,Text,Europe,995,1,user_148959,240,725,8,0.345067,0.381083,22397.211599,0.031928,0.031928,0.000237,0,5
FAC20250703115546,Finance,English,Poll,Europe,753,0,user_43394,48,144,8,0.310857,0.328936,4560.95354,0.002902,0.002902,0.000086,0,7
FAC20250703115566,Science,English,Text,North America,455,0,user_159267,232,702,8,0.342864,0.37813,18557.939439,0.032856,0.032856,0.00023,0,9
FAC20250704115617,Finance,Arabic,Text,Africa,696,0,user_360541,31,93,9,0.281948,0.297923,5025.21871,0.002218,0.002218,0.000074,0,7
FAC20250704115638,Business,Spanish,Video,North America,3400,0,user_323621,25,76,7,0.274436,0.288275,4143.117892,0.00011,0.00011,0.000083,0,13
FAC20250704115642,Health,Portuguese,Link,North America,107666,1,user_474645,4,12,9,0.206731,0.21163,252.166748,0,0,0.000055,0,14
FAC20250704115651,Climate,English,Text,Europe,0,0,user_417591,96,288,8,0.32182,0.349157,0,0.012298,0.012298,0.000104,0,17
FAC20250704115681,Science,English,Link,North America,4957,1,user_456727,60,183,8,0.311294,0.331025,6777.204934,0.000837,0.000837,0.000111,0,14
FAC20250704115701,Food,French,Video,Europe,87,0,user_379631,15,45,8,0.262443,0.273144,4882.214329,0.000015,0.000015,0.000086,0,13
FAC20250704115721,AI/ML,Chinese,Video,Unknown,218,0,user_50422,15,45,8,0.264168,0.276409,1643.307909,0.000081,0.000081,0.000065,0,13
FAC20250704115748,Science,Portuguese,Video,Europe,378,0,user_21651,24,72,8,0.270818,0.284145,3637.772404,0.000105,0.000105,0.000085,0,13
FAC20250704115750,Education,English,Text,North America,12938,0,user_108744,139,420,7,0.333392,0.36336,10743.201757,0.014995,0.014995,0.000148,0,9
FAC20250704115760,Health,English,Text,North America,34,0,user_409801,146,441,8,0.329969,0.360322,5910.951253,0.017455,0.017455,0.000149,0,5
FAC20250704115790,Entertainment,English,Video,North America,286,0,user_457873,140,424,7,0.328886,0.356713,12944.134487,0.003694,0.003694,0.00018,0,13
FAC20250704115807,Business,Portuguese,Image,South America,695,0,user_222250,46,139,8,0.287072,0.304256,5801.743061,0.000361,0.000361,0.000116,0,1
FAC20250704115808,Entertainment,French,Image,North America,16,0,user_103674,13,40,9,0.259724,0.271633,608.112268,0.000031,0.000031,0.000055,0,1
FAC20250704115859,Climate,Arabic,Text,North America,30,0,user_274051,11,33,9,0.258465,0.270762,400.969306,0.000137,0.000137,0.00005,0,17
FAC20250704115878,Education,German,Video,Asia,2867,1,user_51616,17,52,8,0.263667,0.276122,1938.024847,0.000084,0.000084,0.000071,0,13
FAC20250704115883,Technology,Spanish,Poll,North America,535,0,user_402019,14,42,8,0.267485,0.277688,4070.91387,0.000043,0.000043,0.000067,0,15
FAC20250705115907,AI/ML,English,Text,Oceania,998,0,user_89257,224,681,8,0.344387,0.379668,18624.259211,0.027876,0.027876,0.000229,0,9
FAC20250705115961,Business,English,Text,Asia,82,0,user_21892,177,534,7,0.334997,0.367456,14471.412332,0.018874,0.018874,0.000185,0,11
FAC20250705116021,Politics,French,Text,South America,83,0,user_374792,16,48,9,0.269324,0.283482,1053.339325,0.000376,0.000376,0.000056,0,9
FAC20250705116039,Education,English,Text,Asia,6257,1,user_383178,170,514,7,0.337205,0.369163,18124.085287,0.018397,0.018397,0.000184,0,9
FAC20250705116045,Entertainment,English,Image,Europe,1254,0,user_226947,196,599,8,0.341029,0.37391,14918.804726,0.007871,0.007871,0.000219,0,1
FAC20250705116124,Politics,English,Image,Asia,32,0,user_366928,114,342,8,0.32585,0.353156,17814.526337,0.002564,0.002564,0.000143,0,1
FAC20250705116133,AI/ML,Japanese,Text,South America,25146,1,user_459190,13,39,8,0.261631,0.274276,392.247505,0.000263,0.000263,0.000051,0,9
FAC20250705116137,Travel,Hindi,Text,North America,6,0,user_47779,4,12,9,0.227745,0.236638,69.039588,0.000018,0.000018,0.000039,0,9
FAC20250705116156,Business,English,Image,Europe,40873,1,user_285522,108,327,7,0.322455,0.34883,2079.105325,0.002775,0.002775,0.000124,0,1
FAC20250705116162,Travel,English,Image,North America,3513,0,user_429342,164,498,8,0.3357,0.366289,9520.421593,0.005245,0.005245,0.000179,0,1
FAC20250705116181,Technology,English,Image,Europe,5295,0,user_86186,172,523,8,0.334818,0.36589,9830.287487,0.004855,0.004855,0.000189,0,1
FAC20250705116198,Education,Portuguese,Link,Asia,11,0,user_193268,7,21,9,0.242072,0.24962,2003.689712,0.000002,0.000002,0.00006,0,14
FAC20250705116202,Sports,Spanish,Text,North America,695,0,user_113884,54,166,8,0.294528,0.313798,5493.963528,0.001313,0.001313,0.000121,0,4
FAC20250706116272,Entertainment,Portuguese,Video,South America,74,0,user_47005,18,54,8,0.26631,0.278513,3939.089505,0.00004,0.00004,0.000078,0,13
FAC20250706116280,Finance,Japanese,Video,Asia,2167,0,user_475506,14,42,7,0.259347,0.271544,972.382524,0.00005,0.00005,0.000062,0,7
FAC20250706116295,Travel,English,Text,South America,6836,1,user_462293,179,540,7,0.337009,0.36944,13284.260961,0.020907,0.020907,0.000181,0,9
FAC20250706116304,Food,English,Poll,Europe,152,0,user_91253,44,132,8,0.307174,0.324146,3677.786601,0.00142,0.00142,0.000082,0,14
FAC20250706116337,Entertainment,English,Video,Asia,292,0,user_497617,142,429,7,0.328642,0.35648,11441.681549,0.003677,0.003677,0.00018,0,13
FAC20250706116403,Science,English,Video,North America,49,0,user_441430,93,279,7,0.315991,0.339455,13738.664049,0.001189,0.001189,0.00014,0,13
FAC20250706116412,Travel,English,Video,North America,1339500,1,user_347402,52,156,7,0.305489,0.326449,0,0.000814,0.000814,0.00008,0,13
FAC20250706116416,Health,Spanish,Text,North America,713,0,user_93553,66,199,8,0.296889,0.317273,11591.479319,0.00155,0.00155,0.000144,0,4
FAC20250706116424,Gaming,English,Text,North America,8,0,user_403597,111,333,8,0.323328,0.351281,4986.985443,0.014615,0.014615,0.000118,0,8
FAC20250706116454,Science,English,Text,Africa,410,0,user_430328,217,658,8,0.341975,0.376459,13869.735924,0.031063,0.031063,0.000215,0,9
FAC20250706116456,Travel,English,Text,South America,75,0,user_64002,179,541,8,0.334475,0.366848,17245.992747,0.020823,0.020823,0.000187,0,9
FAC20250706116472,Health,French,Image,North America,448,0,user_435897,25,76,9,0.281843,0.297917,3277.201088,0.000103,0.000103,0.000083,0,1
FAC20250706116482,Education,French,Text,Europe,405,0,user_297559,42,126,9,0.285676,0.303076,13498.659035,0.002172,0.002172,0.000107,0,9
FAC20250706116502,Travel,English,Video,Asia,68427,1,user_161708,62,186,7,0.308877,0.330361,4309.227805,0.000855,0.000855,0.000095,0,13
FAC20250706116515,Politics,Portuguese,Image,Asia,31,0,user_360969,16,48,9,0.266225,0.278975,1213.580285,0.000022,0.000022,0.000064,0,1
FAC20250706116529,Food,Chinese,Image,North America,325,0,user_455229,22,66,9,0.268805,0.283623,1274.008983,0.000235,0.000235,0.000067,0,1
FAC20250707116549,Education,Japanese,Video,North America,600,0,user_152905,18,54,7,0.267962,0.281141,7321.992056,0.000113,0.000113,0.000073,0,13
FAC20250707116557,Technology,Chinese,Image,Europe,59,0,user_457046,10,31,9,0.257165,0.270034,284.587511,0.000071,0.000071,0.000047,0,1
FAC20250707116577,Health,English,Video,Oceania,5724,1,user_305694,119,361,7,0.322718,0.34837,9338.315517,0.002061,0.002061,0.000162,0,13
FAC20250707116587,Sports,English,Text,Europe,1111,0,user_146205,218,657,8,0.343977,0.378955,17250.119796,0.028646,0.028646,0.000216,0,9
FAC20250707116620,Finance,English,Link,Europe,149,0,user_137313,75,229,8,0.312679,0.333537,4793.737306,0.001883,0.001883,0.000121,0,14
FAC20250707116656,Sports,English,Video,Europe,571,0,user_484428,148,448,7,0.329059,0.357012,16237.883465,0.003108,0.003108,0.000196,0,13
FAC20250707116669,Science,Spanish,Image,Africa,2991,0,user_34306,50,151,8,0.288261,0.306208,12242.720791,0.000153,0.000153,0.000133,0,4
FAC20250707116689,Travel,French,Image,North America,247,0,user_37888,25,76,9,0.276515,0.291246,3402.788826,0.000341,0.000341,0.000077,0,1
FAC20250707116701,Science,English,Video,Europe,246,0,user_71699,134,405,7,0.327426,0.354561,12441.931318,0.002397,0.002397,0.000178,0,13
FAC20250707116720,Technology,English,Text,Asia,2356,0,user_232265,214,650,8,0.341959,0.376867,18558.577316,0.02536,0.02536,0.000221,0,15
FAC20250707116724,Technology,English,Text,Asia,149,0,user_471474,201,607,8,0.340226,0.374132,19782.569086,0.023412,0.023412,0.000205,0,15
FAC20250707116732,Science,Japanese,Image,North America,69963,1,user_453136,6,18,9,0.230192,0.238597,73.170751,0.000001,0.000001,0.000046,0,1
FAC20250707116780,Travel,English,Image,North America,11,0,user_63647,101,304,8,0.321503,0.347523,1400.161792,0.002838,0.002838,0.000116,0,1
FAC20250707116787,Politics,English,Video,Europe,42,0,user_48457,100,301,7,0.316776,0.340811,11947.770302,0.001675,0.001675,0.000137,0,13
FAC20250707116791,Travel,Spanish,Video,Asia,27942,1,user_135126,20,60,8,0.253208,0.265034,3129.963203,0.000006,0.000006,0.000089,0,13
FAC20250707116801,AI/ML,English,Image,North America,188,0,user_193213,200,606,8,0.337205,0.369881,11315.067836,0.0066,0.0066,0.000209,0,1
FAC20250707116807,Science,English,Text,South America,93105,1,user_237762,94,285,8,0.323662,0.350724,2482.133618,0.008976,0.008976,0.000107,0,9
FAC20250707116824,Climate,English,Text,North America,1000,0,user_418587,212,650,8,0.342879,0.377368,8575.613989,0.028493,0.028493,0.000211,0,17
FAC20250707116834,Health,English,Image,Asia,2606,1,user_372112,163,493,8,0.337675,0.368703,14688.978652,0.004648,0.004648,0.000184,0,1
FAC20250707116839,AI/ML,Portuguese,Video,Europe,2983,0,user_86285,22,66,7,0.269344,0.282424,4058.096494,0.000086,0.000086,0.00008,0,13
FAC20250708116909,Finance,English,Image,Europe,2312,1,user_166319,159,481,8,0.337356,0.368111,12256.7517,0.004644,0.004644,0.000178,0,1
FAC20250708116915,Business,English,Text,Europe,26,0,user_458093,140,422,7,0.328197,0.358137,6551.309152,0.01533,0.01533,0.000146,0,11
FAC20250708116929,AI/ML,English,Text,Africa,410,0,user_246476,228,690,8,0.342614,0.377844,15207.276925,0.03361,0.03361,0.000224,0,9
FAC20250708116930,Travel,Korean,Image,Europe,4525,0,user_291933,17,51,8,0.273339,0.286708,9591.178083,0.000151,0.000151,0.000067,0,1
FAC20250708116948,Gaming,Portuguese,Text,Oceania,1895,0,user_399524,32,98,9,0.286329,0.303235,2833.411279,0.001532,0.001532,0.000078,0,8
FAC20250708116978,Sports,English,Link,Europe,295,0,user_6635,83,253,8,0.316017,0.338058,16813.900537,0.002311,0.002311,0.000144,0,14
FAC20250708116991,Technology,Arabic,Image,Asia,790,0,user_255762,25,76,9,0.273916,0.289183,2393.450324,0.000407,0.000407,0.000068,0,1
FAC20250708117013,Finance,French,Text,North America,2197,0,user_58591,24,73,9,0.279257,0.295231,3024.371723,0.000573,0.000573,0.000075,0,7
FAC20250708117014,Entertainment,Japanese,Text,North America,2320,0,user_447250,32,96,9,0.279996,0.296193,3240.428794,0.002092,0.002092,0.000078,0,9
FAC20250708117026,Travel,Japanese,Poll,North America,15,0,user_49330,2,6,10,0.194279,0.198189,122.583093,0,0,0.000047,0,13
FAC20250708117030,Business,English,Image,South America,13926,0,user_72211,140,423,7,0.327925,0.356628,9407.228315,0.003525,0.003525,0.000161,0,1
FAC20250708117032,Education,Japanese,Link,North America,577,0,user_1411,6,18,8,0.24848,0.257422,2462.378635,0.000015,0.000015,0.00005,0,14
FAC20250708117054,Health,English,Image,Oceania,206,0,user_422040,181,552,8,0.338511,0.37067,12655.98339,0.005823,0.005823,0.000201,0,1
FAC20250708117058,Science,Spanish,Video,North America,49,0,user_450383,28,84,7,0.266197,0.279041,2760.68827,0.000012,0.000012,0.000106,0,13
FAC20250708117059,Science,English,Image,Asia,1879,0,user_285409,190,575,8,0.339213,0.371469,18650.358125,0.00598,0.00598,0.000209,0,1
FAC20250708117117,Entertainment,English,Text,Europe,9448,1,user_67624,182,552,7,0.335505,0.367758,12964.087013,0.023552,0.023552,0.000188,0,9
FAC20250709117211,Travel,Spanish,Text,North America,730,0,user_283743,62,187,8,0.296397,0.316526,11359.087114,0.001405,0.001405,0.000136,0,4
FAC20250709117227,Education,English,Poll,Europe,2487,0,user_438290,55,166,8,0.310844,0.329477,8855.882167,0.001369,0.001369,0.000108,0,1
FAC20250709117262,Politics,French,Text,South America,723,0,user_173910,39,118,9,0.285763,0.303272,3809.245862,0.001674,0.001674,0.000095,0,9
FAC20250709117326,Politics,English,Video,North America,4531,1,user_128580,129,388,7,0.324472,0.351041,14044.90229,0.002482,0.002482,0.000172,0,13
FAC20250709117344,Politics,English,Video,Africa,761,0,user_486213,149,453,7,0.329564,0.357795,10816.351801,0.003737,0.003737,0.000191,0,13
FAC20250709117352,Politics,Korean,Image,Asia,24,0,user_14805,9,28,9,0.25414,0.265181,152.153502,0.000018,0.000018,0.000049,0,1
FAC20250709117357,AI/ML,French,Link,Europe,631,0,user_105073,10,30,9,0.262068,0.271693,5650.352605,0.000021,0.000021,0.000068,0,9
FAC20250709117410,Technology,Spanish,Link,Europe,1901,0,user_463414,22,66,8,0.271385,0.283177,3659.339334,0.000044,0.000044,0.000092,0,15
FAC20250709117432,Education,English,Image,Asia,5557,1,user_489926,176,531,8,0.334684,0.36579,15451.952181,0.004935,0.004935,0.000194,0,1
FAC20250709117438,Finance,English,Video,North America,1660,1,user_450431,134,405,7,0.327084,0.354357,12535.318772,0.002824,0.002824,0.000179,0,7
FAC20250709117484,Science,English,Poll,Asia,3560,0,user_404063,40,120,8,0.30813,0.325071,3496.42433,0.001075,0.001075,0.00008,0,9
FAC20250709117509,Food,English,Text,North America,713,0,user_326035,207,629,8,0.343647,0.377784,14774.912645,0.026331,0.026331,0.000214,0,9
FAC20250709117516,Finance,English,Text,Oceania,298,0,user_328222,226,685,8,0.341602,0.376805,10797.963091,0.033604,0.033604,0.000216,0,7
FAC20250710117530,Climate,English,Text,Asia,987,0,user_206389,215,659,8,0.343224,0.37794,9172.151061,0.028827,0.028827,0.000214,0,17
FAC20250710117540,Health,Chinese,Image,Asia,3579,0,user_358245,18,55,9,0.269846,0.283307,1675.45298,0.000153,0.000153,0.000064,0,1
FAC20250710117607,Food,Portuguese,Image,Asia,1196,0,user_383425,46,139,8,0.286613,0.304284,6531.558852,0.000432,0.000432,0.000115,0,1
FAC20250710117703,Food,English,Link,North America,714,0,user_303551,77,231,8,0.31817,0.33984,20260.185564,0.00205,0.00205,0.000135,0,14
FAC20250710117718,Technology,Korean,Video,North America,3053,0,user_231317,17,51,8,0.264884,0.277487,1877.425118,0.000155,0.000155,0.000055,0,15
FAC20250710117730,Sports,French,Image,Europe,58,0,user_179135,16,48,10,0.243783,0.254734,721.130947,0.000005,0.000005,0.000082,0,1
FAC20250710117754,Climate,English,Text,Unknown,3486,0,user_429962,211,639,8,0.339244,0.373704,18946.65789,0.025458,0.025458,0.000218,0,17
FAC20250710117786,Entertainment,English,Poll,North America,11508,1,user_168950,28,84,7,0.301919,0.316544,6127.502045,0.001045,0.001045,0.000066,0,9
FAC20250710117790,Gaming,English,Text,North America,1976,0,user_372013,223,678,8,0.341478,0.376635,11934.393799,0.029541,0.029541,0.000217,0,8
FAC20250710117797,Business,Arabic,Text,Europe,1,0,user_480376,7,21,8,0.252527,0.264052,3.730157,0.000164,0.000164,0.000034,0,11
FAC20250710117814,AI/ML,Portuguese,Video,North America,6269,0,user_178038,23,70,7,0.270098,0.282608,3095.643315,0.000079,0.000079,0.000081,0,13
FAC20250711117872,Technology,English,Video,North America,762,0,user_337237,161,489,7,0.330346,0.359393,13634.770608,0.003921,0.003921,0.000206,0,15
FAC20250711117876,Climate,Spanish,Link,South America,55721,1,user_344306,4,12,8,0.241071,0.248127,22.366668,0.000002,0.000002,0.000036,0,15
FAC20250711117972,Fashion,Portuguese,Text,Oceania,5842,0,user_360551,31,95,8,0.279746,0.295618,3122.232308,0.000594,0.000594,0.000087,0,0
FAC20250711117989,Politics,Spanish,Video,Asia,198,0,user_215507,32,96,7,0.280445,0.294869,8752.620096,0.000076,0.000076,0.000106,0,13
FAC20250711118017,Gaming,English,Text,Unknown,8835,0,user_157706,179,543,7,0.335221,0.367187,11840.569941,0.020301,0.020301,0.000184,0,8
FAC20250711118043,Fashion,English,Text,North America,522,0,user_155956,235,712,8,0.343757,0.379314,18745.256389,0.032317,0.032317,0.000234,0,0
FAC20250711118059,Sports,German,Image,Europe,397,0,user_312812,28,85,9,0.276048,0.291207,2013.450265,0.000338,0.000338,0.000078,0,1
FAC20250711118061,Politics,English,Image,Europe,69,0,user_262742,138,417,8,0.330971,0.360001,13094.018722,0.003561,0.003561,0.000163,0,1
FAC20250711118076,Finance,Hindi,Video,Oceania,267,0,user_43513,14,43,8,0.257968,0.270103,1871.508985,0.000079,0.000079,0.000065,0,7
FAC20250711118102,Food,English,Image,Asia,6637,0,user_140835,152,459,7,0.332802,0.362473,11220.99233,0.003835,0.003835,0.000171,0,1
FAC20250711118141,AI/ML,Spanish,Image,North America,692,1,user_137166,57,174,8,0.292864,0.312093,8302.591238,0.000325,0.000325,0.000137,0,4
FAC20250711118170,Climate,English,Poll,South America,8780,0,user_489248,34,102,7,0.303479,0.3188,6117.000236,0.000577,0.000577,0.000078,0,1
FAC20250711118176,Climate,English,Link,North America,290,0,user_317654,80,244,8,0.31627,0.338154,12271.634745,0.002001,0.002001,0.00014,0,17
