Id,platform,hour_of_day,day_of_week,is_weekend,user_id,followers,account_age_days,verified,topic,language,content_length,media_type,num_hashtags,sentiment_category,sentiment_positive,sentiment_negative,sentiment_neutral,toxicity_score,location,hour_sin,hour_cos,day_sin,day_cos,has_media,many_hashtags,long_content,sentiment_intensity,high_toxicity,popularity,modularity_class,stat_inf_class,clustering,triangles,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber
FAC20250617110372,Facebook,19,1,0,user_391899,4666,438,0,Finance,English,137,Image,0,Neutral,0.178,0.086,0.737,21.5,North America,-0.965926,0.258819,0.781831,0.62349,1,0,0,0.737,0,0,18,75,0.25,7,0.52012,15,0.106717,0.118646,46756.558203,0.000246,0.000246,0.00013,0
FAC20250617110381,Facebook,19,1,0,user_86073,1230,1699,0,Finance,English,241,Text,3,Negative,0.129,0.768,0.103,64.9,North America,-0.965926,0.258819,0.781831,0.62349,0,0,1,0.768,0,0,11,20,0.142857,3,0.491339,17,0.101108,0.113787,55317.823822,0.000601,0.000601,0.000115,0
FAC20250617110396,Facebook,19,1,0,user_150915,2836,3235,0,Education,Spanish,26,Text,0,Positive,0.714,0.134,0.152,24.8,Asia,-0.965926,0.258819,0.781831,0.62349,0,0,0,0.714,0,0,21,21,0.095238,2,0.468532,16,0.096568,0.10819,1751.580389,0.000297,0.000297,0.000115,0
FAC20250617110419,Facebook,20,1,0,user_191617,6241,3347,0,Entertainment,German,202,Poll,0,Positive,0.943,0.019,0.038,0,Asia,-0.866025,0.5,0.781831,0.62349,1,0,1,0.943,0,0,3,52,0.111111,4,0.696704,16,0.095845,0.108593,30043.729482,0.000102,0.000102,0.000139,0
FAC20250617110445,Facebook,20,1,0,user_89081,310,134,0,Sports,English,151,Text,0,Neutral,0.277,0.059,0.663,19.9,Europe,-0.866025,0.5,0.781831,0.62349,0,0,1,0.663,0,0,14,40,0.166667,6,0.662758,19,0.091494,0.103696,7099.927054,0.00025,0.00025,0.000141,0
FAC20250617110460,Facebook,21,1,0,user_296047,674,2170,0,Food,English,144,Text,4,Positive,0.696,0.037,0.267,8.7,Unknown,-0.707107,0.707107,0.781831,0.62349,0,0,0,0.696,0,0,9,39,0.285714,8,0.619862,18,0.095442,0.106833,7833.373574,0.005617,0.005617,0.000127,0
FAC20250617110484,Facebook,22,1,0,user_16605,1318,2011,0,Finance,Spanish,231,Video,1,Positive,0.95,0.095,0,44.8,North America,-0.5,0.866025,0.781831,0.62349,1,0,1,0.95,0,0,26,23,0.178571,5,0.534372,17,0.093122,0.105584,5164.738794,0.000873,0.000873,0.000129,0
FAC20250618110499,Facebook,5,2,0,user_173672,7128,2784,0,Climate,English,30,Link,3,Neutral,0.171,0.197,0.632,30,North America,0.965926,0.258819,0.974928,-0.222521,1,0,0,0.632,0,0,3,51,0.107143,3,0.466038,15,0.102178,0.113699,10912.269529,0.000116,0.000116,0.000133,0
FAC20250618110514,Facebook,10,2,0,user_156216,1267,2410,0,Gaming,French,181,Image,1,Positive,0.792,0.037,0.171,0,North America,0.5,-0.866025,0.974928,-0.222521,1,0,1,0.792,0,1,11,23,0.142857,4,0.54143,16,0.096958,0.109052,3765.320968,0.000858,0.000858,0.000129,0
FAC20250618110532,Facebook,12,2,0,user_128134,1245,729,0,AI/ML,Spanish,98,Text,2,Neutral,0.118,0.137,0.745,0,South America,0,-1,0.974928,-0.222521,0,0,0,0.745,0,0,11,20,0.111111,4,0.664186,16,0.103405,0.117623,134779.784413,0.001139,0.001139,0.000141,0
FAC20250618110540,Facebook,12,2,0,user_114140,3515,803,0,Climate,Portuguese,243,Video,2,Positive,0.743,0.113,0.144,13.1,North America,0,-1,0.974928,-0.222521,1,0,1,0.743,0,0,6,22,0.2,9,0.762413,17,0.094344,0.106418,3786.506747,0.000228,0.000228,0.000153,0
FAC20250618110567,Facebook,14,2,0,user_110094,499,916,0,Sports,Japanese,117,Text,1,Negative,0.139,0.776,0.085,53.4,Oceania,-0.5,-0.866025,0.974928,-0.222521,0,0,0,0.776,0,0,15,74,0.088889,4,0.866288,17,0.09689,0.112239,111204.302988,0.001055,0.001055,0.000149,0
FAC20250618110569,Facebook,14,2,0,user_134595,429,2602,0,Fashion,English,189,Image,0,Neutral,0.093,0.201,0.706,20.4,North America,-0.5,-0.866025,0.974928,-0.222521,1,0,1,0.706,0,0,7,14,0.238095,5,0.466812,19,0.08905,0.100768,961.163597,0.000281,0.000281,0.000115,0
FAC20250618110583,Facebook,15,2,0,user_231810,205,1555,0,Technology,English,143,Text,2,Neutral,0.266,0.211,0.523,33.2,North America,-0.707107,-0.707107,0.974928,-0.222521,0,0,0,0.523,0,0,22,63,0.107143,3,0.590401,15,0.100214,0.112121,17526.521313,0.00023,0.00023,0.000127,0
FAC20250618110596,Facebook,15,2,0,user_133019,97963,1490,0,Food,English,60,Image,4,Positive,0.826,0.05,0.124,16.7,Europe,-0.707107,-0.707107,0.974928,-0.222521,1,0,0,0.826,0,1,17,73,0.305556,11,0.758394,18,0.082373,0.093075,5231.354171,0.000148,0.000148,0.000137,0
FAC20250618110636,Facebook,16,2,0,user_463141,281,3548,0,Sports,English,193,Text,1,Positive,0.603,0.049,0.348,0,North America,-0.866025,-0.5,0.974928,-0.222521,0,0,1,0.603,0,0,28,60,0.142857,4,0.51996,16,0.098181,0.109335,5029.36448,0.000492,0.000492,0.000129,0
FAC20250618110646,Facebook,17,2,0,user_442126,2,1616,0,Sports,English,68,Image,2,Negative,0.107,0.694,0.199,40,Asia,-0.965926,-0.258819,0.974928,-0.222521,1,0,0,0.694,0,0,2,47,0.095238,2,0.362137,19,0.076142,0.084153,364.622489,0.000613,0.000613,0.000125,0
FAC20250618110672,Facebook,18,2,0,user_456817,1769,2085,0,AI/ML,English,185,Poll,4,Positive,0.823,0.09,0.087,0,Europe,-1,-0,0.974928,-0.222521,1,0,1,0.823,0,0,12,26,0.142857,3,0.474753,17,0.096877,0.108835,20003.535907,0.000539,0.000539,0.000117,0
FAC20250618110679,Facebook,18,2,0,user_207405,188,415,0,Education,English,264,Link,1,Neutral,0.124,0.09,0.786,19.3,Europe,-1,-0,0.974928,-0.222521,1,0,1,0.786,0,0,22,32,0.142857,3,0.435893,17,0.088607,0.098869,2224.894357,0.000096,0.000096,0.000117,0
FAC20250618110702,Facebook,19,2,0,user_270927,56028,918,0,Education,English,117,Video,0,Negative,0.099,0.871,0.03,69.1,Asia,-0.965926,0.258819,0.974928,-0.222521,1,0,0,0.871,0,1,17,76,0.107143,3,0.555108,18,0.08098,0.091975,475.899787,0.000074,0.000074,0.000128,0
FAC20250618110716,Facebook,19,2,0,user_413928,4714,771,0,Sports,English,104,Image,2,Neutral,0.279,0.267,0.454,21.1,Asia,-0.965926,0.258819,0.974928,-0.222521,1,0,0,0.454,0,0,18,75,0.107143,3,0.463166,14,0.109038,0.12147,61527.235787,0.00019,0.00019,0.000133,0
FAC20250618110752,Facebook,20,2,0,user_24239,318,3061,0,Travel,English,155,Image,1,Positive,0.68,0.093,0.227,24.5,Europe,-0.866025,0.5,0.974928,-0.222521,1,0,1,0.68,0,0,14,34,0.238095,5,0.506879,19,0.090848,0.101835,776.886751,0.000171,0.000171,0.000114,0
FAC20250618110776,Facebook,21,2,0,user_8514,84,705,0,Fashion,Japanese,213,Video,2,Positive,0.666,0.05,0.284,8.1,Europe,-0.707107,0.707107,0.974928,-0.222521,1,0,1,0.666,0,0,5,45,0.166667,6,0.637484,17,0.090917,0.101889,5352.661136,0.000123,0.000123,0.000142,0
FAC20250618110777,Facebook,21,2,0,user_184991,5078,3419,0,Politics,English,113,Text,3,Neutral,0.093,0.1,0.808,0,Europe,-0.707107,0.707107,0.974928,-0.222521,0,0,0,0.808,0,0,19,75,0.238095,5,0.441531,15,0.102254,0.111865,605.071792,0.000131,0.000131,0.000116,0
FAC20250618110789,Facebook,22,2,0,user_134090,3993,1696,0,Science,Hindi,280,Link,2,Positive,0.819,0.149,0.033,17.6,South America,-0.5,0.866025,0.974928,-0.222521,1,0,1,0.819,0,0,18,43,0.133333,6,0.773059,15,0.109654,0.123586,170005.872947,0.000566,0.000566,0.000153,0
FAC20250618110797,Facebook,22,2,0,user_415028,9538,1957,0,Fashion,Hindi,187,Video,4,Neutral,0.212,0.209,0.579,28.9,Asia,-0.5,0.866025,0.974928,-0.222521,1,0,1,0.579,0,0,4,62,0.133333,6,0.759073,15,0.099849,0.110333,4653.899211,0.001262,0.001262,0.000152,0
FAC20250618110806,Facebook,23,2,0,user_42241,131,2999,0,Health,Portuguese,269,Text,0,Positive,0.91,0.098,0,18.1,Europe,-0.258819,0.965926,0.974928,-0.222521,0,0,1,0.91,0,0,20,66,0.088889,4,0.777827,17,0.093374,0.104753,3826.694946,0.000667,0.000667,0.000152,0
FAC20250619110820,Facebook,9,3,0,user_25560,27531,1391,0,Climate,English,264,Image,0,Positive,0.617,0.036,0.348,6.7,Asia,0.707107,-0.707107,0.433884,-0.900969,1,0,1,0.617,0,0,13,49,0.177778,8,0.733415,18,0.085082,0.096932,3022.019184,0.00042,0.00042,0.000156,0
FAC20250619110830,Facebook,10,3,0,user_434411,53704,3445,1,Gaming,Japanese,184,Video,1,Neutral,0.253,0.147,0.6,0,Asia,0.5,-0.866025,0.433884,-0.900969,1,0,1,0.6,0,1,17,76,0.142857,4,0.636506,17,0.086344,0.097723,5884.540248,0.000088,0.000088,0.000125,0
FAC20250619110837,Facebook,10,3,0,user_8114,34942,3401,0,Health,German,179,Image,0,Neutral,0.295,0.199,0.506,34,Africa,0.5,-0.866025,0.433884,-0.900969,1,0,1,0.506,0,1,17,64,0.083333,3,0.604363,16,0.09465,0.108563,111571.579976,0.000121,0.000121,0.000143,0
FAC20250619110838,Facebook,10,3,0,user_332596,972,2414,0,Entertainment,English,184,Poll,2,Positive,0.709,0.037,0.254,0,Europe,0.5,-0.866025,0.433884,-0.900969,1,0,1,0.709,0,0,0,10,0.194444,7,0.705152,16,0.095932,0.106931,2548.41158,0.011533,0.011533,0.00014,0
FAC20250619110848,Facebook,11,3,0,user_69811,60,2832,0,Entertainment,Spanish,142,Video,0,Neutral,0.271,0.212,0.518,10.3,Europe,0.258819,-0.965926,0.433884,-0.900969,1,0,0,0.518,0,0,16,16,0.266667,4,0.30084,16,0.10437,0.114841,10403.177185,0.000052,0.000052,0.000107,0
FAC20250619110873,Facebook,13,3,0,user_46132,63,2747,0,Finance,English,285,Video,3,Neutral,0.104,0.183,0.713,27.4,Asia,-0.258819,-0.965926,0.433884,-0.900969,1,0,1,0.713,0,0,16,16,0.266667,4,0.360733,15,0.101133,0.110785,1612.504677,0.000064,0.000064,0.000104,0
FAC20250619110918,Facebook,16,3,0,user_354534,15765,3546,0,Gaming,Spanish,238,Video,3,Positive,0.893,0.038,0.069,0,Europe,-0.866025,-0.5,0.433884,-0.900969,1,0,1,0.893,0,1,13,41,0.133333,6,0.852444,17,0.088111,0.099007,1610.636656,0.000638,0.000638,0.00015,0
FAC20250619110946,Facebook,16,3,0,user_49809,4444,3357,0,Sports,English,85,Text,2,Positive,0.916,0.061,0.023,0,Asia,-0.866025,-0.5,0.433884,-0.900969,0,0,0,0.916,0,1,18,15,0.305556,11,0.573709,16,0.096274,0.10655,8430.083178,0.000247,0.000247,0.000143,0
FAC20250619110948,Facebook,16,3,0,user_387660,4220,2539,0,Fashion,English,240,Text,1,Positive,0.836,0.066,0.098,12.9,Europe,-0.866025,-0.5,0.433884,-0.900969,0,0,1,0.836,0,0,18,43,0.166667,6,0.6752,16,0.100184,0.111641,4098.419958,0.000403,0.000403,0.00014,0
FAC20250619110965,Facebook,17,3,0,user_388938,3154,1230,0,Science,English,24,Text,1,Negative,0.069,0.919,0.012,61.7,North America,-0.965926,-0.258819,0.433884,-0.900969,0,0,0,0.919,0,0,21,30,0.142857,3,0.50134,16,0.095951,0.107114,3351.176562,0.000269,0.000269,0.000114,0
FAC20250619110977,Facebook,18,3,0,user_486420,8659,1599,0,Politics,English,261,Video,1,Positive,0.629,0.068,0.303,1,Asia,-1,-0,0.433884,-0.900969,1,0,1,0.629,0,0,3,61,0.133333,6,0.81175,15,0.100097,0.112649,13726.960545,0.000961,0.000961,0.000151,0
FAC20250619110985,Facebook,18,3,0,user_422353,235,3119,0,AI/ML,Japanese,209,Video,3,Negative,0.012,0.665,0.324,48.4,Asia,-1,-0,0.433884,-0.900969,1,0,1,0.665,0,0,25,69,0.027778,1,0.614162,14,0.108006,0.119074,8650.640211,0.000503,0.000503,0.000142,0
FAC20250619111047,Facebook,20,3,0,user_217339,1572,1878,0,Entertainment,Japanese,171,Image,0,Negative,0.132,0.861,0.007,42.3,Europe,-0.866025,0.5,0.433884,-0.900969,1,0,1,0.861,0,0,26,36,0.177778,8,0.746472,16,0.095526,0.105514,1729.53081,0.003615,0.003614,0.000152,0
FAC20250619111051,Facebook,20,3,0,user_8370,1669,332,0,Climate,Portuguese,203,Image,4,Neutral,0.115,0.255,0.63,15.7,Asia,-0.866025,0.5,0.433884,-0.900969,1,0,1,0.63,0,0,12,26,0.277778,10,0.735198,16,0.095058,0.106236,1185.373089,0.00159,0.00159,0.000139,0
FAC20250619111057,Facebook,20,3,0,user_377633,35,2699,0,Science,Chinese,111,Text,2,Positive,0.919,0.112,0,2.8,Europe,-0.866025,0.5,0.433884,-0.900969,0,0,0,0.919,0,0,24,29,0.111111,4,0.615013,19,0.089987,0.102515,10288.765409,0.000545,0.000545,0.000142,0
FAC20250619111059,Facebook,20,3,0,user_14391,6878,3233,0,Entertainment,English,207,Video,1,Positive,0.818,0.072,0.11,0,South America,-0.866025,0.5,0.433884,-0.900969,1,0,1,0.818,0,1,3,51,0.138889,5,0.573431,15,0.100735,0.112679,13622.842728,0.000111,0.000111,0.000145,0
FAC20250619111071,Facebook,20,3,0,user_321386,149,1767,0,Gaming,English,15,Image,2,Neutral,0.13,0.113,0.758,0,Europe,-0.866025,0.5,0.433884,-0.900969,1,0,0,0.758,0,0,20,72,0.190476,4,0.434113,18,0.093764,0.104859,3651.037721,0.00011,0.00011,0.000118,0
FAC20250619111072,Facebook,20,3,0,user_186890,338,289,0,Food,English,200,Video,1,Positive,0.892,0.114,0,0,North America,-0.866025,0.5,0.433884,-0.900969,1,0,1,0.892,0,0,14,34,0.238095,5,0.462855,17,0.104993,0.116889,39913.92571,0.000118,0.000118,0.000116,0
FAC20250619111091,Facebook,21,3,0,user_217113,6548,1318,0,Science,Spanish,217,Video,4,Positive,0.786,0.098,0.116,0,Europe,-0.707107,0.707107,0.433884,-0.900969,1,0,1,0.786,0,0,3,35,0.177778,8,0.655519,16,0.092617,0.103945,2874.406745,0.000079,0.000079,0.000158,0
FAC20250619111099,Facebook,21,3,0,user_184765,163,206,0,Business,Spanish,12,Text,6,Negative,0.022,0.804,0.174,60.3,Oceania,-0.707107,0.707107,0.433884,-0.900969,0,1,0,0.804,0,0,22,72,0.088889,4,0.85567,17,0.097385,0.109819,22648.207621,0.000207,0.000207,0.00015,0
FAC20250619111101,Facebook,21,3,0,user_490753,1998,3308,0,Technology,Japanese,151,Text,4,Positive,0.913,0.098,0,0,North America,-0.707107,0.707107,0.433884,-0.900969,0,0,1,0.913,0,0,23,4,0.285714,6,0.488543,16,0.091424,0.10358,8638.458677,0.001076,0.001076,0.000115,0
FAC20250619111102,Facebook,21,3,0,user_480898,154,2349,0,Sports,Portuguese,270,Image,4,Positive,0.661,0.107,0.233,37.8,Europe,-0.707107,0.707107,0.433884,-0.900969,1,0,1,0.661,0,0,22,72,0.111111,4,0.662867,17,0.095661,0.108609,11016.090537,0.000147,0.000147,0.000141,0
FAC20250619111120,Facebook,22,3,0,user_34715,26229,167,0,Food,English,289,Video,3,Positive,0.695,0.071,0.234,0,Asia,-0.5,0.866025,0.433884,-0.900969,1,0,1,0.695,0,1,13,49,0.142857,4,0.573387,18,0.083426,0.094634,1203.7291,0.000426,0.000426,0.000127,0
FAC20250620111141,Facebook,9,4,0,user_189382,1764,3562,0,Education,Japanese,118,Text,2,Negative,0.065,0.681,0.253,66.3,South America,0.707107,-0.707107,-0.433884,-0.900969,0,0,0,0.681,0,0,12,26,0.088889,4,0.699541,16,0.09773,0.111394,28611.553319,0.000878,0.000878,0.000157,0
FAC20250620111149,Facebook,11,4,0,user_55727,4406,2493,0,Climate,Arabic,40,Video,1,Neutral,0.216,0.084,0.7,10.7,Africa,0.258819,-0.965926,-0.433884,-0.900969,1,0,0,0.7,0,0,18,15,0.111111,5,0.773561,16,0.097867,0.10933,9280.943312,0.000372,0.000372,0.000152,0
FAC20250620111175,Facebook,13,4,0,user_20688,18122,1313,0,Entertainment,English,220,Video,5,Positive,0.847,0.077,0.076,32.8,Unknown,-0.258819,-0.965926,-0.433884,-0.900969,1,1,1,0.847,0,1,13,5,0.071429,2,0.508145,16,0.094593,0.107236,31805.208565,0.000361,0.000361,0.000132,0
FAC20250620111187,Facebook,13,4,0,user_12635,2,2904,0,Gaming,Japanese,263,Image,2,Negative,0.04,0.843,0.117,70,Europe,-0.258819,-0.965926,-0.433884,-0.900969,1,0,1,0.843,1,0,2,47,0.111111,5,0.501403,18,0.080544,0.089527,6664.684372,0.000894,0.000894,0.00017,0
FAC20250620111192,Facebook,13,4,0,user_50950,248,2750,0,Travel,Portuguese,156,Video,2,Neutral,0.114,0.13,0.755,26.7,Europe,-0.258819,-0.965926,-0.433884,-0.900969,1,0,1,0.755,0,0,25,58,0.083333,3,0.660374,14,0.116858,0.129996,88971.673486,0.000691,0.000691,0.000141,0
FAC20250620111204,Facebook,14,4,0,user_385835,5538,3169,0,Travel,Portuguese,103,Image,2,Positive,0.898,0.054,0.047,0,North America,-0.5,-0.866025,-0.433884,-0.900969,1,0,0,0.898,0,1,19,65,0.190476,4,0.468621,16,0.095171,0.105803,18842.106485,0.000081,0.000081,0.000116,0
FAC20250620111206,Facebook,14,4,0,user_438019,1570,717,0,Health,English,192,Image,2,Negative,0.089,0.687,0.224,34,Europe,-0.5,-0.866025,-0.433884,-0.900969,1,0,1,0.687,0,0,26,36,0.321429,9,0.636353,15,0.10081,0.110624,8422.657175,0.003198,0.003198,0.000125,0
FAC20250620111247,Facebook,16,4,0,user_185451,140,827,0,Technology,Portuguese,187,Image,2,Neutral,0.138,0.163,0.699,35.9,Europe,-0.866025,-0.5,-0.433884,-0.900969,1,0,1,0.699,0,0,20,18,0.166667,6,0.687957,17,0.097346,0.108786,32357.647726,0.000297,0.000297,0.000139,0
FAC20250620111265,Facebook,17,4,0,user_237018,56,3261,0,Entertainment,English,267,Link,3,Positive,0.894,0.07,0.035,12.4,Europe,-0.965926,-0.258819,-0.433884,-0.900969,1,0,1,0.894,0,0,16,46,0.166667,6,0.682782,15,0.106429,0.118738,11528.830771,0.000161,0.000161,0.000141,0
FAC20250620111277,Facebook,17,4,0,user_22595,311,3404,0,Technology,English,208,Poll,2,Neutral,0.216,0.17,0.615,19.3,North America,-0.965926,-0.258819,-0.433884,-0.900969,1,0,1,0.615,0,1,14,40,0.222222,8,0.642612,20,0.088049,0.099389,815.398307,0.000236,0.000236,0.000141,0
FAC20250620111392,Facebook,21,4,0,user_130797,188,2998,0,Entertainment,English,77,Text,1,Positive,0.838,0.037,0.126,0,Europe,-0.707107,0.707107,-0.433884,-0.900969,0,0,0,0.838,0,0,22,32,0.047619,1,0.487162,17,0.089791,0.10102,4637.587796,0.000111,0.000111,0.000115,0
FAC20250620111395,Facebook,21,4,0,user_297014,3392,1989,0,Health,Spanish,66,Poll,2,Negative,0.071,0.924,0.005,60.8,North America,-0.707107,0.707107,-0.433884,-0.900969,1,0,0,0.924,0,1,6,22,0.088889,4,0.714435,17,0.097721,0.111432,33491.271567,0.000252,0.000252,0.000155,0
FAC20250621111453,Facebook,10,5,1,user_497369,122,382,0,Health,English,192,Video,3,Positive,0.613,0.067,0.32,39.1,North America,0.5,-0.866025,-0.974928,-0.222521,1,0,1,0.613,0,0,10,33,0.071429,2,0.679946,16,0.095337,0.106193,584.225106,0.000941,0.000941,0.000124,0
FAC20250621111455,Facebook,11,5,1,user_436766,66,2679,0,Politics,German,192,Image,1,Positive,0.938,0.147,0,0,Europe,0.258819,-0.965926,-0.974928,-0.222521,1,0,1,0.938,0,0,16,16,0.155556,7,0.813154,15,0.095709,0.106197,3635.868193,0.000157,0.000157,0.000152,0
FAC20250621111485,Facebook,13,5,1,user_176230,541,702,0,Finance,English,71,Video,0,Positive,0.703,0.034,0.263,0,North America,-0.258819,-0.965926,-0.974928,-0.222521,1,0,0,0.703,0,0,15,37,0.142857,3,0.415878,17,0.093368,0.105526,10790.451384,0.000443,0.000443,0.000118,0
FAC20250621111507,Facebook,14,5,1,user_246604,36,1998,0,Science,Spanish,278,Video,2,Neutral,0.273,0.078,0.649,0,North America,-0.5,-0.866025,-0.974928,-0.222521,1,0,1,0.649,0,0,24,29,0.138889,5,0.623708,19,0.090059,0.101424,3275.297415,0.000492,0.000492,0.000143,0
FAC20250621111612,Facebook,18,5,1,user_94930,612,2749,0,Entertainment,English,92,Text,1,Positive,0.669,0.117,0.214,5.7,North America,-1,-0,-0.974928,-0.222521,0,0,0,0.669,0,0,1,12,0.214286,6,0.516949,15,0.097139,0.10912,20236.984397,0.001139,0.001139,0.00013,0
FAC20250621111654,Facebook,19,5,1,user_460522,42,1045,0,AI/ML,Japanese,252,Image,0,Positive,0.903,0.078,0.019,8.7,Africa,-0.965926,0.258819,-0.974928,-0.222521,1,0,1,0.903,0,0,24,29,0.083333,3,0.681915,18,0.096782,0.110161,12211.906835,0.000384,0.000384,0.00014,0
FAC20250621111671,Facebook,20,5,1,user_132945,14897,2254,0,Food,Portuguese,102,Image,2,Neutral,0.21,0.161,0.63,11.3,North America,-0.866025,0.5,-0.974928,-0.222521,1,0,0,0.63,0,1,4,41,0.071429,2,0.578906,17,0.09049,0.101148,2231.985846,0.000464,0.000464,0.000126,0
FAC20250621111689,Facebook,20,5,1,user_294357,41,1402,0,Science,German,72,Video,1,Positive,0.858,0.086,0.056,0,Asia,-0.866025,0.5,-0.974928,-0.222521,1,0,0,0.858,0,0,24,29,0.155556,7,0.767782,17,0.099665,0.11261,34420.252628,0.000445,0.000445,0.000154,0
FAC20250621111718,Facebook,21,5,1,user_154515,70,2978,0,Travel,Japanese,199,Text,2,Positive,0.941,0.091,0,0,Asia,-0.707107,0.707107,-0.974928,-0.222521,0,0,1,0.941,0,0,16,11,0.138889,5,0.610495,16,0.096516,0.107175,3920.225035,0.000112,0.000112,0.000143,0
FAC20250621111730,Facebook,22,5,1,user_23010,4196,485,0,Technology,Arabic,43,Video,1,Positive,0.656,0.091,0.254,12.7,Asia,-0.5,0.866025,-0.974928,-0.222521,1,0,0,0.656,0,0,18,43,0.035714,1,0.604831,16,0.097563,0.109815,8822.452693,0.000362,0.000362,0.000127,0
FAC20250622111764,Facebook,9,6,1,user_293156,330,1894,0,Climate,Portuguese,230,Image,2,Positive,0.651,0.067,0.282,0,Asia,0.707107,-0.707107,-0.781831,0.62349,1,0,1,0.651,0,0,14,34,0.142857,4,0.60456,18,0.101336,0.113822,62486.429248,0.000188,0.000188,0.000126,0
FAC20250622111774,Facebook,10,6,1,user_417762,12177,3415,0,Health,German,117,Image,0,Neutral,0.226,0.118,0.656,0,Europe,0.5,-0.866025,-0.781831,0.62349,1,0,0,0.656,0,0,4,68,0.107143,3,0.560817,15,0.097357,0.108253,16036.770143,0.000653,0.000653,0.000128,0
FAC20250622111782,Facebook,11,6,1,user_112366,178,3228,0,Business,English,135,Link,1,Positive,0.748,0.033,0.218,14.2,Europe,0.258819,-0.965926,-0.781831,0.62349,1,0,0,0.748,0,0,22,32,0.178571,5,0.491896,18,0.08291,0.093016,833.795319,0.000072,0.000072,0.000132,0
FAC20250622111809,Facebook,13,6,1,user_309330,14,196,0,Sports,Arabic,50,Video,1,Positive,0.726,0.097,0.177,9.5,Asia,-0.258819,-0.965926,-0.781831,0.62349,1,0,0,0.726,0,0,27,0,0.194444,7,0.799631,17,0.094552,0.106669,18056.185069,0.005551,0.005551,0.000135,0
FAC20250622111826,Facebook,14,6,1,user_330222,902,3045,0,AI/ML,English,226,Image,1,Positive,0.698,0.025,0.277,7.6,Europe,-0.5,-0.866025,-0.781831,0.62349,1,0,1,0.698,0,0,8,17,0.190476,4,0.428782,16,0.106499,0.116877,6770.162362,0.011922,0.011922,0.000117,0
FAC20250622111829,Facebook,14,6,1,user_196472,52,625,0,Gaming,English,113,Link,1,Positive,0.948,0.114,0,8.6,Europe,-0.5,-0.866025,-0.781831,0.62349,1,0,0,0.948,0,0,16,3,0.107143,3,0.440134,18,0.094945,0.104996,235.011805,0.000079,0.000079,0.000134,0
FAC20250622111831,Facebook,14,6,1,user_422731,106379,2308,1,Sports,English,16,Text,3,Positive,0.948,0.08,0,40.2,Europe,-0.5,-0.866025,-0.781831,0.62349,0,0,0,0.948,0,1,17,73,0.194444,7,0.686288,19,0.079647,0.090485,2846.069731,0.000135,0.000135,0.00014,0
FAC20250622111854,Facebook,15,6,1,user_152028,209,637,0,Sports,English,101,Image,0,Positive,0.832,0.05,0.118,36.6,Europe,-0.707107,-0.707107,-0.781831,0.62349,1,0,0,0.832,0,0,25,63,0.055556,2,0.737357,17,0.099114,0.112074,22450.697907,0.000354,0.000354,0.000138,0
FAC20250622111897,Facebook,17,6,1,user_346473,14234,1000,0,Gaming,English,150,Text,3,Negative,0.077,0.647,0.276,52.1,Unknown,-0.965926,-0.258819,-0.781831,0.62349,0,0,1,0.647,0,1,4,41,0.25,7,0.635143,17,0.096976,0.108052,6380.856395,0.000534,0.000534,0.000124,0
FAC20250622111903,Facebook,17,6,1,user_29185,4,3631,0,Gaming,English,67,Link,4,Positive,0.913,0.137,0,9.5,Asia,-0.965926,-0.258819,-0.781831,0.62349,1,0,0,0.913,0,0,2,47,0.194444,7,0.576592,19,0.078646,0.087936,486.520153,0.001472,0.001472,0.000147,0
FAC20250622111910,Facebook,17,6,1,user_447903,21651,1124,0,Business,English,171,Video,2,Neutral,0.209,0.183,0.608,24.6,North America,-0.965926,-0.258819,-0.781831,0.62349,1,0,1,0.608,0,0,13,7,0.222222,10,0.798262,16,0.09854,0.111558,61661.287944,0.000951,0.000951,0.000152,0
FAC20250622111923,Facebook,18,6,1,user_220915,317,821,0,Education,English,12,Image,2,Neutral,0.082,0.14,0.778,0,North America,-1,-0,-0.781831,0.62349,1,0,0,0.778,0,0,14,34,0.142857,4,0.54755,19,0.092043,0.103582,3152.173294,0.000185,0.000185,0.000129,0
FAC20250622111939,Facebook,18,6,1,user_228676,65,1415,0,Gaming,Hindi,71,Link,2,Positive,0.654,0.022,0.324,16.5,Europe,-1,-0,-0.781831,0.62349,1,0,0,0.654,0,0,16,16,0.055556,2,0.655053,15,0.103111,0.116062,52937.360158,0.000124,0.000124,0.000141,0
FAC20250622111999,Facebook,20,6,1,user_405320,19,2015,0,Climate,Portuguese,151,Poll,2,Negative,0.027,0.788,0.184,66.8,Europe,-0.866025,0.5,-0.781831,0.62349,1,0,1,0.788,0,0,27,77,0.022222,1,0.764451,16,0.100645,0.113124,9185.811709,0.004876,0.004875,0.000153,0
FAC20250622112025,Facebook,21,6,1,user_141188,1739,1075,0,Fashion,English,167,Text,0,Neutral,0.207,0.258,0.534,28.3,Unknown,-0.707107,0.707107,-0.781831,0.62349,0,0,1,0.534,0,0,12,26,0.142857,4,0.586947,17,0.094214,0.106907,8269.966006,0.000847,0.000847,0.000128,0
