post_id,hour_of_day,day_of_week,is_weekend,user_id,followers,account_age_days,verified,content_length,num_hashtags,sentiment_positive,sentiment_negative,toxicity_score,hour_sin,hour_cos,day_sin,day_cos,has_media,many_hashtags,long_content,sentiment_intensity,high_toxicity,topic_Business,topic_Climate,topic_Education,topic_Entertainment,topic_Fashion,topic_Finance,topic_Food,topic_Gaming,topic_Health,topic_Politics,topic_Science,topic_Sports,topic_Technology,topic_Travel,language_Chinese,language_English,language_French,language_German,language_Hindi,language_Japanese,language_Korean,language_Portuguese,language_Spanish,media_type_Link,media_type_Poll,media_type_Text,media_type_Video,location_Asia,location_Europe,location_North America,location_Oceania,location_South America,location_Unknown,popularity,Degree,Authority,Hub,pageranks,modularity_class,eigencentrality
YOU20251012089868,19,6,1,user_468735,1333,2511,0,88,3,0.061,0.105,18.3,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1,0,0,0.834,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1e-06,1e-06,4.9e-05,8,0.250643
YOU20250527103426,14,1,0,user_96596,262,2380,0,193,0,0.08,0.802,92.5,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1,0,1,0.802,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,1.2e-05,1.2e-05,5.7e-05,23,0.349167
YOU20250528103767,15,2,0,user_425589,858,632,0,213,1,0.15,0.169,11.6,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,0,0,1,0.681,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,1e-06,1e-06,5.7e-05,22,0.345806
YOU20250725050150,19,4,0,user_107015,1076,3510,0,189,1,0.022,0.691,43.9,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1,0,1,0.691,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.001561,0.000237,5.7e-05,4,0.323758
YOU20250623034824,21,0,0,user_393183,5271,586,0,115,1,0.846,0.121,0.0,-0.7071067811865477,0.7071067811865474,0.0,1.0,1,0,0,0.846,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0.0,0.0,5.7e-05,34,0.314193
YOU20250519015815,20,0,0,user_133574,7298,599,0,217,2,0.123,0.134,2.1,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,1,0.743,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,2e-06,2e-06,5e-05,25,0.236789
YOU20250705040926,19,5,1,user_3579,4597,2663,0,148,2,0.237,0.126,0.0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0,0,1,0.637,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,1.3e-05,1.3e-05,5.8e-05,10,0.303108
YOU20250705040487,16,5,1,user_25769,176855,2582,0,243,2,0.884,0.037,11.5,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,1,0.884,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,6,0.000336,5.1e-05,5.5e-05,0,0.39087
YOU20250629114199,18,6,1,user_200296,41,1758,0,43,4,0.193,0.188,17.9,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,1,0,0,0.619,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3e-06,3e-06,5.6e-05,19,0.368342
YOU20250907072279,8,6,1,user_153733,716,659,0,196,3,0.051,0.208,0.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1,0,1,0.74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,8.5e-05,1.3e-05,5e-05,11,0.227487
YOU20250609107583,12,0,0,user_265892,2092,2194,0,76,4,0.686,0.074,0.0,1.2246467991473532e-16,-1.0,0.0,1.0,1,0,0,0.686,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1e-06,1e-06,5.1e-05,30,0.206276
YOU20250613031122,22,4,0,user_2156,2,3036,0,102,4,0.086,0.178,55.2,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1,0,0,0.735,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,2.2e-05,2.2e-05,5.7e-05,17,0.33696
YOU20250905070619,8,4,0,user_250895,882,3094,0,125,2,0.821,0.041,10.5,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,0,0,0.821,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,4e-06,1e-06,4.8e-05,22,0.307593
YOU20250618110531,12,2,0,user_129869,2674,1458,0,189,2,0.117,0.89,55.7,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,1,0,1,0.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1e-06,0.0,5.8e-05,2,0.28284
YOU20250531023943,18,5,1,user_493750,14736,3134,0,225,0,0.18,0.176,34.8,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,0,0,1,0.644,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,4e-06,4e-06,5.6e-05,6,0.366733
YOU20250915139341,20,0,0,user_74481,161,2729,0,80,2,0.104,0.147,20.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,0,0.749,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4,0.0,0.0,4.2e-05,35,0.188684
YOU20250428094185,17,0,0,user_237799,13621,754,0,130,2,0.039,0.74,58.5,-0.9659258262890684,-0.2588190451025206,0.0,1.0,1,0,0,0.74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,1e-06,1e-06,5.7e-05,6,0.306032
YOU20250507008472,20,2,0,user_74828,73280,1512,0,135,2,0.062,0.183,1.9,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0,0,0,0.756,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,5,0.000134,2e-05,4.7e-05,7,0.309763
YOU20251017149599,20,4,0,user_476275,1028,112,0,288,3,0.084,0.224,38.8,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,1,0.692,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,0.000248,0.000248,5.7e-05,4,0.341829
YOU20250429094691,21,1,0,user_108571,2825,2212,0,106,2,0.09,0.228,20.0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1,0,0,0.682,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1.4e-05,2e-06,5.7e-05,2,0.359303
YOU20250507008284,4,2,0,user_28884,1566,1341,0,214,3,0.621,0.124,31.4,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0,0,1,0.621,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,0.000203,0.000203,5.6e-05,33,0.349028
YOU20250805053669,17,1,0,user_303187,27550,2045,0,221,3,0.881,0.045,0.0,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,0,0,1,0.881,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,6,4e-06,4e-06,5.8e-05,21,0.309405
YOU20250821062808,18,3,0,user_361956,98,2450,0,198,1,0.243,0.021,0.0,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,0,0,1,0.736,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,3e-06,3e-06,5.8e-05,28,0.31093
YOU20250803125304,15,6,1,user_29610,5433,2753,0,278,2,0.833,0.025,0.0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1,0,1,0.833,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,0.0,0.0,5e-05,34,0.24427
YOU20250617032881,22,1,0,user_108854,1255,1614,0,232,2,0.647,0.105,9.3,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,1,0.647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,1.2e-05,1.2e-05,5e-05,4,0.232408
YOU20250820130876,18,2,0,user_330029,7001,1202,0,39,3,0.915,0.064,2.1,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,1,0,0,0.915,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,3e-06,3e-06,4.9e-05,25,0.241595
YOU20250525020998,19,6,1,user_409565,18,410,0,191,2,0.145,0.844,79.8,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1,0,1,0.844,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1e-06,1e-06,5.7e-05,31,0.30892
YOU20250911137799,12,3,0,user_301151,2133,3377,0,115,1,0.094,0.057,15.1,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,1,0,0,0.849,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1e-06,1e-06,4.9e-05,30,0.279446
YOU20250905071095,18,4,0,user_247215,1622,2457,0,246,2,0.253,0.104,9.7,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,0,0,1,0.643,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,6,0.000122,1.9e-05,5.7e-05,33,0.324016
YOU20250914138992,20,6,1,user_395708,1165,633,0,271,2,0.828,0.074,0.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,1,0.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,6,3e-06,3e-06,5.7e-05,4,0.31647
YOU20250803125479,20,6,1,user_118899,14892,1550,0,215,0,0.711,0.133,6.4,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,1,0.711,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,5e-06,5e-06,5.6e-05,6,0.349402
YOU20250922081648,20,0,0,user_195444,308,1754,0,233,2,0.223,0.097,13.1,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,1,0.68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1.5e-05,2e-06,5e-05,24,0.24826
YOU20250508097357,9,3,0,user_224105,167,2906,0,145,2,0.702,0.126,21.6,0.7071067811865476,-0.7071067811865475,0.4338837391175582,-0.900968867902419,1,0,1,0.702,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2e-06,0.0,4.9e-05,35,0.254339
YOU20250830134201,21,5,1,user_325318,2214,2467,0,136,0,0.025,0.83,63.2,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,1e-06,1e-06,5.8e-05,30,0.29923
YOU20250705041004,19,5,1,user_154730,1,1193,0,220,0,0.05,0.171,0.0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1,0,1,0.779,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,4e-06,4e-06,5.8e-05,17,0.290995
YOU20250922079601,15,0,0,user_386549,19221,1380,0,176,1,0.132,0.786,62.8,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1,0,1,0.786,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,1.3e-05,2e-06,5.6e-05,1,0.362581
YOU20250902069333,22,1,0,user_477510,1218,638,0,159,4,0.912,0.039,0.0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,0,1,0.912,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,1.7e-05,3e-06,5.1e-05,4,0.219243
YOU20250530023094,17,4,0,user_4611,6840,151,0,52,2,0.873,0.071,4.7,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,1,0,0,0.873,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,6,5.5e-05,8e-06,5.6e-05,25,0.35232
YOU20250715119381,19,1,0,user_476698,7301,2684,0,92,3,0.881,0.07,4.8,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0,0,0,0.881,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1.3e-05,2e-06,5.8e-05,25,0.286895
YOU20251010089024,15,4,0,user_33092,14093,2417,0,157,2,0.647,0.078,0.0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,1,0,1,0.647,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,2e-06,2e-06,4.8e-05,6,0.280069
YOU20250909137374,20,1,0,user_298430,55,2503,0,220,2,0.104,0.863,45.8,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,1,0.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,4e-06,4e-06,5.6e-05,19,0.338474
YOU20250815129359,21,4,0,user_96843,53,2056,0,297,2,0.738,0.102,0.0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0,0,1,0.738,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,3e-06,3e-06,5.8e-05,19,0.299497
YOU20250519015211,17,0,0,user_267488,1669,172,0,171,2,0.791,0.047,15.8,-0.9659258262890684,-0.2588190451025206,0.0,1.0,1,0,1,0.791,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,2e-06,2e-06,5.8e-05,33,0.293718
YOU20250621111666,20,5,1,user_447145,2837,2687,0,67,2,0.804,0.08,3.5,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0.804,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,6,1e-06,1e-06,5.7e-05,2,0.325049
YOU20250508097447,15,3,0,user_128470,84,847,0,11,2,0.148,0.759,75.1,-0.7071067811865471,-0.7071067811865479,0.4338837391175582,-0.900968867902419,0,0,0,0.759,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,4e-05,6e-06,5.7e-05,3,0.318878
YOU20250917139916,18,2,0,user_387563,154,3292,0,31,2,0.161,0.075,0.0,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,0,0,0,0.765,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0.0,0.0,4.8e-05,14,0.307194
YOU20250716046564,18,2,0,user_359226,33,569,0,96,1,0.207,0.0,0.0,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,1,0,0,0.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,3.9e-05,6e-06,5.8e-05,5,0.289086
YOU20250915075349,9,0,0,user_368689,4402,236,0,295,2,0.669,0.033,35.3,0.7071067811865476,-0.7071067811865475,0.0,1.0,1,0,1,0.669,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,7e-06,1e-06,5.7e-05,10,0.332778
YOU20250712118369,18,5,1,user_398697,20,1613,0,292,2,0.924,0.017,0.0,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,1,0,1,0.924,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1e-06,1e-06,4.9e-05,31,0.290367
YOU20250625112863,16,2,0,user_402189,472,1711,0,102,4,0.644,0.147,4.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,1,0,0,0.644,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,1e-05,1e-05,4.9e-05,18,0.274035
YOU20250809127356,18,5,1,user_179448,7870,2303,0,104,3,0.26,0.23,6.9,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,1,0,0,0.51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,3e-06,3e-06,6.5e-05,25,0.410746
YOU20250906071735,16,5,1,user_236149,1974,2257,0,160,5,0.274,0.073,0.0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,1,1,0.653,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,2.9e-05,4e-06,5.6e-05,30,0.349164
YOU20250821063377,22,3,0,user_412915,2826,3333,0,295,1,0.909,0.113,5.0,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,1,0,1,0.909,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,2e-06,2e-06,4.9e-05,2,0.267633
YOU20250709043186,15,2,0,user_141700,5977,1965,0,208,2,0.775,0.036,7.8,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,1,0,1,0.775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1e-06,1e-06,5.2e-05,34,0.206912
YOU20251018090797,16,5,1,user_375125,2336,1336,0,280,3,0.061,0.833,55.7,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,0,1,0.833,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6,7e-06,1e-06,5.6e-05,2,0.348335
YOU20250502006328,14,4,0,user_323688,29,3231,0,208,1,0.836,0.127,0.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,1,0.836,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,6,0.000245,3.7e-05,5.6e-05,5,0.34451
YOU20250424093066,22,3,0,user_333353,4025,3334,0,92,3,0.254,0.054,0.0,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,1,0,0,0.691,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,6,1e-06,1e-06,5.6e-05,10,0.342761
YOU20250419000073,13,5,1,user_83327,32,907,0,165,1,0.1,0.084,0.0,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,1,0,1,0.816,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,1.3e-05,1.3e-05,5.8e-05,5,0.30358
YOU20250508008842,18,3,0,user_66964,725,447,0,121,0,0.752,0.041,6.3,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,1,0,0,0.752,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,9.1e-05,9.1e-05,5.7e-05,11,0.338039
YOU20250806126430,20,2,0,user_382086,9905,1818,0,221,0,0.853,0.135,0.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,1,0,1,0.853,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4,0.0,0.0,4.2e-05,26,0.173177
YOU20250922141382,14,0,0,user_74712,90,1329,0,123,0,0.025,0.934,70.5,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,0,0.934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,0.000189,2.9e-05,5.8e-05,28,0.283849
YOU20250620111366,20,4,0,user_249154,909,1076,0,298,2,0.06,0.154,12.5,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,1,0.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,4e-06,1e-06,5.1e-05,22,0.219579
YOU20250623034795,18,0,0,user_378357,38308,282,0,269,1,0.019,0.807,44.7,-1.0,-1.8369701987210294e-16,0.0,1.0,1,0,1,0.807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,7e-06,1e-06,4.9e-05,16,0.267391
YOU20250701039158,16,1,0,user_216408,613,2912,0,88,1,0.736,0.03,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1,0,0,0.736,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,9e-06,1e-06,5e-05,32,0.248347
YOU20250704115655,13,4,0,user_14425,758,2784,0,118,1,0.729,0.031,0.0,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.9009688679024191,1,0,0,0.729,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,8e-06,8e-06,4.9e-05,11,0.272528
YOU20250502095656,21,4,0,user_279796,1355,900,0,262,1,0.256,0.292,33.9,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,1,0,1,0.452,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2e-05,3e-06,5.6e-05,8,0.333902
YOU20250906071603,13,5,1,user_94870,1884,188,0,136,3,0.154,0.053,0.0,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,1,0,0,0.793,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,5e-06,1e-06,5.6e-05,33,0.331678
YOU20250511098453,17,6,1,user_321520,234419,3217,0,289,1,0.712,0.087,33.4,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,0,0,1,0.712,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,6,0.000126,0.000126,5.4e-05,12,0.396876
YOU20250929143599,12,0,0,user_414705,70,709,0,202,10,0.66,0.074,0.0,1.2246467991473532e-16,-1.0,0.0,1.0,1,1,1,0.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,6,0.002871,0.000435,5.8e-05,3,0.299686
YOU20251013148242,17,0,0,user_15309,3093,3216,0,225,3,0.222,0.278,37.1,-0.9659258262890684,-0.2588190451025206,0.0,1.0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,5e-05,5e-05,5.5e-05,13,0.398225
YOU20250525020944,18,6,1,user_247796,4984,400,0,152,6,0.085,0.834,65.8,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,1,1,1,0.834,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,1e-06,1e-06,5.8e-05,10,0.296827
YOU20250902068715,18,1,0,user_128981,137,637,0,54,6,0.216,0.15,33.8,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,1,1,0,0.635,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,3e-06,0.0,5.7e-05,14,0.332122
YOU20250725049855,8,4,0,user_308971,27,985,0,58,1,0.603,0.047,0.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,0,0,0.603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,6,0.000104,0.000104,5.6e-05,19,0.33821
