Id,platform,hour_of_day,day_of_week,is_weekend,user_id,followers,account_age_days,verified,topic,language,content_length,media_type,num_hashtags,sentiment_category,sentiment_positive,sentiment_negative,sentiment_neutral,toxicity_score,location,hour_sin,hour_cos,day_sin,day_cos,followers_log,has_media,many_hashtags,long_content,sentiment_intensity,high_toxicity,popularity,Label
TIK20250614109208,TikTok,6,5,1,user_141657,317,3516,0,Gaming,English,184,Image,3,Positive,0.722,0.059,0.219,10.6,South America,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,5.762051382780177,1,0,1,0.722,0,0,TIK20250614109208
TIK20250614109279,TikTok,14,5,1,user_379446,15562,2509,0,Entertainment,English,75,Text,2,Positive,0.69,0.094,0.216,25.4,Asia,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,9.65265158120501,0,0,0,0.69,0,1,TIK20250614109279
TIK20250614109287,TikTok,14,5,1,user_244146,362,1591,0,Business,English,109,Image,2,Neutral,0.295,0.213,0.492,35.2,Europe,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,5.8944028342648505,1,0,0,0.492,0,0,TIK20250614109287
TIK20250614109289,TikTok,14,5,1,user_307016,1379,851,0,Business,Spanish,230,Video,5,Negative,0.088,0.681,0.231,77.6,Asia,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,7.22983877815125,1,1,1,0.681,1,0,TIK20250614109289
TIK20250614109294,TikTok,15,5,1,user_409350,388,2741,0,Science,Portuguese,26,Link,3,Neutral,0.135,0.254,0.611,43.8,North America,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,5.963579343618446,1,0,0,0.611,0,0,TIK20250614109294
TIK20250614109302,TikTok,15,5,1,user_397930,107,2391,0,Gaming,Hindi,178,Image,2,Positive,0.784,0.042,0.175,8.2,Europe,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,4.68213122712422,1,0,1,0.784,0,0,TIK20250614109302
TIK20250614109310,TikTok,15,5,1,user_453136,412286,1541,1,Fashion,English,247,Text,1,Positive,0.757,0.023,0.219,18.4,North America,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,12.929474987758896,0,0,1,0.757,0,1,TIK20250614109310
TIK20250614109329,TikTok,16,5,1,user_387118,862,819,0,Gaming,Korean,258,Video,3,Negative,0.136,0.809,0.055,51.2,North America,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,6.760414691083428,1,0,1,0.809,0,0,TIK20250614109329
TIK20250614109333,TikTok,16,5,1,user_176678,307,933,0,Gaming,English,22,Video,3,Positive,0.603,0.093,0.304,0.0,Europe,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,5.730099782973574,1,0,0,0.603,0,0,TIK20250614109333
TIK20250614109336,TikTok,16,5,1,user_65522,1422,1883,0,Food,English,73,Image,3,Negative,0.044,0.637,0.318,48.3,Asia,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,7.260522598089852,1,0,0,0.637,0,0,TIK20250614109336
TIK20250614109347,TikTok,17,5,1,user_135488,1061,2456,0,Gaming,Portuguese,93,Image,1,Positive,0.736,0.039,0.225,0.0,North America,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,6.967909201801884,1,0,0,0.736,0,0,TIK20250614109347
TIK20250614109360,TikTok,17,5,1,user_408099,7975,3544,0,Gaming,French,62,Text,1,Negative,0.138,0.802,0.061,67.5,Asia,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,8.984192311641674,0,0,0,0.802,0,0,TIK20250614109360
TIK20250614109389,TikTok,18,5,1,user_229019,2587,2093,0,Education,French,113,Image,0,Neutral,0.136,0.226,0.637,47.6,North America,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,7.858640655620791,1,0,0,0.637,0,0,TIK20250614109389
TIK20250614109396,TikTok,18,5,1,user_235429,2147,1733,0,Climate,English,235,Image,1,Positive,0.732,0.147,0.121,4.1,North America,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,7.672292455628756,1,0,1,0.732,0,0,TIK20250614109396
TIK20250614109406,TikTok,19,5,1,user_337341,19983,3436,0,Health,German,279,Text,1,Negative,0.073,0.699,0.228,62.2,North America,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,9.90268723236536,0,0,1,0.699,0,0,TIK20250614109406
TIK20250614109425,TikTok,19,5,1,user_290096,70698,934,1,Gaming,Hindi,104,Image,0,Positive,0.818,0.077,0.105,0.0,Europe,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,11.166186707513065,1,0,0,0.818,0,1,TIK20250614109425
TIK20250614109440,TikTok,20,5,1,user_268906,4730,1156,0,Business,English,104,Image,3,Negative,0.062,0.604,0.334,53.6,North America,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,8.461891875631148,1,0,0,0.604,0,0,TIK20250614109440
TIK20250614109445,TikTok,20,5,1,user_447294,96,1960,0,Business,English,41,Text,0,Neutral,0.174,0.093,0.733,30.9,North America,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,4.574710978503383,0,0,0,0.733,0,0,TIK20250614109445
TIK20250614109453,TikTok,20,5,1,user_583,29,155,0,Gaming,Spanish,246,Video,2,Neutral,0.062,0.224,0.714,13.2,North America,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,3.4011973816621555,1,0,1,0.714,0,0,TIK20250614109453
TIK20250614109474,TikTok,21,5,1,user_452706,143,2065,0,AI/ML,English,248,Text,3,Negative,0.026,0.941,0.033,44.5,Asia,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,4.969813299576001,0,0,1,0.941,0,0,TIK20250614109474
TIK20250614109484,TikTok,21,5,1,user_126358,153,2859,0,Sports,English,99,Text,0,Neutral,0.221,0.213,0.567,20.4,South America,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,5.0369526024136295,0,0,0,0.567,0,0,TIK20250614109484
TIK20250615109537,TikTok,9,6,1,user_477601,1333,3444,0,Entertainment,English,148,Text,1,Neutral,0.229,0.114,0.657,0.0,Asia,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,7.195937226475569,0,0,1,0.657,0,1,TIK20250615109537
TIK20250615109558,TikTok,12,6,1,user_42064,8962,2556,0,Entertainment,English,245,Link,2,Positive,0.904,0.108,0.0,0.0,Asia,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,9.100860271357362,1,0,1,0.904,0,0,TIK20250615109558
TIK20250615109566,TikTok,12,6,1,user_180610,92,2295,0,Sports,English,230,Text,2,Neutral,0.104,0.248,0.648,17.7,Europe,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,4.532599493153256,0,0,1,0.648,0,0,TIK20250615109566
TIK20250615109580,TikTok,13,6,1,user_87825,20,3461,0,Fashion,English,286,Video,1,Positive,0.89,0.054,0.056,13.1,Europe,-0.2588190451025208,-0.9659258262890684,-0.7818314824680299,0.6234898018587334,3.044522437723423,1,0,1,0.89,0,0,TIK20250615109580
TIK20250615109610,TikTok,15,6,1,user_359825,3544,2962,0,Health,English,238,Image,2,Positive,0.711,0.067,0.222,0.0,North America,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,8.173293438966228,1,0,1,0.711,0,1,TIK20250615109610
TIK20250615109611,TikTok,15,6,1,user_21166,339,1573,0,Gaming,Korean,61,Text,2,Neutral,0.239,0.298,0.464,30.2,North America,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,5.828945617610208,0,0,0,0.464,0,0,TIK20250615109611
TIK20250615109615,TikTok,15,6,1,user_137273,3550,362,0,Finance,German,85,Text,2,Neutral,0.177,0.139,0.685,0.0,Asia,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,8.174984532943087,0,0,0,0.685,0,0,TIK20250615109615
TIK20250615109618,TikTok,15,6,1,user_262381,8208,2416,0,Climate,English,114,Text,2,Neutral,0.117,0.143,0.74,0.0,North America,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,9.012986392348266,0,0,0,0.74,0,0,TIK20250615109618
TIK20250615109622,TikTok,15,6,1,user_203338,38,111,0,Travel,English,70,Image,1,Neutral,0.117,0.142,0.741,3.2,Europe,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,3.6635616461296463,1,0,0,0.741,0,0,TIK20250615109622
TIK20250615109625,TikTok,15,6,1,user_158177,23200,3579,0,Gaming,English,194,Image,2,Positive,0.655,0.083,0.263,13.9,Europe,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,10.05195066017375,1,0,1,0.655,0,0,TIK20250615109625
TIK20250615109633,TikTok,16,6,1,user_478490,1053,3463,0,Health,English,213,Image,2,Neutral,0.192,0.154,0.654,21.5,Asia,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,6.960347729101308,1,0,1,0.654,0,0,TIK20250615109633
TIK20250615109643,TikTok,16,6,1,user_350484,138,3148,0,Entertainment,English,44,Text,3,Positive,0.604,0.062,0.335,8.6,Asia,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,4.934473933130692,0,0,0,0.604,0,0,TIK20250615109643
TIK20250615109663,TikTok,17,6,1,user_358411,731,155,0,Travel,French,253,Image,1,Positive,0.937,0.03,0.033,18.4,North America,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,6.595780513961311,1,0,1,0.937,0,0,TIK20250615109663
TIK20250615109676,TikTok,17,6,1,user_51883,1184,174,0,Fashion,English,124,Text,5,Positive,0.808,0.111,0.081,10.0,Africa,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,7.077498053569231,0,1,0,0.808,0,1,TIK20250615109676
TIK20250615109677,TikTok,17,6,1,user_151104,3499,3289,0,Food,Spanish,227,Text,1,Positive,0.872,0.046,0.081,7.3,Europe,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,8.160518247477505,0,0,1,0.872,0,0,TIK20250615109677
TIK20250615109681,TikTok,17,6,1,user_154360,3587,2323,0,Climate,Japanese,120,Video,0,Neutral,0.196,0.218,0.586,0.0,Europe,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,8.185350223178686,1,0,0,0.586,0,0,TIK20250615109681
TIK20250615109685,TikTok,17,6,1,user_266304,5705,2622,0,Business,French,60,Link,4,Negative,0.018,0.86,0.122,49.2,Europe,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,8.649273531773446,1,0,0,0.86,0,0,TIK20250615109685
TIK20250615109720,TikTok,18,6,1,user_268445,4449,2936,0,Science,Portuguese,80,Video,3,Positive,0.882,0.033,0.084,9.8,Europe,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,8.400659375160286,1,0,0,0.882,0,0,TIK20250615109720
TIK20250615109722,TikTok,18,6,1,user_336846,1694,648,0,Food,Hindi,197,Text,0,Negative,0.02,0.882,0.098,64.3,North America,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,7.43543801981455,0,0,1,0.882,0,0,TIK20250615109722
TIK20250615109723,TikTok,18,6,1,user_36402,4,844,0,Sports,English,248,Text,1,Positive,0.824,0.107,0.069,6.2,North America,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,1.6094379124341005,0,0,1,0.824,0,0,TIK20250615109723
TIK20250615109740,TikTok,19,6,1,user_432397,341,2330,0,Technology,English,53,Link,5,Positive,0.907,0.147,0.0,25.5,Europe,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,5.834810737062605,1,1,0,0.907,0,0,TIK20250615109740
TIK20250615109742,TikTok,19,6,1,user_334517,400,3494,0,Sports,Portuguese,157,Text,2,Positive,0.821,0.092,0.087,2.6,South America,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,5.993961427306569,0,0,1,0.821,0,0,TIK20250615109742
TIK20250615109758,TikTok,19,6,1,user_251008,1146,3259,0,Finance,English,289,Text,0,Neutral,0.104,0.105,0.791,0.0,North America,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,7.044905117129371,0,0,1,0.791,0,0,TIK20250615109758
TIK20250615109761,TikTok,19,6,1,user_321053,649,1385,0,Entertainment,English,81,Video,3,Positive,0.729,0.136,0.136,21.0,Asia,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,6.476972362889683,1,0,0,0.729,0,0,TIK20250615109761
TIK20250615109773,TikTok,20,6,1,user_76258,2008,2692,0,Health,English,180,Image,1,Neutral,0.161,0.132,0.708,9.4,Unknown,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,7.605392364814935,1,0,1,0.708,0,0,TIK20250615109773
TIK20250615109783,TikTok,20,6,1,user_275394,1296,906,0,Sports,English,124,Image,2,Neutral,0.052,0.074,0.874,8.4,North America,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,7.167809184316444,1,0,0,0.874,0,0,TIK20250615109783
TIK20250615109784,TikTok,20,6,1,user_393744,259,2183,0,Climate,English,198,Text,5,Positive,0.828,0.127,0.044,27.3,North America,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,5.560681631015528,0,1,1,0.828,0,0,TIK20250615109784
TIK20250615109812,TikTok,21,6,1,user_267850,7039,3063,0,Climate,Portuguese,135,Link,2,Positive,0.71,0.038,0.252,15.0,South America,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,8.859363449152088,1,0,0,0.71,0,1,TIK20250615109812
TIK20250615109821,TikTok,21,6,1,user_412014,3136,2764,0,Climate,English,171,Text,5,Negative,0.13,0.815,0.055,83.8,North America,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,8.051022208190679,0,1,1,0.815,1,0,TIK20250615109821
TIK20250615109839,TikTok,22,6,1,user_386175,3187,2288,0,Health,English,102,Video,2,Negative,0.099,0.841,0.06,54.0,South America,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,8.067149039910106,1,0,0,0.841,0,0,TIK20250615109839
TIK20250615109841,TikTok,22,6,1,user_347728,214,932,0,Science,German,177,Text,1,Neutral,0.19,0.267,0.544,27.0,Asia,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,5.3706380281276624,0,0,1,0.544,0,0,TIK20250615109841
TIK20250615109853,TikTok,23,6,1,user_211366,133,1781,0,Politics,Portuguese,102,Text,4,Positive,0.887,0.131,0.0,14.5,North America,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334,4.897839799950911,0,0,0,0.887,0,0,TIK20250615109853
TIK20250616109875,TikTok,10,0,0,user_308399,2954,2789,0,Gaming,English,195,Text,1,Positive,0.924,0.014,0.062,4.1,Asia,0.4999999999999999,-0.8660254037844387,0.0,1.0,7.991253929840199,0,0,1,0.924,0,0,TIK20250616109875
TIK20250616109878,TikTok,10,0,0,user_225686,952,563,0,Entertainment,English,17,Image,1,Positive,0.877,0.103,0.02,41.8,North America,0.4999999999999999,-0.8660254037844387,0.0,1.0,6.859614903654202,1,0,0,0.877,0,0,TIK20250616109878
TIK20250616109882,TikTok,11,0,0,user_36877,12323,3502,0,Sports,English,46,Image,0,Positive,0.921,0.06,0.018,24.8,Europe,0.258819045102521,-0.9659258262890682,0.0,1.0,9.41930385971656,1,0,0,0.921,0,0,TIK20250616109882
TIK20250616109887,TikTok,12,0,0,user_398827,591,2755,0,Food,English,258,Video,2,Negative,0.103,0.902,0.0,77.9,Asia,1.2246467991473532e-16,-1.0,0.0,1.0,6.3835066348840055,1,0,1,0.902,1,0,TIK20250616109887
TIK20250616109898,TikTok,12,0,0,user_34164,8915,3621,0,Food,French,208,Link,1,Negative,0.015,0.747,0.239,65.4,Europe,1.2246467991473532e-16,-1.0,0.0,1.0,9.09560269450576,1,0,1,0.747,0,0,TIK20250616109898
TIK20250616109899,TikTok,12,0,0,user_302651,201,121,0,Health,English,133,Poll,1,Negative,0.013,0.843,0.144,57.5,Asia,1.2246467991473532e-16,-1.0,0.0,1.0,5.308267697401205,1,0,0,0.843,0,0,TIK20250616109899
TIK20250616109919,TikTok,13,0,0,user_407795,43217,797,0,Climate,Spanish,152,Image,4,Neutral,0.255,0.226,0.518,0.0,Asia,-0.2588190451025208,-0.9659258262890684,0.0,1.0,10.674012354117416,1,0,1,0.518,0,1,TIK20250616109919
TIK20250616109928,TikTok,14,0,0,user_18246,585,2258,0,Climate,English,143,Link,2,Positive,0.756,0.065,0.179,19.3,North America,-0.4999999999999997,-0.8660254037844388,0.0,1.0,6.373319789577012,1,0,0,0.756,0,0,TIK20250616109928
TIK20250616109939,TikTok,14,0,0,user_219961,60,234,0,Climate,English,297,Link,4,Neutral,0.075,0.216,0.709,0.0,North America,-0.4999999999999997,-0.8660254037844388,0.0,1.0,4.110873864173311,1,0,1,0.709,0,0,TIK20250616109939
TIK20250616109945,TikTok,14,0,0,user_404184,284,2431,0,AI/ML,English,210,Video,0,Negative,0.12,0.806,0.074,54.0,Oceania,-0.4999999999999997,-0.8660254037844388,0.0,1.0,5.652489180268651,1,0,1,0.806,0,0,TIK20250616109945
TIK20250616109951,TikTok,15,0,0,user_393676,1379,2806,0,Business,French,191,Text,2,Positive,0.865,0.146,0.0,37.2,North America,-0.7071067811865471,-0.7071067811865479,0.0,1.0,7.22983877815125,0,0,1,0.865,0,0,TIK20250616109951
TIK20250616109979,TikTok,16,0,0,user_144075,191,3286,0,Travel,Japanese,227,Text,7,Neutral,0.156,0.299,0.545,39.5,North America,-0.8660254037844385,-0.5000000000000004,0.0,1.0,5.2574953720277815,0,1,1,0.545,0,0,TIK20250616109979
TIK20250616109991,TikTok,16,0,0,user_55453,61,2883,0,Sports,English,60,Text,1,Positive,0.663,0.037,0.299,18.9,Asia,-0.8660254037844385,-0.5000000000000004,0.0,1.0,4.127134385045092,0,0,0,0.663,0,0,TIK20250616109991
TIK20250616110000,TikTok,17,0,0,user_66520,176,1899,0,Climate,Spanish,282,Video,1,Neutral,0.063,0.059,0.877,0.0,North America,-0.9659258262890684,-0.2588190451025206,0.0,1.0,5.176149732573829,1,0,1,0.877,0,0,TIK20250616110000
TIK20250616110040,TikTok,19,0,0,user_280177,1730,2318,0,Finance,German,86,Video,0,Positive,0.85,0.066,0.084,15.0,Asia,-0.9659258262890684,0.2588190451025203,0.0,1.0,7.456454555176209,1,0,0,0.85,0,0,TIK20250616110040
TIK20250616110045,TikTok,19,0,0,user_254580,41,2283,0,Business,Korean,45,Text,0,Negative,0.064,0.68,0.256,56.5,Europe,-0.9659258262890684,0.2588190451025203,0.0,1.0,3.737669618283368,0,0,0,0.68,0,0,TIK20250616110045
TIK20250616110075,TikTok,20,0,0,user_231289,31090,2435,0,Technology,English,106,Image,3,Negative,0.133,0.88,0.0,63.6,North America,-0.8660254037844386,0.5000000000000001,0.0,1.0,10.344673667218704,1,0,0,0.88,0,0,TIK20250616110075
TIK20250616110078,TikTok,20,0,0,user_274519,6387,1062,0,Politics,English,231,Text,4,Negative,0.089,0.838,0.073,93.7,Asia,-0.8660254037844386,0.5000000000000001,0.0,1.0,8.762176509334903,0,0,1,0.838,1,0,TIK20250616110078
TIK20250616110079,TikTok,20,0,0,user_219832,41723,3441,0,Entertainment,Spanish,105,Text,2,Neutral,0.119,0.071,0.81,0.0,Asia,-0.8660254037844386,0.5000000000000001,0.0,1.0,10.638831781795862,0,0,0,0.81,0,0,TIK20250616110079
TIK20250616110099,TikTok,21,0,0,user_141409,7101,1761,0,Finance,English,54,Image,2,Positive,0.839,0.084,0.077,0.4,Europe,-0.7071067811865477,0.7071067811865474,0.0,1.0,8.868131713503033,1,0,0,0.839,0,1,TIK20250616110099
TIK20250616110121,TikTok,21,0,0,user_374025,1322,2678,0,Travel,English,269,Link,0,Positive,0.897,0.036,0.067,0.0,Asia,-0.7071067811865477,0.7071067811865474,0.0,1.0,7.187657164114956,1,0,1,0.897,0,0,TIK20250616110121
TIK20250616110142,TikTok,22,0,0,user_403836,1515,2243,0,Food,Japanese,294,Text,3,Positive,0.63,0.048,0.322,2.0,North America,-0.5000000000000004,0.8660254037844384,0.0,1.0,7.323830566202317,0,0,1,0.63,0,0,TIK20250616110142
TIK20250617110159,TikTok,6,1,0,user_116249,5074,1300,0,Entertainment,Spanish,225,Text,2,Neutral,0.114,0.134,0.752,0.0,North America,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,8.532081803909987,0,0,1,0.752,0,0,TIK20250617110159
TIK20250617110163,TikTok,8,1,0,user_6402,25,1039,0,Entertainment,Spanish,148,Video,1,Positive,0.693,0.137,0.171,29.0,Europe,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,3.258096538021482,1,0,1,0.693,0,0,TIK20250617110163
TIK20250617110170,TikTok,9,1,0,user_437220,29122,712,0,Sports,English,159,Text,3,Positive,0.93,0.108,0.0,12.7,Oceania,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,10.279283518982243,0,0,1,0.93,0,1,TIK20250617110170
TIK20250617110171,TikTok,9,1,0,user_81713,8460,2152,0,Travel,French,157,Image,3,Negative,0.056,0.647,0.297,58.1,Europe,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,9.0432226489245,1,0,1,0.647,0,0,TIK20250617110171
TIK20250617110195,TikTok,12,1,0,user_47428,4649,1737,0,Technology,English,218,Image,3,Positive,0.886,0.077,0.037,9.6,North America,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,8.444622498581403,1,0,1,0.886,0,0,TIK20250617110195
TIK20250617110197,TikTok,12,1,0,user_327724,1893,2165,0,Food,Korean,44,Text,0,Positive,0.777,0.135,0.088,12.0,North America,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,7.546446273746024,0,0,0,0.777,0,0,TIK20250617110197
TIK20250617110202,TikTok,12,1,0,user_352284,5793,2987,0,Technology,English,32,Text,6,Neutral,0.106,0.297,0.597,26.2,Europe,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,8.664578178329295,0,1,0,0.597,0,0,TIK20250617110202
TIK20250617110207,TikTok,12,1,0,user_284621,37,830,0,Finance,Portuguese,205,Image,1,Negative,0.122,0.679,0.2,56.1,Oceania,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,3.6375861597263857,1,0,1,0.679,0,0,TIK20250617110207
TIK20250617110216,TikTok,13,1,0,user_191594,72,1816,0,Business,French,83,Image,1,Neutral,0.093,0.193,0.713,41.6,Asia,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336,4.290459441148391,1,0,0,0.713,0,0,TIK20250617110216
TIK20250617110219,TikTok,13,1,0,user_132001,5406,1114,0,Education,German,45,Text,2,Positive,0.814,0.048,0.138,0.0,Europe,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336,8.595449689382004,0,0,0,0.814,0,0,TIK20250617110219
TIK20250617110222,TikTok,13,1,0,user_66132,189,1940,0,Food,English,16,Text,4,Positive,0.605,0.135,0.26,10.7,Europe,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336,5.247024072160486,0,0,0,0.605,0,0,TIK20250617110222
TIK20250617110239,TikTok,14,1,0,user_435466,7804,2167,0,AI/ML,English,51,Image,0,Positive,0.836,0.064,0.1,0.0,Asia,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,8.962519832949532,1,0,0,0.836,0,0,TIK20250617110239
TIK20250617110247,TikTok,14,1,0,user_238064,3464,2160,0,Climate,German,106,Video,2,Neutral,0.215,0.14,0.645,0.0,Europe,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,8.150467911624004,1,0,0,0.645,0,1,TIK20250617110247
TIK20250617110272,TikTok,15,1,0,user_381548,1036,1264,0,Fashion,English,123,Video,0,Positive,0.886,0.129,0.0,0.0,Asia,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,6.944087208229528,1,0,0,0.886,0,0,TIK20250617110272
TIK20250617110287,TikTok,16,1,0,user_445323,60487,439,0,Politics,Spanish,72,Text,1,Positive,0.639,0.135,0.226,0.0,Europe,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,11.010200277238106,0,0,0,0.639,0,0,TIK20250617110287
TIK20250617110303,TikTok,16,1,0,user_499857,232,668,0,Entertainment,German,283,Video,1,Negative,0.149,0.627,0.224,63.3,North America,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,5.4510384535657,1,0,1,0.627,0,0,TIK20250617110303
TIK20250617110310,TikTok,16,1,0,user_216531,959,1159,0,Sports,English,205,Text,2,Neutral,0.23,0.058,0.712,10.0,Europe,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,6.866933284461882,0,0,1,0.712,0,0,TIK20250617110310
TIK20250617110332,TikTok,17,1,0,user_16560,16,1598,0,Education,English,130,Video,3,Positive,0.607,0.016,0.377,8.4,Europe,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,2.833213344056216,1,0,0,0.607,0,0,TIK20250617110332
TIK20250617110335,TikTok,17,1,0,user_403523,1909,1810,0,Business,French,31,Text,4,Negative,0.119,0.935,0.0,100.0,North America,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,7.554858521040676,0,0,0,0.935,1,0,TIK20250617110335
TIK20250617110363,TikTok,18,1,0,user_350282,284,1893,0,Technology,Spanish,199,Text,4,Neutral,0.177,0.14,0.683,18.8,Oceania,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,5.652489180268651,0,0,1,0.683,0,0,TIK20250617110363
TIK20250617110373,TikTok,19,1,0,user_492290,43469,1572,0,Health,English,33,Image,3,Positive,0.763,0.02,0.217,0.0,Europe,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,10.679826323982835,1,0,0,0.763,0,1,TIK20250617110373
TIK20250617110377,TikTok,19,1,0,user_366740,628,111,0,Fashion,Spanish,97,Video,3,Neutral,0.129,0.235,0.636,26.5,North America,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,6.444131256700441,1,0,0,0.636,0,0,TIK20250617110377
TIK20250617110379,TikTok,19,1,0,user_168915,110,3185,0,Business,Japanese,153,Link,0,Neutral,0.11,0.126,0.765,26.8,Asia,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,4.709530201312334,1,0,1,0.765,0,0,TIK20250617110379
TIK20250617110390,TikTok,19,1,0,user_415422,34544,123,0,Education,English,88,Video,2,Positive,0.807,0.116,0.077,34.4,Unknown,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,10.450018100922897,1,0,0,0.807,0,0,TIK20250617110390
TIK20250617110400,TikTok,19,1,0,user_5100,80,3278,0,Entertainment,Portuguese,206,Text,1,Positive,0.938,0.117,0.0,0.0,Asia,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,4.394449154672439,0,0,1,0.938,0,0,TIK20250617110400
