emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,post_id
0.36379325,-0.44208562,-2.2233758,3.545081,0.9048698,0.3696054,0.55760795,-3.0349178,TIK20250915076517
-0.1808017,-2.0389671,0.09987316,2.9966602,1.9308302,-0.95590496,-1.4746768,-2.6763601,TIK20250530023065
1.1686896,0.9799633,-1.2545459,2.870375,1.2013034,-3.1420176,-1.6095538,-0.14603926,TIK20250421001879
-1.4543861,-2.0632563,-3.062292,0.88235646,-0.37274268,-2.4773872,1.4338775,-2.1356416,TIK20250630114572
-0.12602957,0.013492799,-3.7992547,0.31922764,0.74614805,0.43163648,-2.985537,0.9032809,TIK20250504096335
-0.9280526,0.49681267,-2.5762565,0.6562248,0.48275483,0.59593517,-1.9830444,-4.000616,TIK20250806054449
-0.3176034,1.7085996,-2.5505877,0.743744,-0.014717627,-3.5612192,-0.50677884,-1.3296018,TIK20250519101012
-1.2616713,-1.2099824,-2.5216446,1.0616313,0.7636111,-2.0189035,1.0846802,-3.470837,TIK20251012089797
-0.7985763,-0.09779298,0.6765298,2.3314385,1.0479828,-2.6990137,-3.0643132,-2.2022097,TIK20251006087535
1.4619743,-2.209118,-0.79296976,4.17206,0.1742614,-1.4005046,-0.4709921,-1.1184775,TIK20250613030494
-1.8369625,-0.82586616,-4.3738346,0.84645236,1.456522,-0.30546665,-0.43435162,1.2654884,TIK20250902068956
-0.6060182,1.312877,-1.7686539,1.0140529,-0.1670756,-0.26490456,-4.7900286,-0.8778764,TIK20250703115553
-0.20185009,-0.9705312,-0.5688833,2.6348276,-3.2178514,-0.63912,-2.9108565,-1.277218,TIK20250429004845
-3.7262967,-0.46898547,-2.0121448,2.0531225,-1.6658738,-1.0135908,-1.1504891,1.0800382,TIK20250916139487
-0.8178265,-2.3056202,-4.2521977,1.3769825,1.7931479,-0.33126935,0.40435594,0.4000552,TIK20250709117420
-1.1802368,-0.43227923,-0.16441482,2.3451478,0.047839202,-4.5345407,-1.2649419,-0.4265149,TIK20250619111090
0.8336062,-1.8228927,0.34507883,3.3460097,-1.042265,-2.3976197,-1.988865,-1.1738272,TIK20250515099841
-0.5915448,1.9343914,-0.97520554,3.060261,-0.44228303,-3.0579255,-2.3466187,0.38379347,TIK20250721121425
2.6173172,-0.412202,-2.9658802,2.1878002,1.1710758,-0.22865346,-2.6132007,-0.31015635,TIK20250525020805
0.57347286,-0.795225,-1.9431725,1.0748954,3.3441777,-2.4548278,-1.4683417,-1.6222594,TIK20250507097264
-2.2990515,-1.9211279,-0.68852985,0.031922735,-0.31372,-0.4880958,-3.1551223,-2.1726062,TIK20251010147121
-1.7261187,-2.5868113,-1.8044251,0.2040883,-2.5521417,-1.6384798,-1.0186517,-1.7754285,TIK20250718120139
0.035095673,0.38986132,-4.1780543,0.34035757,0.22172655,0.52824724,-2.876645,0.6037763,TIK20250505007595
0.85481006,-0.86354804,-3.096906,2.5970802,0.54543567,1.3926604,-0.30139482,-2.7308135,TIK20250519015332
1.4341842,-1.2131428,-1.4861759,0.72897404,-0.13736123,-3.9983091,-2.0334659,-1.1886547,TIK20251017149510
-1.4269574,-2.0705864,-2.992411,1.041529,-0.34478024,-2.407612,1.5378956,-1.9007099,TIK20250705040862
0.55726683,2.1063285,-2.0659978,1.4423124,1.6870762,-1.2518872,-2.8880143,-2.1565578,TIK20250617032389
-1.7332219,-2.8891761,-2.4178376,1.8830695,-1.9589007,-0.9237038,0.927104,-1.0826526,TIK20250530023281
-0.5835539,-2.4515767,-2.3385305,1.2333384,-0.2897582,-3.7293127,-0.65772414,1.4037684,TIK20250930144212
1.8014575,-2.0079312,-3.487091,0.99254274,1.7284504,-0.969281,-0.5294779,-1.4774891,TIK20250731124320
0.96380985,-1.1154428,-0.07113162,3.4751408,-1.7091936,-2.5774543,-1.4893585,-0.8151384,TIK20250428004573
-0.018526508,0.877731,-3.873546,2.8163226,2.185645,-0.00972346,0.38026947,-0.83474076,TIK20250806054295
-2.043423,-0.66686374,-0.7287549,3.547277,2.9538648,-1.284111,-0.6715976,-0.8357003,TIK20250922081269
-1.7617935,-1.8145028,-3.020921,1.0149751,-0.54527056,-2.5764508,1.5405715,-1.6520659,TIK20250916139492
-2.1790082,0.4987482,-2.5799632,2.4868784,-2.5320778,0.19060758,-0.030237526,-2.5322433,TIK20250805126114
0.12129164,0.4246958,-0.76599103,3.976694,2.0713613,-0.03240899,-2.604072,-0.38377386,TIK20250519015547
-2.9879513,-0.3345463,-4.012721,0.46246862,-0.9711715,0.7285492,-0.64709127,-0.804031,TIK20250529104077
0.30263156,-2.8518357,-1.494714,2.1117637,1.537666,-3.23561,-1.2949013,0.9514292,TIK20250613030955
-2.4058695,0.30270103,-4.3246913,1.8982991,0.50866675,-0.29191536,0.9850865,0.075906895,TIK20250710043462
-2.7230017,-2.4832678,-2.1686976,2.3216612,-1.4431847,1.069323,-0.92119783,0.1591251,TIK20250919077908
0.0717826,-2.3361676,-0.89270145,2.3424478,-0.11844743,0.2772566,-4.028908,0.5969522,TIK20250903069894
-1.930698,0.023291338,-1.5350901,2.8020577,0.884001,-0.19995153,0.2525551,-3.8548052,TIK20251015148953
1.9998864,-0.14013077,-1.7008257,3.95992,-0.5439076,-1.5050311,-1.5481126,0.65094143,TIK20250821063070
-1.0304513,-2.1807725,-2.0984313,0.4237557,-3.2634256,-1.9934305,-1.6419848,-0.65098226,TIK20250513099069
-0.5629273,-4.187677,-2.396694,0.10445582,-0.8717435,-0.8429162,-1.8538082,-1.012421,TIK20250509009408
-0.98087466,-0.0059749167,-1.9171422,0.2828978,1.1008927,-4.158191,-0.6480237,-2.2348416,TIK20250519015327
-2.2311692,0.067728035,-3.586202,1.1126108,2.0562458,1.4108872,-1.5189948,-1.0491438,TIK20250501095212
-1.2295078,-2.8079736,-1.1871706,2.9271462,-2.8542974,-1.2497377,-0.43275604,-0.36668804,TIK20250912138232
-0.08081864,1.9625541,-3.2280352,0.5696809,0.24324332,-3.4001591,-0.94726247,-1.007105,TIK20250625035843
0.21282856,-2.3903954,-4.1916957,1.0922899,-0.10762737,-0.8499898,1.129019,-1.027946,TIK20250630114459
-0.280224,-1.5705912,-2.8351045,2.5903323,3.422149,0.26347288,-0.8615844,-0.21293151,TIK20250813056905
0.17983879,-0.7156775,-0.592914,2.3994532,-3.232375,-1.0962949,-2.8662808,-1.7688222,TIK20250822064052
-3.455409,-0.3157847,-2.2350905,1.7433892,1.2490683,-1.8785738,0.06193814,0.63998306,TIK20250623112289
-0.42432785,0.38344753,-3.8421733,-0.4541688,2.3500779,-1.5584842,-1.593076,-1.2873417,TIK20250919077446
0.09116913,-0.19255966,-3.7565813,0.48949206,-2.0777183,-1.8484991,-1.8209893,1.288891,TIK20250420000957
-2.6705678,0.980371,-2.0044792,1.931019,2.1277924,-1.9177643,-0.8314494,0.57331663,TIK20250613031082
1.2619941,-0.81412333,-2.7650461,2.1587932,-1.553489,-2.547504,1.0028223,-1.8411677,TIK20250501005932
-2.5178494,-2.58375,0.02585413,1.3345681,-0.6039204,-1.6683475,-1.5038797,-0.18289255,TIK20250820130768
-1.074494,-0.23204616,-1.1282266,0.6293468,-1.9721026,-1.5506372,-4.2619495,-0.10981162,TIK20250804052600
-1.2583387,-2.0381055,-0.42735735,4.033045,0.9767426,0.09101866,-0.2773965,-2.6354842,TIK20251011089441
-1.1601756,0.16470286,0.529632,2.3083596,-0.5705781,-1.7105541,-3.520327,-2.6203687,TIK20250710043917
-1.4101025,-0.46093723,-1.2786858,0.5392669,-2.761751,-1.6591321,-3.0959513,-0.11407076,TIK20250613031177
-1.5135987,-0.85393137,-0.27551422,2.1338434,-1.7256062,-4.119994,-1.1998382,-0.9667313,TIK20250630038840
-0.16302948,-2.7018282,-2.217081,1.413111,0.49261963,-3.5132663,-0.6910982,1.2291484,TIK20250623112105
0.15113509,-1.5918367,-1.9361012,3.6845207,1.1113846,-2.3500748,1.094554,0.21111864,TIK20250422002826
-1.2786473,-0.2863232,-4.563641,-0.038832493,-1.406014,-1.8985289,0.12534337,0.010034192,TIK20250902069095
-0.7449211,-0.79120636,-3.8212233,1.5812806,-2.7621045,-0.7417836,0.6696646,-0.34789532,TIK20250521017925
-1.9539186,1.1748646,-1.7202866,1.168931,-1.8488824,0.31343094,-2.7984712,-2.852771,TIK20250718047225
1.4499006,-0.45033637,-1.852202,1.6770984,-2.1436067,-1.2807815,-3.5377736,0.48500732,TIK20250506096789
1.3411953,-2.3440602,-4.256965,0.81695926,-0.89863735,0.22691111,-1.3396717,-0.012410655,TIK20250501095324
-0.60634553,2.4554682,-1.8287866,1.5209566,-1.7202742,-1.849529,-2.6610336,-1.1075687,TIK20250618110783
-2.2399797,-2.7446866,-2.1658435,2.7360299,-1.3589298,1.6423225,-0.93849796,-0.58116126,TIK20250617032052
0.29650122,-2.9666212,-1.6047685,1.9118094,1.8640844,-2.8911848,-1.3816558,0.8375058,TIK20250520101390
0.8872268,1.9984689,-3.2773852,3.3999631,-0.84395057,-1.2232763,0.023305647,-0.89629525,TIK20250811128110
-2.334921,0.44134346,-1.3551897,0.8660521,2.3686578,-1.4047879,-1.7307836,-3.0023272,TIK20250723121818
1.0446678,-1.2273045,-1.8075218,1.5668037,3.3117306,-2.2355866,-1.7473074,-1.4753684,TIK20250612108795
0.66043943,-0.87302697,-4.036142,-1.0367872,0.27901268,-0.50274944,-2.7457976,-2.1444993,TIK20250721121409
-1.869618,-0.9218341,-3.5600052,0.37148848,-2.5639882,0.5047023,-2.4896915,0.27164868,TIK20250516013289
-1.0818205,0.64951634,-3.801763,3.1886752,1.6456172,0.769428,-0.56278586,0.92173415,TIK20251007146403
1.9859562,0.73382324,-2.9554307,1.2680819,1.0512189,-1.659876,-0.8359802,-2.5015726,TIK20250717047103
-0.78193134,-2.9228706,-0.854113,1.5037647,1.0912021,-3.8211608,-0.42353085,-1.7846453,TIK20250613030518
-1.1679441,2.5770924,-2.6061609,1.6468549,-1.8924179,-1.4086361,-1.9809569,-0.48831648,TIK20250922081272
-1.1457262,1.4428678,-0.41790465,3.1226041,0.038018543,-1.997157,-2.7156258,0.708908,TIK20250827065951
-2.0020528,-0.0015724468,-3.2917013,1.2503829,-3.1119354,0.53682756,-2.0381162,-0.23084305,TIK20250421001329
-2.8019915,-0.84303457,-1.2801083,2.573992,2.7677026,0.41605183,-1.5891373,-0.660913,TIK20250922079939
-1.2381858,0.10049706,-0.6016062,1.1085536,-0.75919044,-3.644358,-3.5629866,0.062371217,TIK20250528103867
-3.4929564,-1.0991696,-2.7446826,0.8026765,-1.0272756,-2.3392222,0.55021816,-0.6876523,TIK20250724049307
0.43772084,-0.45076773,-1.5902827,3.3614805,-1.7637004,-0.31959718,-3.0726888,1.504644,TIK20250630038510
-0.44264486,0.7716915,-2.226419,0.71050507,-2.162239,-0.050988693,-4.250392,-0.733254,TIK20250902068918
0.5662547,-0.25906712,-1.868879,1.7481538,-1.7756206,1.0189204,-3.956562,-1.589325,TIK20250606026882
-0.5339658,-1.9228721,-0.3818189,2.8689368,2.7164237,-0.58004963,-1.4516541,-2.6928773,TIK20250813057019
0.02129401,-3.0519047,-2.1105464,1.49256,1.5945953,-0.70083475,0.41245973,-2.1091692,TIK20250625035524
-0.5409854,-2.344469,-2.1708016,1.2910575,0.41232368,-3.7021887,-0.9210264,1.4942027,TIK20250613030707
-2.5420992,0.038421962,-3.0697408,-0.67265356,0.3028566,0.24631767,-3.2509775,-1.6074334,TIK20250924082755
-2.534275,-0.6181334,-3.7929947,0.1812962,-0.84626096,0.77241194,-0.5657637,-0.60099417,TIK20250506007908
-3.6446576,-1.2207886,-0.17651501,2.2494872,1.0672611,-2.573429,-0.7488927,-1.6925483,TIK20250915075792
-0.041768584,-1.1412728,-0.19602612,1.6850114,-2.3348434,-2.6265173,-1.8858219,-2.3082674,TIK20251003145007
-2.5916166,-0.058457732,-3.0549023,-0.63721496,0.28060862,0.44381136,-3.2134926,-1.6573416,TIK20251015148819
-0.3403855,-0.074411534,-1.2590275,2.8379233,1.9837843,0.7937583,-3.846677,-0.04625015,TIK20250429005261
0.117092006,-0.9664163,-3.7587264,0.40739575,-2.792094,0.4719284,-1.9679925,-1.6015054,TIK20250801124810
1.9977412,0.7151429,-1.5971978,4.2044635,-0.0038616601,-1.164055,-1.1995927,-0.540074,TIK20250422002774
-2.0795634,0.35531172,-1.8064317,-0.090538085,0.76553667,-2.9674761,-2.9505727,0.63040215,TIK20250621034691
0.2571858,-1.0626563,-0.67422533,3.9068863,-1.7412906,-2.2378752,-0.8531522,0.61018515,TIK20250427093895
-1.5306002,-1.6146094,-0.22111697,4.083627,0.01028385,-0.20016146,0.1259504,-1.7969711,TIK20250530104464
-1.6769865,-1.720472,-0.2579087,4.0939593,0.3880274,-0.07398589,-0.09967314,-1.9613968,TIK20250801124874
0.5111974,2.5004115,-3.4786837,1.92444,-0.1260384,-2.4166815,-0.3613191,-1.1755635,TIK20250506007809
1.2172587,-2.017609,-1.7820462,0.8373659,0.109550714,-4.0166817,-0.82826847,-1.7573076,TIK20250827133129
-2.1946924,-2.3630264,-0.57098377,2.237148,-1.4994851,-1.4003901,-2.792515,1.2948375,TIK20250428004464
-0.8116552,1.1861751,-1.7181821,0.9001147,-0.23005071,-0.123210594,-4.744118,-0.62926054,TIK20250606026981
-0.39443162,-0.16994123,-0.781097,0.528385,1.9074086,-2.042,-3.996873,-1.4953927,TIK20251007088446
0.16719921,-2.4651742,-1.3982348,2.069361,-0.34394798,0.52142406,-3.875572,0.650009,TIK20250805053850
0.08530689,-1.4011614,-1.0666711,0.92384803,0.7490393,-0.09503911,-2.3223026,-3.799871,TIK20251006145869
-2.2014325,-1.0396677,-2.3251245,1.9015204,1.3212501,-1.5836158,1.4864701,-2.5936582,TIK20250705040189
0.67608905,-1.9095824,0.48204267,3.3694298,-0.8161907,-1.9056293,-1.9903462,-1.0107958,TIK20250617032135
-1.9560395,-1.5514922,-3.0542538,0.75099504,-0.31997183,-2.339126,1.4606216,-1.4893614,TIK20250626036551
0.6758225,1.770465,-2.1004274,1.5278943,2.0033302,-1.0453509,-2.630846,-2.2314796,TIK20250805053463
-2.5956492,-2.4658294,-2.0202835,0.45305347,1.9162769,-2.8642144,-0.350898,-1.0936321,TIK20250818061665
-1.1931479,1.4519871,-1.0854638,4.456938,0.24619457,-0.4696897,-0.3347889,-0.6040511,TIK20250623112185
-1.5310667,-1.1654456,-0.103937134,2.7950382,-2.7138572,-0.7625455,-2.6077108,-0.4732498,TIK20250903069990
-1.5108113,-0.21058643,-2.713352,-0.52056676,-1.576327,-3.683094,-1.6989241,-0.32895505,TIK20251009088848
0.94700086,-2.4378972,-4.057631,1.0735234,-0.59258777,-0.17070645,-0.81226414,0.78189796,TIK20250701114656
1.5075059,-2.2187529,-3.2567754,0.48332265,0.8191954,-3.2269335,-0.49724236,-0.8907741,TIK20250907136648
0.08603779,-1.8690863,-3.7114809,2.3765068,-0.23213322,-1.3852571,-0.20960304,2.2524354,TIK20250709043240
0.06588829,-1.6857777,-3.430253,2.7278054,-0.12646063,-1.687563,0.195336,2.096173,TIK20250622111874
-2.6159163,-2.5419443,-2.119676,0.81600934,2.240452,-2.358336,-0.07222728,-1.0308386,TIK20250717047071
-0.92585754,2.4958203,-1.457254,1.9628737,-1.6369823,-1.8245548,-2.140925,-1.1479446,TIK20250819130531
-3.413447,-0.80020136,-2.1596239,2.659954,0.094777174,-0.696955,1.2320358,-2.1217325,TIK20250929143784
0.46356964,-2.1547503,-4.1785197,1.4369323,-0.28406772,-1.1515036,1.3598163,-1.0401326,TIK20250805053407
-0.4669211,-2.5194275,-0.92695606,1.6685148,-0.7294678,1.2090099,-2.824902,-1.9966006,TIK20251017090402
-0.21682805,-3.008898,-1.0935429,1.6561462,-1.5408133,0.80249953,-2.8607564,-2.2598534,TIK20250517013542
1.8092138,1.015548,-2.194549,1.4574776,-1.4723991,-1.8926704,-1.915446,-2.6342266,TIK20250714045735
-0.44789174,-3.41348,-1.2218258,0.20865642,-0.61171263,-2.5935059,-2.7563868,-0.27954927,TIK20250819130578
0.8997365,-0.09087163,-0.5363093,4.458734,1.7283428,-0.7595103,-1.7712481,-0.8554908,TIK20251003145179
1.364893,0.59727615,-4.689662,1.2631507,-1.507648,-0.7307267,-0.5763739,-0.48318714,TIK20250521016926
0.74353313,-1.2563881,-3.3823073,1.9057928,0.5236854,1.6858114,-0.59697026,-2.4538162,TIK20250604106072
-0.023326006,-0.9131567,-0.4765963,2.421486,-3.1739712,-1.0869752,-2.9651418,-1.6428502,TIK20250717047095
-0.72662103,-1.1527873,-4.253108,1.6931673,-0.43311638,1.4802126,-1.5844446,1.1992016,TIK20250922079592
-1.8274739,-0.2132043,0.47883576,4.014305,0.261849,-0.03286979,-2.9748151,-1.0841811,TIK20250801124687
-3.5904467,1.3117411,-2.9772067,1.0176226,-0.22799274,-0.24031353,-1.680121,0.05010846,TIK20250826132845
0.4601653,1.6375842,-0.8748625,3.4690108,-1.6968482,-0.69652236,-2.9966278,-1.4735246,TIK20250909137178
-0.46382868,0.35149705,-4.574868,0.07363892,1.3042824,-2.0543818,0.33260384,-1.1555587,TIK20250607028423
-2.7089584,-2.8699093,-3.2679315,-0.026082994,-0.040199626,-0.93019336,-0.65413964,0.26322773,TIK20250716046855
1.0958086,-0.18038045,-3.928174,0.45507336,1.1691978,-2.4224992,-1.809796,1.1291367,TIK20250624035405
-0.99829495,-0.2834531,-0.4631374,0.62235314,-0.38762176,-2.2597487,-2.1048129,-3.7164297,TIK20250924082912
0.41331944,-2.3522599,-4.313045,0.406089,-0.6002867,-1.2502306,0.7774442,-1.8278646,TIK20250827066184
-0.969646,-2.9042,-1.9016705,3.773313,0.7879968,0.1311121,-0.61954385,1.2828512,TIK20250605026075
0.21527843,1.8090442,-1.6681801,3.421365,-0.41513827,-0.16660944,-1.0662379,-3.3457735,TIK20250515099756
-0.06946843,-0.51529485,-3.024737,2.7987547,-3.2435217,-0.7338416,0.28796244,-0.57896036,TIK20251007088525
0.81197137,-1.3502578,-0.6658449,4.656576,0.5549631,0.21935087,-1.3764312,-0.5244376,TIK20251015148813
-1.4289024,-0.8538602,-2.4414868,-0.7192981,-1.3301877,-3.5906029,-1.9352254,-0.43524235,TIK20250517013720
-0.33186668,-0.052347418,-1.46078,-0.44672972,0.72142,-3.0135813,-3.5510397,-2.3260357,TIK20251006087873
-2.9732602,-1.4986225,-1.4912702,2.1285484,3.001183,-0.29094782,-1.5422226,-0.3894163,TIK20250827066395
1.6953039,-2.2550912,-1.4144348,0.7602439,0.84268856,-1.860371,-2.643815,-2.8542786,TIK20251015148804
-1.1923797,0.21192905,-2.9316788,0.9395007,0.14599022,-0.3323561,-3.2331553,1.941251,TIK20250701039234
-1.9101611,0.7360328,-1.6251235,1.1602951,2.0917087,-0.75327027,-1.5185015,-3.5474024,TIK20250427094004
0.49640143,-0.73956454,-1.496723,1.7997378,-1.4177216,1.2859344,-3.664854,-1.6715214,TIK20250524019173
1.1624434,-1.2810512,-2.8433313,-0.45158488,-1.1187336,-1.8347363,-1.6112347,-2.6800382,TIK20250511098385
-3.410831,-1.560149,0.16265425,2.317529,-0.18445766,-2.4252408,-1.3921508,-0.40014753,TIK20250804053061
-1.5788367,-0.16191609,-1.8121668,0.79865855,-3.4966114,-2.1373775,-2.4810622,-0.7169126,TIK20250513011155
1.2012532,-0.024211437,-0.556358,4.289926,1.457547,-0.6244661,-1.6489553,-1.3401124,TIK20250929143699
0.8252153,-0.35510674,-1.8441939,2.0520408,-1.6658467,1.1771111,-3.6247692,-1.9583594,TIK20250902068458
-1.0327884,-1.4504054,-2.1592526,-0.99945754,-1.1978521,-1.3034847,-3.8234243,-1.4120346,TIK20250818061639
-2.2999954,1.3003198,-1.5799067,1.8392094,-1.0263782,0.95231104,-2.8054676,-2.0919132,TIK20250827066636
-0.013296479,-0.29609782,-3.8941038,1.7708834,-0.544511,1.7971631,-1.7801554,0.55641425,TIK20250703115472
-2.1922214,-0.12922871,-3.2282765,1.342178,2.20865,1.4952765,-1.7596691,-0.86087096,TIK20250710117597
0.41799486,-0.71610516,-1.3888994,3.1316705,-1.5110457,-0.5805742,-3.2535937,1.6103919,TIK20250611108391
-1.5081141,0.5040728,0.32495946,3.384853,0.7846954,-0.29507533,-2.941206,-2.3037992,TIK20250719120494
-0.39181995,0.08848811,-0.58631206,0.21782461,0.8306484,-2.270297,-3.7522218,-2.2759178,TIK20250922081074
-2.0783272,0.13722971,-1.3212241,3.7578783,-1.9979204,-1.6393812,0.69185543,-0.95335054,TIK20250424003295
-0.16477425,-1.2853662,-2.7332952,2.396624,3.3946784,0.040606823,-1.3242775,0.41093174,TIK20250909137372
1.1074556,-1.8402498,0.2100651,3.161087,-1.162467,-2.2642183,-2.0611427,-1.3425819,TIK20250617032887
-1.9086813,-0.6347197,-4.4032135,1.4068708,1.0856286,-0.39063877,0.78605926,0.5262956,TIK20251006145932
-0.5360866,-1.487237,-0.61978936,1.0508646,0.33420599,-0.98532766,-2.1431155,-4.330675,TIK20250503006735
1.7864771,-2.3699586,-3.2110982,0.7359325,0.79657334,-2.3084598,-0.29124025,-1.3908606,TIK20250519014825
-2.520008,0.45099825,-1.2698692,0.8448004,2.0604212,-0.94251513,-1.8450632,-3.1774461,TIK20250922082002
-1.0285383,0.27548084,-1.1487073,-0.10408563,-0.41738668,-2.5624914,-2.769824,-3.361487,TIK20250812128190
1.3021584,-0.7360111,-0.961546,3.1437197,-0.21380816,-1.808723,-2.7903419,1.3526658,TIK20250902068753
1.5573041,-2.1013842,-3.4496334,0.6574485,1.8576134,-0.70517176,-0.82578766,-1.7141392,TIK20250616109898
-0.9711445,1.9846753,-2.8313842,2.806257,-1.9398667,-0.6643551,-0.7435379,0.33922198,TIK20250915075464
-0.25105962,-1.0006039,-1.4104513,3.379301,0.3127985,-3.2775974,1.1100794,-0.34657314,TIK20250804125826
0.06345109,1.7301581,-3.1001818,3.8048427,-1.2700392,0.1464419,-0.4424645,-0.10408799,TIK20251013148241
-1.4616903,1.1249489,-1.8684019,3.901291,1.2192768,-1.6943076,0.9068436,-0.90778327,TIK20250930144092
-1.488946,-2.4500034,-3.971946,-0.42259938,-0.83590984,0.4793341,-0.9794559,-2.111854,TIK20250521018115
1.7669343,-0.0422154,-3.5234964,2.9216757,0.66737133,-0.22474638,-1.7663116,1.3999072,TIK20250428004347
-1.2109543,1.6817183,-3.7195864,1.9522568,-0.2053976,0.2568009,0.27715656,-2.5663013,TIK20250526103082
-0.7161784,-0.8456643,-3.4551098,2.252505,-2.6392915,-0.35514525,0.77755433,-0.24148905,TIK20250618032990
-0.8074177,-0.42169046,0.09667588,2.3361385,-0.5182554,0.0882173,-4.030611,-2.5713468,TIK20250629037138
-1.1997613,-1.6709335,-3.629556,0.17265567,-2.1204176,0.775038,-2.8503587,0.032190036,TIK20250814058151
-2.4015398,0.61236924,-2.559955,1.8594612,-2.4228773,-0.70302653,0.15305287,-2.6109734,TIK20250710043685
-0.43388766,1.9531491,-2.9286015,2.481319,-0.6012106,-0.04512342,-0.1561892,-3.2247725,TIK20250813056955
0.32827738,-1.4704475,-1.0914983,3.2697756,-1.8168033,0.2819366,-0.74356997,-3.0957313,TIK20251017149662
2.1890159,-0.65711594,-2.5746496,0.9525533,-2.0210521,-1.8309709,-1.5974394,-2.1932673,TIK20250827066452
-1.3338647,-1.7279963,-2.5444303,0.7296947,-0.13629225,-2.3028772,1.1123735,-3.0846014,TIK20250619033754
-0.38792592,1.8884557,-2.5708668,0.62174606,0.07662086,-3.2189074,-0.7187978,-1.0854084,TIK20250421001404
-1.4764228,-1.5305023,-2.481564,1.0147972,0.32253405,-2.2164755,1.2943816,-2.939219,TIK20250716119552
-0.56891334,2.4263415,-1.4583712,1.8422068,-1.6274104,-1.8625594,-2.7482023,-1.3847432,TIK20250605026344
-2.950129,-0.24193572,0.28998935,2.3201323,-0.729667,-1.7343938,-1.1528997,-2.2397292,TIK20251006145823
-1.2902577,1.2253822,-1.446392,4.328751,0.7485313,-1.0774672,0.42678025,-0.6630325,TIK20250807055214
0.08417434,1.5584915,-3.0728703,3.9184465,-1.384368,0.22773075,-0.62779695,-0.012125679,TIK20250821131318
1.992727,-1.1029118,-2.1421518,2.4660652,1.6391858,-2.8361313,-1.6548553,0.7172973,TIK20250429004719
-1.3322078,-2.2332056,-2.0166829,0.30646786,-3.1553295,-1.7319059,-1.6242058,-0.9717713,TIK20250915076125
-0.7511692,0.2171075,-0.850598,1.4631351,-0.38757455,-0.37566403,-5.0897145,-0.41974917,TIK20250526103078
2.0894716,0.90383154,-2.4118037,1.0737324,0.49323705,-1.0184618,-2.4071105,-1.8914318,TIK20250930084646
-0.7884131,-0.0968727,0.6644011,2.350196,1.0508989,-2.7711809,-2.9948242,-2.1687725,TIK20250429005383
-1.7680559,1.6785403,-1.7851944,2.3399732,2.8287418,-1.1572787,-2.0499394,-0.26421076,TIK20250421091803
-0.4710367,0.40018526,-2.4655807,0.044450965,1.0191764,-4.1274424,-0.90655357,-1.880041,TIK20250924142080
-2.2499168,-0.12644911,-1.0707738,0.5323968,-2.3296015,-1.1486167,-3.4568713,-0.7741557,TIK20250724049827
-3.0186741,1.2182437,-2.523836,1.1018041,1.6180902,-2.256928,-0.6283575,-0.081316866,TIK20250805126158
-0.12562442,-0.13867487,-0.6342165,3.1874855,2.6084795,-0.17895754,-3.2571733,-0.6626482,TIK20250701114697
-3.526883,0.25515243,-1.2178106,0.10879128,0.21503973,-2.6324613,-2.4369755,-1.5267365,TIK20250924083089
-0.42849433,-0.11423449,-1.4614708,2.5070062,1.9186219,0.9399799,-3.9162362,-0.052527253,TIK20250722048937
0.9781695,0.594885,-3.4124,0.94476515,1.0867867,-1.7526631,0.20208825,-2.991875,TIK20250813057338
1.8435287,0.58473605,-4.4347515,1.3578904,-0.7646323,-0.294648,-0.8013573,-1.3214062,TIK20250821062854
-0.36988598,-0.8448188,-3.5475254,2.064375,-3.1393192,-0.76708245,0.396033,-0.45580274,TIK20250722048926
-0.8206396,-0.10628208,-1.6735125,2.9707186,1.1677612,0.073403575,0.11278244,-3.9789808,TIK20250530022497
-0.36129832,0.5079385,-4.6051908,-0.63500583,1.3377421,-1.5466752,-1.188897,-0.5715346,TIK20250719047520
-1.8555453,0.3510188,-2.2792978,2.748843,-2.6001544,0.42216694,-0.19602366,-2.241308,TIK20250813128707
-0.60469675,-3.115229,-1.3517551,-0.12547125,-0.33243012,-2.4321818,-2.9269924,-0.0066352747,TIK20250610108062
-0.36498708,-1.0305262,-1.9667859,-0.5159912,-1.6872171,-0.8663565,-3.763272,-2.4055104,TIK20250613108901
-2.1605477,1.4711934,-1.6817372,2.4273398,2.579841,-1.3498644,-1.6409198,0.16785686,TIK20250806054656
-0.7808025,0.012115436,0.6861545,2.481429,0.5382073,-2.3076024,-3.1690485,-2.4027805,TIK20250514099517
0.88835335,-1.4932393,-3.780216,1.4389267,-0.1793479,1.5113772,-0.5479254,-1.9921998,TIK20250501095173
-1.3016096,-1.8581827,-4.2754297,0.94063616,1.8147659,0.10448242,-0.58650404,0.90897655,TIK20250516013087
1.7401747,-3.4676387,-1.7117727,1.9789624,-0.36620378,-0.6533573,-2.262211,-0.20156495,TIK20250728123451
-1.5239663,1.4903423,-1.3568158,3.0466044,1.6662316,-2.4749432,0.21852794,-1.8963962,TIK20250806054388
0.2469699,-0.94069844,-0.59218746,2.14199,-3.1151476,-1.2117863,-2.6516495,-2.0165813,TIK20250508009080
-3.2035735,-0.31848434,-2.330626,1.6559119,1.590035,-1.9054952,0.21286725,0.5671188,TIK20251006146147
-1.8926818,-2.9158962,-2.1276321,2.608484,-1.7338207,-0.50795597,0.9282409,-1.3347734,TIK20250602105603
