post_id,hour_of_day,day_of_week,is_weekend,user_id,followers,account_age_days,verified,content_length,num_hashtags,sentiment_positive,sentiment_negative,toxicity_score,hour_sin,hour_cos,day_sin,day_cos,has_media,many_hashtags,long_content,sentiment_intensity,high_toxicity,topic_Business,topic_Climate,topic_Education,topic_Entertainment,topic_Fashion,topic_Finance,topic_Food,topic_Gaming,topic_Health,topic_Politics,topic_Science,topic_Sports,topic_Technology,topic_Travel,language_Chinese,language_English,language_French,language_German,language_Hindi,language_Japanese,language_Korean,language_Portuguese,language_Spanish,media_type_Link,media_type_Poll,media_type_Text,media_type_Video,location_Asia,location_Europe,location_North America,location_Oceania,location_South America,location_Unknown,popularity,Authority,Hub,pageranks,modularity_class,eigencentrality
TIK20250805053565,16,1,0,user_330548,8555,352,0,63,1,0.861,0.025,1.3,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,0,0.861,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,8.5e-05,3,0.292332
TIK20250904070154,14,3,0,user_457602,316,2283,0,77,2,0.043,0.82,79.3,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,1,0,0,0.82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4e-06,4e-06,9.6e-05,9,0.38673
TIK20250711044218,14,4,0,user_34247,1625,1858,0,57,1,0.847,0.117,8.2,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1,0,0,0.847,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2e-06,2e-06,7.5e-05,23,0.214777
TIK20250503006801,19,5,1,user_376451,57,1754,0,56,1,0.911,0.129,0.0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1,0,0,0.911,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1e-06,1e-06,9.4e-05,28,0.430042
TIK20250505007240,16,0,0,user_316140,1238957,956,0,52,2,0.152,0.187,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.029381,0.029381,8.2e-05,8,0.412292
TIK20250720048167,19,6,1,user_251326,13,732,0,114,1,0.759,0.054,20.5,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0,0,0,0.759,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.000107,31,0.491618
TIK20250607028331,19,5,1,user_473437,1917,234,0,98,2,0.614,0.044,14.6,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1,0,0,0.614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2e-06,2e-06,0.000109,12,0.44591
TIK20250629037302,20,6,1,user_162732,3979,1865,0,103,4,0.213,0.013,3.6,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,0,0.774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1e-06,1e-06,9.8e-05,16,0.371971
TIK20250919077907,21,4,0,user_364237,41,1291,0,106,5,0.619,0.025,0.0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,1,1,0,0.619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,8.3e-05,20,0.377975
TIK20250716046577,18,2,0,user_43919,2051,1691,0,121,0,0.686,0.134,0.0,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,0,0,0,0.686,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3e-06,3e-06,8.8e-05,12,0.273174
TIK20250528103721,13,2,0,user_388264,4399,3548,0,153,6,0.226,0.249,62.6,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,0,1,1,0.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1e-06,1e-06,8.3e-05,26,0.362665
TIK20250826132954,23,1,0,user_108647,414,2370,0,32,1,0.179,0.065,0.0,-0.2588190451025215,0.965925826289068,0.7818314824680298,0.6234898018587336,1,0,0,0.755,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1e-06,1e-06,7.3e-05,21,0.25598
TIK20250607028424,20,5,1,user_381120,3381,524,0,17,2,0.712,0.061,28.3,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,0,0.712,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,9.5e-05,16,0.420555
TIK20250826132853,19,1,0,user_95245,7341,3175,0,36,4,0.252,0.156,17.2,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,0,0,0.591,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,7.5e-05,14,0.228588
TIK20250827133013,13,2,0,user_140364,12661,1730,0,179,1,0.782,0.076,0.0,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,0,0,1,0.782,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,8.7e-05,18,0.273712
TIK20250922079027,12,0,0,user_68490,428,1347,0,121,2,0.077,0.229,3.4,1.2246467991473532e-16,-1.0,0.0,1.0,1,0,0,0.693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6e-06,6e-06,8.5e-05,21,0.305597
TIK20250419091382,20,5,1,user_316429,8,3000,0,247,1,0.073,0.879,83.1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,1,0.879,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1e-06,1e-06,0.000108,17,0.44917
TIK20250820130726,11,2,0,user_455674,31,2403,0,216,2,0.11,0.625,48.1,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143,0,0,1,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,6.4e-05,11,0.160478
TIK20250925142265,9,3,0,user_55435,72911,385,1,293,3,0.218,0.245,6.7,0.7071067811865476,-0.7071067811865475,0.4338837391175582,-0.900968867902419,1,0,1,0.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.000371,0.000371,0.000105,6,0.502899
TIK20250724122147,16,3,0,user_307872,4088,44,0,111,1,0.632,0.023,15.8,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,1,0,0,0.632,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2e-06,2e-06,8.5e-05,16,0.32802
TIK20250805053870,20,1,0,user_55552,38,2024,0,83,2,0.211,0.071,24.4,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,0,0.718,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,7.3e-05,11,0.275809
TIK20250519015207,17,0,0,user_87214,4867,2997,0,36,2,0.804,0.052,11.9,-0.9659258262890684,-0.2588190451025206,0.0,1.0,0,0,0,0.804,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,8.5e-05,26,0.315789
TIK20250930143927,10,1,0,user_97847,1950,2406,0,255,2,0.686,0.147,3.3,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1,0,1,0.686,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1e-06,1e-06,6.1e-05,17,0.214011
TIK20250815129275,18,4,0,user_309703,74,3059,0,80,2,0.881,0.083,0.0,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,1,0,0,0.881,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,8.7e-05,28,0.271642
TIK20250615031427,8,6,1,user_139061,6021,2217,0,109,3,0.855,0.145,9.2,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1,0,0,0.855,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,8.8e-05,24,0.277817
TIK20250922079685,15,0,0,user_482598,3563,441,0,39,0,0.75,0.06,0.0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,7.3e-05,16,0.250081
TIK20250503095905,18,5,1,user_274923,703,2387,0,118,0,0.265,0.219,35.3,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,0,0,0,0.516,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.000109,25,0.437701
TIK20250617032182,13,1,0,user_251962,2242,1071,0,110,5,0.622,0.101,1.7,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336,1,1,0,0.622,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.9e-05,2.9e-05,8.5e-05,1,0.308575
TIK20250607027505,13,5,1,user_276543,417890,2580,0,28,1,0.053,0.613,45.6,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,1,0,0,0.613,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.107587,0.107587,8.8e-05,8,0.597364
TIK20250506008174,21,1,0,user_88548,2198,3069,0,73,1,0.063,0.628,60.8,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1,0,0,0.628,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.1e-05,3.1e-05,8.3e-05,12,0.379666
TIK20250607027762,15,5,1,user_135258,128,2579,0,97,2,0.083,0.115,0.0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1,0,0,0.802,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000146,0.000146,8.4e-05,22,0.324738
TIK20250620034426,19,4,0,user_338412,39,360,0,99,6,0.661,0.072,19.5,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1,1,0,0.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,6.6e-05,11,0.142642
TIK20250811128111,21,0,0,user_131321,170,123,0,17,4,0.052,0.272,25.2,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0,0,0.676,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.000165,0.000165,8.4e-05,27,0.33175
TIK20250616109882,11,0,0,user_36877,12323,3502,0,46,0,0.921,0.06,24.8,0.258819045102521,-0.9659258262890682,0.0,1.0,1,0,0,0.921,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,8.7e-05,18,0.264184
TIK20250721048698,20,0,0,user_175396,46982,737,0,97,1,0.796,0.098,0.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0.796,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.000106,0.000106,7.3e-05,6,0.263593
TIK20250701039323,18,1,0,user_343810,142,2062,0,62,1,0.013,0.671,72.9,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,1,0,0,0.671,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.000226,0.000226,8.3e-05,27,0.349297
TIK20250504096220,17,6,1,user_150390,479,2474,0,114,1,0.055,0.642,36.6,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,0,0,0,0.642,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8e-06,8e-06,0.000108,21,0.459715
TIK20250719047696,19,5,1,user_93624,76,1728,0,48,3,0.224,0.0,11.1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1,0,0,0.813,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1e-06,1e-06,9.7e-05,28,0.375914
TIK20250917076934,15,2,0,user_137860,855,452,0,98,0,0.895,0.052,0.0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,1,0,0,0.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,8.4e-05,7,0.339382
TIK20250907072665,18,6,1,user_249967,469,135,0,78,1,0.112,0.763,38.8,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,0,0,0,0.763,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2.6e-05,2.6e-05,9.5e-05,21,0.410152
TIK20250815129133,12,4,0,user_75891,7,1700,0,110,2,0.639,0.038,2.7,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1,0,0,0.639,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2e-06,2e-06,8.5e-05,17,0.30348
TIK20250523102104,13,4,0,user_429710,355,1441,0,110,2,0.095,0.702,38.7,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.9009688679024191,1,0,0,0.702,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2e-06,2e-06,8.7e-05,9,0.285178
TIK20250826065126,6,1,0,user_386386,1711,1074,0,92,3,0.068,0.253,21.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,0,0.68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1e-06,1e-06,8.6e-05,23,0.299307
TIK20250613030107,12,4,0,user_287135,159,2747,0,28,4,0.019,0.922,78.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1,0,0,0.922,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.1e-05,1.1e-05,7.6e-05,27,0.200961
TIK20250711118094,19,4,0,user_492849,9448,2209,0,72,1,0.124,0.074,0.0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,0,0,0.802,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3e-06,3e-06,7.2e-05,3,0.28732
TIK20250507097298,20,2,0,user_272960,5876,3495,0,277,3,0.248,0.295,19.6,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,1,0,1,0.457,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,8.6e-05,24,0.298224
TIK20250928143244,9,6,1,user_222217,2804,349,0,148,1,0.056,0.871,50.1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0,0,1,0.871,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,8.6e-05,10,0.286797
TIK20250820130705,8,2,0,user_371249,130,1736,0,175,2,0.266,0.223,12.4,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,1,0,1,0.511,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000214,0.000214,8.3e-05,22,0.37093
TIK20250508008902,19,3,0,user_319031,4875,359,0,24,0,0.092,0.222,36.0,-0.9659258262890684,0.2588190451025203,0.4338837391175582,-0.900968867902419,1,0,0,0.686,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.3e-05,26,0.259276
TIK20250708042991,17,1,0,user_51069,2636,1245,0,78,3,0.165,0.0,0.0,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,1,0,0,0.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,8.2e-05,10,0.362293
TIK20250913074913,8,5,1,user_7724,13535,2889,0,16,3,0.296,0.039,8.3,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1,0,0,0.665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1e-06,1e-06,7.1e-05,18,0.304076
TIK20250906136437,21,5,1,user_405784,345,1495,0,112,4,0.082,0.106,23.1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1,0,0,0.812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3e-06,3e-06,7.3e-05,9,0.256149
TIK20250718120139,10,4,0,user_67106,10810,2631,0,280,2,0.131,0.243,18.4,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,1,0.627,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,7.3e-05,3,0.24715
TIK20251003145028,17,4,0,user_158526,35297,3332,0,65,2,0.773,0.092,17.3,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,1,0,0,0.773,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,6.4e-05,6.4e-05,8.6e-05,33,0.29896
TIK20250804053206,22,0,0,user_412561,329,1630,0,57,0,0.108,0.758,55.5,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,0,0,0.758,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9e-06,9e-06,7.2e-05,9,0.268814
TIK20250506007785,15,1,0,user_415222,5388,191,0,19,1,0.248,0.0,0.0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1,0,0,0.846,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1e-06,1e-06,8.3e-05,24,0.368356
TIK20250818061445,12,0,0,user_364050,111,1568,0,127,0,0.819,0.075,10.8,1.2246467991473532e-16,-1.0,0.0,1.0,1,0,0,0.819,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2e-06,2e-06,8.5e-05,22,0.295206
TIK20250421002240,21,0,0,user_88039,226210,2838,0,81,2,0.134,0.937,91.0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0,0,0.937,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.02657,0.02657,8.1e-05,8,0.401352
TIK20250602105592,21,0,0,user_405615,1246,2258,0,60,0,0.665,0.053,7.7,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0,0,0.665,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2e-06,2e-06,8.4e-05,2,0.345738
TIK20250528103936,22,2,0,user_147541,163,328,0,25,1,0.774,0.099,0.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,0,0,0,0.774,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9e-06,9e-06,5.6e-05,27,0.086778
TIK20250605025673,13,3,0,user_469585,5919,1357,0,63,4,0.839,0.13,16.2,-0.2588190451025208,-0.9659258262890684,0.4338837391175582,-0.900968867902419,0,0,0,0.839,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,7.6e-05,24,0.204729
TIK20250830134188,21,5,1,user_287363,149,2108,0,21,4,0.05,0.279,0.0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0,0,0,0.671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.3e-05,3.3e-05,9.7e-05,27,0.384176
TIK20250805053471,14,1,0,user_47582,1711,785,0,70,3,0.065,0.601,56.4,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1,0,0,0.601,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1e-06,1e-06,8.6e-05,23,0.314729
TIK20250812128316,18,1,0,user_285456,4185,2864,0,279,2,0.69,0.017,38.3,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,0,0,1,0.69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2e-06,2e-06,7.3e-05,26,0.255012
TIK20250829133801,19,4,0,user_470335,2298,1331,0,11,0,0.104,0.686,54.7,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1,0,0,0.686,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.5e-05,7.5e-05,7.3e-05,1,0.257704
TIK20250617032481,17,1,0,user_118648,1500,1647,0,33,2,0.839,0.028,12.1,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,1,0,0,0.839,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.4e-05,4.4e-05,7.2e-05,0,0.288723
TIK20250807126781,20,3,0,user_7384,2489,3259,0,173,1,0.07,0.626,33.4,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,0,0,1,0.626,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4e-06,4e-06,8.4e-05,1,0.346931
TIK20250919077494,16,4,0,user_410774,75,3270,0,11,2,0.136,0.183,0.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,0,0.681,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,7.3e-05,28,0.276786
TIK20250420000538,14,6,1,user_263975,948,3046,0,100,0,0.018,0.674,68.4,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,0,0,0.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2e-06,2e-06,9.6e-05,15,0.394404
TIK20250615031614,15,6,1,user_447054,19,1797,0,20,2,0.086,0.904,63.8,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1,0,0,0.904,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,8.5e-05,31,0.317313
TIK20250514099291,10,2,0,user_419444,147,3270,0,104,5,0.096,0.073,4.0,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,1,1,0,0.831,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.6e-05,2.6e-05,8.5e-05,27,0.314756
TIK20250816059799,19,5,1,user_436233,74,1607,0,81,1,0.055,0.934,48.1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0,0,0,0.934,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,8.5e-05,28,0.324487
TIK20251006087389,8,0,0,user_190853,4032,1542,0,44,2,0.696,0.143,12.6,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,0,0.696,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1e-06,1e-06,8.6e-05,16,0.320988
TIK20250804052861,17,0,0,user_339420,3780,496,0,109,1,0.131,0.872,64.5,-0.9659258262890684,-0.2588190451025206,0.0,1.0,1,0,0,0.872,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,8.4e-05,16,0.332933
