Id,Label,platform,hour_of_day,day_of_week,is_weekend,user_id,followers,account_age_days,verified,topic,language,content_length,media_type,num_hashtags,sentiment_category,sentiment_positive,sentiment_negative,sentiment_neutral,toxicity_score,location,hour_sin,hour_cos,day_sin,day_cos,has_media,many_hashtags,long_content,sentiment_intensity,high_toxicity,popularity,Degree,Weighted Degree,Authority,Hub,pageranks,componentnumber,modularity_class,clustering,triangles,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
TIK20250831134266,TIK20250831134266,TikTok,11,6,1,user_351882,477594,639,0,Politics,English,245,Image,1,Positive,0.6,0.021,0.379,26.6,North America,0.258819,-0.965926,-0.781831,0.62349,1,0,1,0.6,0,1,8,8.4,0.078573,0.078573,0.000103,0,8,0.071429,2,0.577493,0,0,0,8094.591075
TIK20250831134294,TIK20250831134294,TikTok,13,6,1,user_68460,3119,2415,0,Food,Arabic,170,Image,3,Neutral,0.161,0.097,0.742,13.7,North America,-0.258819,-0.965926,-0.781831,0.62349,1,0,1,0.742,0,1,8,8.4,0,0,0.000108,0,10,0.071429,2,0.483483,0,0,0,27703.774477
TIK20250831134310,TIK20250831134310,TikTok,14,6,1,user_135149,5827,2214,0,Travel,English,235,Link,3,Neutral,0.094,0.228,0.678,22.3,South America,-0.5,-0.866025,-0.781831,0.62349,1,0,1,0.678,0,1,7,8.4,0,0,0.000096,0,24,0.190476,4,0.390313,0,0,0,13766.899444
TIK20250831134311,TIK20250831134311,TikTok,14,6,1,user_255838,104,1152,0,Gaming,English,179,Text,1,Neutral,0.087,0.264,0.649,0,Asia,-0.5,-0.866025,-0.781831,0.62349,0,0,1,0.649,0,0,5,8.4,0.000001,0.000001,0.000072,0,29,0.1,1,0.282571,0,0,0,6536.797847
TIK20250831134335,TIK20250831134335,TikTok,15,6,1,user_377316,1823,1130,0,Technology,English,289,Text,1,Positive,0.781,0.129,0.09,18.2,North America,-0.707107,-0.707107,-0.781831,0.62349,0,0,1,0.781,0,0,4,8.4,0.000003,0.000003,0.000064,0,23,0.166667,1,0.156807,0,0,0,1018.350361
TIK20250831134365,TIK20250831134365,TikTok,16,6,1,user_198940,88288,2953,1,Technology,English,275,Text,2,Positive,0.93,0.128,0,30.7,Asia,-0.866025,-0.5,-0.781831,0.62349,0,0,1,0.93,0,1,9,11.4,0.001428,0.001428,0.000112,0,32,0.111111,4,0.705846,0,0,0,9448.696685
TIK20250831134368,TIK20250831134368,TikTok,16,6,1,user_35855,138,2049,0,Fashion,Spanish,98,Link,2,Negative,0.022,0.905,0.073,73.2,Europe,-0.866025,-0.5,-0.781831,0.62349,1,0,0,0.905,1,0,7,8.4,0.000254,0.000254,0.000097,0,22,0.047619,1,0.3886,0,0,0,11525.8645
TIK20250831134374,TIK20250831134374,TikTok,16,6,1,user_5234,30,1339,0,Food,Spanish,70,Link,0,Neutral,0.059,0.147,0.794,11.7,North America,-0.866025,-0.5,-0.781831,0.62349,1,0,0,0.794,0,0,7,8.4,0,0,0.000097,0,11,0.142857,3,0.394278,0,0,0,17841.112822
TIK20250831134383,TIK20250831134383,TikTok,17,6,1,user_73306,1221,285,0,Education,English,173,Link,3,Negative,0.093,0.791,0.116,27.8,Asia,-0.965926,-0.258819,-0.781831,0.62349,1,0,1,0.791,0,0,8,8.4,0.000002,0.000002,0.000106,0,2,0.107143,3,0.489144,0,0,0,11038.096316
TIK20250831134387,TIK20250831134387,TikTok,17,6,1,user_499652,141,212,0,Health,German,260,Poll,2,Positive,0.718,0.035,0.247,17.5,Asia,-0.965926,-0.258819,-0.781831,0.62349,1,0,1,0.718,0,0,8,10.9,0.000359,0.000359,0.000106,0,27,0.107143,3,0.521178,0,0,0,349852.64505
TIK20250831134390,TIK20250831134390,TikTok,17,6,1,user_251166,58,1398,0,Politics,Korean,36,Image,2,Positive,0.844,0.03,0.126,7.9,North America,-0.965926,-0.258819,-0.781831,0.62349,1,0,0,0.844,0,0,8,9.6,0.000003,0.000003,0.000106,0,28,0.107143,3,0.497589,0,0,0,74338.990613
TIK20250831134396,TIK20250831134396,TikTok,17,6,1,user_311700,870,3292,0,Technology,English,192,Text,2,Negative,0.016,0.675,0.308,84.5,South America,-0.965926,-0.258819,-0.781831,0.62349,0,0,1,0.675,1,0,6,8.4,0,0,0.000086,0,7,0.133333,2,0.271684,0,0,0,7076.49906
TIK20250831134398,TIK20250831134398,TikTok,17,6,1,user_282922,88040,2513,0,Science,English,114,Text,2,Neutral,0.081,0.102,0.818,13,Europe,-0.965926,-0.258819,-0.781831,0.62349,0,0,0,0.818,0,1,6,9.6,0.000989,0.000989,0.000078,0,32,0.133333,2,0.508755,0,0,0,16380.664696
TIK20250831134405,TIK20250831134405,TikTok,18,6,1,user_483714,21,1497,0,Travel,Spanish,213,Text,2,Positive,0.928,0.108,0,6.2,North America,-1,-0,-0.781831,0.62349,0,0,1,0.928,0,0,8,8.4,0,0,0.000108,0,31,0.071429,2,0.451302,0,0,0,15492.187935
TIK20250831134410,TIK20250831134410,TikTok,18,6,1,user_288535,29,1227,0,Health,English,125,Text,1,Positive,0.644,0.055,0.301,0,Europe,-1,-0,-0.781831,0.62349,0,0,0,0.644,0,0,7,8.4,0,0,0.000097,0,11,0.190476,4,0.387585,0,0,0,5372.044606
TIK20250831134415,TIK20250831134415,TikTok,18,6,1,user_348436,578,3240,0,Education,Spanish,24,Text,2,Neutral,0.201,0.248,0.551,13.5,North America,-1,-0,-0.781831,0.62349,0,0,0,0.551,0,0,8,10.9,0,0,0.000108,0,4,0.142857,4,0.50176,0,0,0,232850.408804
TIK20250831134435,TIK20250831134435,TikTok,18,6,1,user_367950,2974,1375,0,Gaming,Portuguese,87,Image,3,Positive,0.807,0.072,0.121,11.3,North America,-1,-0,-0.781831,0.62349,1,0,0,0.807,0,0,8,8.4,0,0,0.000109,0,10,0.071429,2,0.457144,0,0,0,5671.327252
TIK20250831134446,TIK20250831134446,TikTok,18,6,1,user_356882,31106,2719,0,Health,Japanese,261,Image,0,Neutral,0.098,0.168,0.734,0,North America,-1,-0,-0.781831,0.62349,1,0,1,0.734,0,1,8,8.4,0.000011,0.000011,0.000108,0,33,0.035714,1,0.442386,0,0,0,51638.772708
TIK20250831134447,TIK20250831134447,TikTok,18,6,1,user_8596,196,2691,0,Technology,English,152,Image,2,Negative,0.041,0.7,0.259,50.7,Asia,-1,-0,-0.781831,0.62349,1,0,1,0.7,0,0,7,8.4,0.000559,0.000559,0.000095,0,13,0.095238,2,0.410705,0,0,0,30073.736811
TIK20250831134450,TIK20250831134450,TikTok,19,6,1,user_387706,25,2099,0,Fashion,English,99,Link,2,Neutral,0.189,0.158,0.653,19.2,Europe,-0.965926,0.258819,-0.781831,0.62349,1,0,0,0.653,0,0,7,8.4,0,0,0.000099,0,11,0.142857,3,0.356134,0,0,0,287314.99282
TIK20250831134462,TIK20250831134462,TikTok,19,6,1,user_303752,14844,3164,0,Technology,English,222,Poll,1,Positive,0.775,0.065,0.161,0,North America,-0.965926,0.258819,-0.781831,0.62349,1,0,1,0.775,0,1,7,8.4,0,0,0.000096,0,18,0.047619,1,0.376891,0,0,0,10307.227997
TIK20250831134489,TIK20250831134489,TikTok,20,6,1,user_450803,475,3194,0,Gaming,English,253,Text,2,Negative,0.03,0.838,0.131,100,Asia,-0.866025,0.5,-0.781831,0.62349,0,0,1,0.838,1,0,8,8.4,0.000015,0.000015,0.00011,0,21,0.107143,3,0.433996,0,0,0,33625.09779
TIK20250831134490,TIK20250831134490,TikTok,20,6,1,user_351079,89,549,0,Science,English,48,Video,1,Neutral,0.151,0.193,0.656,14.8,Asia,-0.866025,0.5,-0.781831,0.62349,1,0,0,0.656,0,0,5,9.6,0.000001,0.000001,0.000075,0,29,0,0,0.212982,0,0,0,1807.765742
TIK20250831134518,TIK20250831134518,TikTok,21,6,1,user_314488,437,1634,0,Technology,English,180,Video,2,Neutral,0.199,0.062,0.74,12.9,Asia,-0.707107,0.707107,-0.781831,0.62349,1,0,1,0.74,0,0,5,8.4,0.00001,0.00001,0.000073,0,21,0,0,0.263211,0,0,0,6592.983584
TIK20250831134525,TIK20250831134525,TikTok,21,6,1,user_286112,522,2257,0,Fashion,English,211,Link,1,Positive,0.678,0.08,0.242,7.7,Africa,-0.707107,0.707107,-0.781831,0.62349,1,0,1,0.678,0,0,5,8.4,0,0,0.000076,0,4,0.1,1,0.221376,0,0,0,33139.019243
TIK20250831134546,TIK20250831134546,TikTok,22,6,1,user_370780,1532,1481,0,Sports,English,198,Text,2,Negative,0.095,0.836,0.068,83.1,North America,-0.5,0.866025,-0.781831,0.62349,0,0,1,0.836,1,0,7,9.6,0.000024,0.000024,0.000099,0,0,0,0,0.341119,0,0,0,1492.730712
TIK20250831134554,TIK20250831134554,TikTok,23,6,1,user_148546,6033,3624,0,AI/ML,English,218,Link,0,Neutral,0.289,0.203,0.508,21.5,Europe,-0.258819,0.965926,-0.781831,0.62349,1,0,1,0.508,0,0,8,8.4,0,0,0.000109,0,24,0.035714,1,0.434854,0,0,0,27278.153442
TIK20250901134575,TIK20250901134575,TikTok,9,0,0,user_334922,12900,3637,0,Climate,English,87,Video,4,Negative,0.123,0.613,0.264,57.2,Europe,0.707107,-0.707107,0,1,1,0,0,0.613,0,0,6,6.8,0,0,0.000084,0,18,0.2,3,0.335438,0,0,0,800.75078
TIK20250901134580,TIK20250901134580,TikTok,10,0,0,user_327486,20540,404,0,Fashion,Hindi,253,Text,3,Neutral,0.089,0.115,0.796,0,Oceania,0.5,-0.866025,0,1,0,0,1,0.796,0,1,6,8,0.000006,0.000006,0.000082,0,30,0,0,0.388827,0,0,0,180682.459249
TIK20250901134599,TIK20250901134599,TikTok,12,0,0,user_59308,749,1789,0,Entertainment,German,208,Link,2,Positive,0.647,0.135,0.218,42.1,North America,0,-1,0,1,1,0,1,0.647,0,0,6,6.8,0,0,0.000083,0,7,0.066667,1,0.374079,0,0,0,12841.429263
TIK20250901134630,TIK20250901134630,TikTok,14,0,0,user_178235,919,1957,0,Finance,English,146,Text,1,Positive,0.747,0.045,0.208,0,North America,-0.5,-0.866025,0,1,0,0,1,0.747,0,0,6,8,0.000002,0.000002,0.000084,0,7,0.066667,1,0.326734,0,0,0,14390.89179
TIK20250901134640,TIK20250901134640,TikTok,15,0,0,user_276228,13128,379,0,Health,English,63,Image,2,Neutral,0.295,0.095,0.61,23.5,Europe,-0.707107,-0.707107,0,1,1,0,0,0.61,0,1,5,6.8,0,0,0.000074,0,18,0,0,0.237761,0,0,0,3245.400712
TIK20250901134643,TIK20250901134643,TikTok,15,0,0,user_467791,23602,2377,0,Finance,English,284,Image,4,Negative,0.019,0.748,0.233,21,Asia,-0.707107,-0.707107,0,1,1,0,1,0.748,0,0,5,8,0.000001,0.000001,0.000075,0,19,0.3,3,0.225883,0,0,0,96.208339
TIK20250901134649,TIK20250901134649,TikTok,15,0,0,user_309864,33174,1353,0,Sports,English,235,Text,1,Neutral,0.081,0.142,0.777,20.8,Asia,-0.707107,-0.707107,0,1,0,0,1,0.777,0,0,6,8,0.000014,0.000014,0.000084,0,33,0.066667,1,0.312852,0,0,0,4100.895312
TIK20250901134651,TIK20250901134651,TikTok,15,0,0,user_119125,1549,960,0,Science,Portuguese,130,Image,3,Positive,0.94,0.028,0.032,0,South America,-0.707107,-0.707107,0,1,1,0,0,0.94,0,0,6,8,0.000019,0.000019,0.000084,0,23,0.066667,1,0.359819,0,0,0,35598.153202
TIK20250901134668,TIK20250901134668,TikTok,16,0,0,user_310510,24,2236,0,Finance,English,137,Text,0,Negative,0.122,0.666,0.211,38.5,North America,-0.866025,-0.5,0,1,0,0,0,0.666,0,0,5,8,0,0,0.000075,0,31,0.1,1,0.222194,0,0,0,3099.638273
TIK20250901134671,TIK20250901134671,TikTok,16,0,0,user_184730,179239,1769,0,Health,English,43,Video,6,Neutral,0.234,0.28,0.487,6.4,Europe,-0.866025,-0.5,0,1,1,1,0,0.487,0,1,6,6.8,0.015012,0.015012,0.000083,0,8,0,0,0.361288,0,0,0,38640.96573
TIK20250901134675,TIK20250901134675,TikTok,16,0,0,user_356136,1070,422,0,Fashion,Korean,50,Poll,2,Positive,0.903,0.019,0.078,6.7,Asia,-0.866025,-0.5,0,1,1,0,0,0.903,0,0,6,8,0.000003,0.000003,0.000087,0,15,0,0,0.290227,0,0,0,5253.466506
TIK20250901134682,TIK20250901134682,TikTok,16,0,0,user_111532,244,2769,0,Climate,Portuguese,256,Link,3,Negative,0.042,0.789,0.169,60.1,Asia,-0.866025,-0.5,0,1,1,0,1,0.789,0,0,6,6.8,0.000001,0.000001,0.000086,0,5,0.133333,2,0.314212,0,0,0,54427.736498
TIK20250901134694,TIK20250901134694,TikTok,16,0,0,user_480846,1699,1919,0,Climate,Spanish,237,Text,5,Positive,0.842,0.076,0.082,0,North America,-0.866025,-0.5,0,1,0,1,1,0.842,0,0,6,6.8,0.000001,0.000001,0.000085,0,23,0,0,0.302694,0,0,0,2380.141039
TIK20250901134696,TIK20250901134696,TikTok,16,0,0,user_355581,519,2741,0,Politics,Hindi,15,Text,5,Positive,0.915,0.062,0.023,0,Asia,-0.866025,-0.5,0,1,0,1,0,0.915,0,0,6,8,0.000001,0.000001,0.000085,0,4,0,0,0.330158,0,0,0,5836.150486
TIK20250901134767,TIK20250901134767,TikTok,19,0,0,user_337638,172,1478,0,Education,Hindi,132,Video,0,Negative,0.121,0.852,0.027,61.4,Asia,-0.965926,0.258819,0,1,1,0,0,0.852,0,0,6,8,0.000218,0.000218,0.000085,0,27,0.066667,1,0.303619,0,0,0,31095.992632
TIK20250901134768,TIK20250901134768,TikTok,19,0,0,user_480729,88,3083,0,Politics,Chinese,34,Link,1,Neutral,0.102,0.195,0.703,38.6,South America,-0.965926,0.258819,0,1,1,0,0,0.703,0,0,6,6.8,0.000002,0.000002,0.000084,0,29,0.066667,1,0.320655,0,0,0,55301.348507
TIK20250901134795,TIK20250901134795,TikTok,20,0,0,user_13654,2208,268,0,Politics,English,228,Video,1,Positive,0.889,0.04,0.071,8.8,Asia,-0.866025,0.5,0,1,1,0,1,0.889,0,0,5,6.8,0.00001,0.00001,0.000076,0,12,0,0,0.210304,0,0,0,740.479564
TIK20250901134798,TIK20250901134798,TikTok,20,0,0,user_432320,579,851,0,Gaming,English,178,Text,2,Neutral,0.28,0.095,0.625,35.3,Europe,-0.866025,0.5,0,1,0,0,1,0.625,0,0,6,6.8,0,0,0.000086,0,4,0.2,3,0.348114,0,0,0,15352.918243
TIK20250901134806,TIK20250901134806,TikTok,20,0,0,user_323988,169,727,0,Food,English,162,Video,1,Positive,0.728,0.021,0.251,1.3,Asia,-0.866025,0.5,0,1,1,0,1,0.728,0,0,6,6.8,0.000122,0.000122,0.000084,0,27,0.133333,2,0.324574,0,0,0,1711.544083
TIK20250901134807,TIK20250901134807,TikTok,20,0,0,user_484793,102,3343,0,Health,Arabic,299,Poll,1,Positive,0.9,0.085,0.015,30.6,Europe,-0.866025,0.5,0,1,1,0,1,0.9,0,0,6,6.8,0.000002,0.000002,0.000083,0,29,0,0,0.357096,0,0,0,62541.093422
TIK20250901134809,TIK20250901134809,TikTok,20,0,0,user_364641,5681,1307,0,Entertainment,English,273,Link,1,Positive,0.716,0.018,0.266,13.2,North America,-0.866025,0.5,0,1,1,0,1,0.716,0,0,4,6.8,0,0,0.000063,0,24,0.166667,1,0.174879,0,0,0,3262.831348
TIK20250901134821,TIK20250901134821,TikTok,20,0,0,user_312087,6067,1447,0,Travel,Korean,199,Video,5,Negative,0.047,0.859,0.094,80.8,Asia,-0.866025,0.5,0,1,1,1,1,0.859,1,1,6,8,0,0,0.000084,0,24,0.066667,1,0.331133,0,0,0,17773.048199
TIK20250901134832,TIK20250901134832,TikTok,21,0,0,user_217191,8254,495,0,AI/ML,English,60,Image,3,Neutral,0.171,0.289,0.54,22.6,Europe,-0.707107,0.707107,0,1,1,0,0,0.54,0,0,5,6.8,0.000001,0.000001,0.000073,0,14,0.2,2,0.261494,0,0,0,17722.963387
TIK20250901134868,TIK20250901134868,TikTok,22,0,0,user_419518,313,2236,0,Gaming,English,224,Video,2,Positive,0.621,0.073,0.306,20,Asia,-0.5,0.866025,0,1,1,0,1,0.621,0,0,6,6.8,0.000002,0.000002,0.000086,0,9,0.066667,1,0.288963,0,0,0,4774.284768
TIK20250901134869,TIK20250901134869,TikTok,22,0,0,user_115551,1801,3057,0,Sports,English,191,Image,2,Neutral,0.089,0.227,0.684,8.8,Asia,-0.5,0.866025,0,1,1,0,1,0.684,0,0,5,8,0.000009,0.000009,0.000073,0,23,0.2,2,0.267912,0,0,0,25769.625722
TIK20250901134878,TIK20250901134878,TikTok,23,0,0,user_85371,2847,2009,0,Travel,English,134,Text,1,Negative,0.136,0.664,0.2,71,Oceania,-0.258819,0.965926,0,1,0,0,0,0.664,1,0,4,6.8,0,0,0.000064,0,10,0,0,0.166416,0,0,0,2188.658394
TIK20250901134880,TIK20250901134880,TikTok,23,0,0,user_493392,30,1789,0,Technology,French,232,Video,1,Negative,0.061,0.723,0.216,58.5,Europe,-0.258819,0.965926,0,1,1,0,1,0.723,0,0,6,6.8,0,0,0.000089,0,11,0,0,0.252085,0,0,0,5658.884059
TIK20250902134899,TIK20250902134899,TikTok,9,1,0,user_216645,49,2647,0,Health,English,143,Link,2,Neutral,0.193,0.256,0.552,31.5,Asia,0.707107,-0.707107,0.781831,0.62349,1,0,0,0.552,0,0,6,6.8,0,0,0.000083,0,20,0.066667,1,0.349375,0,0,0,13464.022391
TIK20250902134906,TIK20250902134906,TikTok,10,1,0,user_439989,1552,135,0,Business,English,258,Link,2,Positive,0.687,0.141,0.172,0,Asia,0.5,-0.866025,0.781831,0.62349,1,0,1,0.687,0,0,4,6.8,0.000006,0.000006,0.000065,0,0,0.166667,1,0.15289,0,0,0,1958.958572
TIK20250902134913,TIK20250902134913,TikTok,11,1,0,user_278760,2157,70,0,AI/ML,French,134,Text,3,Positive,0.761,0.148,0.091,18.8,North America,0.258819,-0.965926,0.781831,0.62349,0,0,0,0.761,0,1,6,6.8,0.000007,0.000007,0.000084,0,12,0,0,0.323155,0,0,0,10413.277568
TIK20250902134947,TIK20250902134947,TikTok,13,1,0,user_179127,621,3290,0,Science,English,202,Link,4,Positive,0.86,0.071,0.069,0,Europe,-0.258819,-0.965926,0.781831,0.62349,1,0,1,0.86,0,0,6,10.5,0.000003,0.000003,0.000083,0,25,0,0,0.350132,0,0,0,186290.590951
TIK20250902134952,TIK20250902134952,TikTok,13,1,0,user_61432,131,3203,0,Education,English,53,Text,2,Positive,0.746,0.053,0.201,17,Europe,-0.258819,-0.965926,0.781831,0.62349,0,0,0,0.746,0,0,3,6.8,0.000105,0.000105,0.00005,0,22,0,0,0.140707,0,0,0,87.309307
TIK20250902134956,TIK20250902134956,TikTok,14,1,0,user_109027,8851,463,0,Finance,English,30,Image,2,Negative,0.102,0.617,0.281,46.9,Asia,-0.5,-0.866025,0.781831,0.62349,1,0,0,0.617,0,1,6,8,0.000001,0.000001,0.000083,0,3,0.133333,2,0.349762,0,0,0,15785.01308
TIK20250902134961,TIK20250902134961,TikTok,14,1,0,user_220211,1484,1102,0,Gaming,English,40,Text,1,Negative,0.033,0.667,0.3,71.2,Europe,-0.5,-0.866025,0.781831,0.62349,0,0,0,0.667,1,0,6,6.8,0.000099,0.000099,0.000084,0,0,0.066667,1,0.335837,0,0,0,2799.07811
TIK20250902134983,TIK20250902134983,TikTok,15,1,0,user_123996,17,3438,0,Travel,Japanese,66,Video,4,Neutral,0.087,0.062,0.851,2,Asia,-0.707107,-0.707107,0.781831,0.62349,1,0,0,0.851,0,0,6,6.8,0,0,0.000084,0,31,0.066667,1,0.327104,0,0,0,16215.220797
TIK20250902135029,TIK20250902135029,TikTok,16,1,0,user_105407,67,868,0,AI/ML,Spanish,45,Link,1,Positive,0.608,0.098,0.294,22.7,North America,-0.866025,-0.5,0.781831,0.62349,1,0,0,0.608,0,0,5,6.8,0,0,0.000074,0,28,0,0,0.248079,0,0,0,13150.688873
TIK20250902135038,TIK20250902135038,TikTok,17,1,0,user_401925,4303,3620,0,Travel,Portuguese,90,Poll,2,Positive,0.764,0.079,0.157,0,North America,-0.965926,-0.258819,0.781831,0.62349,1,0,0,0.764,0,0,6,6.8,0.000001,0.000001,0.000087,0,26,0,0,0.26473,0,0,0,15315.732701
TIK20250902135040,TIK20250902135040,TikTok,17,1,0,user_219835,35,3093,0,Travel,English,219,Image,1,Positive,0.612,0.06,0.329,0,Africa,-0.965926,-0.258819,0.781831,0.62349,1,0,1,0.612,0,0,6,6.8,0.000002,0.000002,0.000084,0,11,0,0,0.342625,0,0,0,13145.289257
TIK20250902135073,TIK20250902135073,TikTok,18,1,0,user_403020,630,3069,0,Sports,French,89,Text,5,Neutral,0.16,0.056,0.784,3.5,South America,-1,-0,0.781831,0.62349,0,1,0,0.784,0,0,6,8,0,0,0.000083,0,25,0.133333,2,0.350244,0,0,0,11599.844991
TIK20250902135085,TIK20250902135085,TikTok,18,1,0,user_37897,8183,2321,0,Travel,Spanish,272,Text,3,Negative,0.114,0.769,0.116,69.7,Africa,-1,-0,0.781831,0.62349,0,0,1,0.769,0,0,6,6.8,0.000001,0.000001,0.000087,0,14,0,0,0.273871,0,0,0,4971.322408
TIK20250902135094,TIK20250902135094,TikTok,18,1,0,user_410646,518,1311,0,Climate,Spanish,229,Video,0,Negative,0.052,0.885,0.063,64,Africa,-1,-0,0.781831,0.62349,1,0,1,0.885,0,0,6,6.8,0.000001,0.000001,0.000086,0,4,0.133333,2,0.327039,0,0,0,9502.480864
TIK20250902135101,TIK20250902135101,TikTok,19,1,0,user_442223,5444,3499,0,Food,Spanish,67,Text,3,Negative,0.142,0.892,0,58.7,South America,-0.965926,0.258819,0.781831,0.62349,0,0,0,0.892,0,1,5,6.8,0.000001,0.000001,0.000073,0,24,0,0,0.266774,0,0,0,182.259035
TIK20250902135110,TIK20250902135110,TikTok,19,1,0,user_287722,353,58,0,Politics,Hindi,148,Text,1,Negative,0.059,0.708,0.233,67.1,Europe,-0.965926,0.258819,0.781831,0.62349,0,0,1,0.708,0,0,6,8,0.000002,0.000002,0.000086,0,9,0.066667,1,0.292989,0,0,0,20063.447662
TIK20250902135149,TIK20250902135149,TikTok,20,1,0,user_145353,14061,2307,0,Technology,English,109,Text,3,Negative,0.038,0.863,0.098,63.4,North America,-0.866025,0.5,0.781831,0.62349,0,0,0,0.863,0,0,6,6.8,0.000002,0.000002,0.000084,0,18,0.066667,1,0.336149,0,0,0,14137.122899
TIK20250902135164,TIK20250902135164,TikTok,21,1,0,user_308118,20,881,0,Food,English,263,Image,3,Positive,0.678,0.137,0.184,8.7,North America,-0.707107,0.707107,0.781831,0.62349,1,0,1,0.678,0,0,6,6.8,0,0,0.000086,0,31,0,0,0.301473,0,0,0,3695.260157
TIK20250902135175,TIK20250902135175,TikTok,21,1,0,user_76717,201,2214,0,Fashion,English,31,Image,4,Positive,0.933,0.091,0,0,Europe,-0.707107,0.707107,0.781831,0.62349,1,0,0,0.933,0,0,6,6.8,0.000185,0.000185,0.000084,0,13,0.133333,2,0.33886,0,0,0,10897.146315
TIK20250902135181,TIK20250902135181,TikTok,21,1,0,user_7215,54250,971,0,Entertainment,German,231,Text,3,Neutral,0.151,0.202,0.647,6.7,North America,-0.707107,0.707107,0.781831,0.62349,0,0,1,0.647,0,1,6,6.8,0.000083,0.000083,0.000079,0,6,0.2,3,0.463876,0,0,0,930.228078
TIK20250902135185,TIK20250902135185,TikTok,22,1,0,user_56437,4520,3567,0,AI/ML,Hindi,77,Text,2,Negative,0.144,0.638,0.218,64.1,North America,-0.5,0.866025,0.781831,0.62349,0,0,0,0.638,0,0,6,8,0.000001,0.000001,0.000083,0,26,0.066667,1,0.363146,0,0,0,28439.859024
TIK20250902135206,TIK20250902135206,TikTok,23,1,0,user_307481,86,171,0,Climate,English,243,Image,1,Negative,0.039,0.62,0.34,52.3,North America,-0.258819,0.965926,0.781831,0.62349,1,0,1,0.62,0,0,6,6.8,0.000002,0.000002,0.000083,0,29,0.066667,1,0.353932,0,0,0,33027.531712
TIK20250902135213,TIK20250902135213,TikTok,23,1,0,user_93024,10272,2484,0,Entertainment,French,13,Link,3,Positive,0.882,0.026,0.092,17.4,North America,-0.258819,0.965926,0.781831,0.62349,1,0,0,0.882,0,0,6,6.8,0,0,0.000082,0,3,0.133333,2,0.394186,0,0,0,7689.993001
TIK20250903135227,TIK20250903135227,TikTok,9,2,0,user_229321,26,1388,0,Climate,English,278,Poll,3,Positive,0.744,0.106,0.15,0,Asia,0.707107,-0.707107,0.974928,-0.222521,1,0,1,0.744,0,0,5,6.8,0,0,0.000076,0,11,0.3,3,0.226389,0,0,0,2486.323199
TIK20250903135228,TIK20250903135228,TikTok,9,2,0,user_392921,7269,875,0,Gaming,English,24,Video,2,Negative,0.062,0.923,0.015,62.5,North America,0.707107,-0.707107,0.974928,-0.222521,1,0,0,0.923,0,0,5,6.8,0,0,0.000073,0,14,0.1,1,0.278936,0,0,0,400.881258
TIK20250903135229,TIK20250903135229,TikTok,9,2,0,user_148953,1213,3362,0,Education,Hindi,115,Image,1,Positive,0.618,0.129,0.253,4.5,Asia,0.707107,-0.707107,0.974928,-0.222521,1,0,0,0.618,0,0,6,8,0.000002,0.000002,0.000082,0,2,0.066667,1,0.384811,0,0,0,28778.847772
TIK20250903135237,TIK20250903135237,TikTok,10,2,0,user_27523,397,2156,0,AI/ML,English,11,Text,3,Neutral,0.28,0.264,0.456,53.7,Africa,0.5,-0.866025,0.974928,-0.222521,0,0,0,0.456,0,0,6,6.8,0.000001,0.000001,0.000085,0,21,0,0,0.310119,0,0,0,38051.448727
TIK20250903135243,TIK20250903135243,TikTok,11,2,0,user_145393,398,2318,0,Food,English,74,Text,2,Neutral,0.122,0.098,0.78,28.5,Europe,0.258819,-0.965926,0.974928,-0.222521,0,0,0,0.78,0,0,5,6.8,0,0,0.000073,0,21,0,0,0.260343,0,0,0,3099.093028
TIK20250903135251,TIK20250903135251,TikTok,11,2,0,user_435465,416,154,0,Entertainment,English,283,Image,1,Positive,0.838,0.146,0.016,3.1,Asia,0.258819,-0.965926,0.974928,-0.222521,1,0,1,0.838,0,0,5,6.8,0.000001,0.000001,0.000072,0,21,0.2,2,0.282882,0,0,0,194.435748
TIK20250903135252,TIK20250903135252,TikTok,11,2,0,user_46294,6061,2328,0,Sports,English,188,Image,1,Neutral,0.246,0.071,0.683,0,Asia,0.258819,-0.965926,0.974928,-0.222521,1,0,1,0.683,0,0,5,8,0,0,0.000074,0,24,0.1,1,0.242337,0,0,0,1018.708459
TIK20250903135298,TIK20250903135298,TikTok,14,2,0,user_452184,6758,1148,0,Fashion,English,191,Text,4,Positive,0.645,0.097,0.259,7.9,Asia,-0.5,-0.866025,0.974928,-0.222521,0,0,1,0.645,0,0,5,6.8,0.000001,0.000001,0.000072,0,24,0.1,1,0.292055,0,0,0,113760.441585
TIK20250903135302,TIK20250903135302,TikTok,14,2,0,user_384899,234648,1499,0,Food,English,41,Text,1,Positive,0.727,0.102,0.171,10,Europe,-0.5,-0.866025,0.974928,-0.222521,0,0,0,0.727,0,1,5,6.8,0.025067,0.025067,0.000069,0,8,0.2,2,0.334274,0,0,0,3135.388613
TIK20250903135318,TIK20250903135318,TikTok,15,2,0,user_35049,492,2297,0,Sports,English,159,Text,1,Neutral,0.07,0.116,0.814,0,Asia,-0.707107,-0.707107,0.974928,-0.222521,0,0,1,0.814,0,0,5,8,0.000001,0.000001,0.000078,0,4,0,0,0.187703,0,0,0,6662.901992
