hour_of_day,day_of_week,is_weekend,followers,account_age_days,verified,content_length,num_hashtags,sentiment_positive,sentiment_negative,toxicity_score,hour_sin,hour_cos,day_sin,day_cos,followers_log,has_media,many_hashtags,long_content,sentiment_intensity,high_toxicity,large_account,topic_Business,topic_Climate,topic_Education,topic_Entertainment,topic_Fashion,topic_Finance,topic_Food,topic_Gaming,topic_Health,topic_Politics,topic_Science,topic_Sports,topic_Technology,topic_Travel,language_Chinese,language_English,language_French,language_German,language_Hindi,language_Japanese,language_Korean,language_Portuguese,language_Spanish,media_type_Link,media_type_Poll,media_type_Text,media_type_Video,location_Asia,location_Europe,location_North America,location_Oceania,location_South America,location_Unknown,popularity
19,4,0,154,1305,0,88,3,0.66,0.055,17.1,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,5.043425116919247,1,0,0,0.66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,2,0,310,248,0,211,3,0.767,0.011,0.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,5.739792912179234,1,0,1,0.767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
16,0,0,11631988,2971,0,227,1,0.851,0.036,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,16.269269533087865,1,0,1,0.851,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
22,0,0,14416,61,0,167,3,0.752,0.105,11.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,9.576163344811905,1,0,1,0.752,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15,5,1,903512,2470,0,85,0,0.144,0.241,33.4,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,13.714045777400116,1,0,0,0.615,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
14,4,0,904,1606,0,267,3,0.645,0.034,25.6,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,6.807934943699926,0,0,1,0.645,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
19,5,1,3622,1242,0,285,0,0.253,0.072,2.5,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,8.195057690895077,0,0,1,0.676,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
18,4,0,607,1012,0,243,2,0.258,0.0,9.2,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,6.410174881966167,1,0,1,0.821,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
19,5,1,240,2604,0,247,1,0.604,0.078,0.0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,5.484796933490655,1,0,1,0.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
22,2,0,33896,205,0,250,2,0.038,0.853,57.7,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,10.431081793877356,1,0,1,0.853,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,6,1,87,1876,0,60,2,0.022,0.648,23.1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,4.477336814478207,1,0,0,0.648,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,2,0,6,522,0,62,3,0.274,0.085,0.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1.9459101490553132,1,0,0,0.642,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
20,1,0,89,2921,0,127,2,0.089,0.119,10.7,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,4.499809670330265,0,0,0,0.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10,1,0,1414,2522,0,286,3,0.296,0.103,2.7,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,7.254884810077338,1,0,1,0.601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18,1,0,2651,2706,0,150,3,0.058,0.172,2.7,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,7.883069351305753,1,0,1,0.771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
13,6,1,64,3271,0,186,3,0.907,0.024,0.0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,4.174387269895637,0,0,1,0.907,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
19,5,1,1395,2180,0,85,1,0.122,0.603,58.3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,7.241366283322318,0,0,0,0.603,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15,2,0,179379,263,1,66,2,0.822,0.063,13.4,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,12.097261739671994,1,0,0,0.822,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
15,3,0,11006,3245,0,139,2,0.262,0.179,28.9,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,9.306286713023391,0,0,0,0.559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
15,0,0,2688,1824,0,45,4,0.073,0.866,77.4,-0.7071067811865471,-0.7071067811865479,0.0,1.0,7.896924656268864,0,0,0,0.866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
16,0,0,2441,2178,0,113,1,0.82,0.055,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,7.80057265467065,1,0,0,0.82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15,1,0,13715,3128,0,60,1,0.097,0.074,0.0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,9.526318313582811,1,0,0,0.829,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
12,2,0,61030,1322,0,291,3,0.602,0.064,15.7,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,11.01913721078854,1,0,1,0.602,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
16,1,0,36551,2352,0,248,1,0.63,0.043,13.5,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,10.506491183243108,1,0,1,0.63,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,3,0,733,1475,0,272,1,0.124,0.64,55.1,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,6.598509028614515,1,0,1,0.64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,6,1,10867,178,0,262,2,0.207,0.0,2.7,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,9.293577970546238,1,0,1,0.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15,1,0,390,3241,0,103,0,0.653,0.047,4.3,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,5.968707559985366,0,0,0,0.653,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,4,0,2294,1497,0,217,1,0.719,0.104,15.3,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,7.738488122494646,1,0,1,0.719,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,3,0,389,888,0,144,2,0.622,0.021,0.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,5.966146739123692,1,0,0,0.622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5,1,0,15504,259,0,189,3,0.142,0.76,70.1,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,9.648917831534549,1,0,1,0.76,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16,5,1,1200,1176,0,295,1,0.723,0.076,26.9,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,7.0909098220799835,1,0,1,0.723,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
21,5,1,4566,1669,0,159,1,0.133,0.82,56.7,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,8.426611813185,1,0,1,0.82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,3,0,1696,2675,0,30,2,0.241,0.22,0.0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,7.436617265234227,1,0,0,0.539,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
23,1,0,23,1652,0,271,0,0.078,0.729,66.1,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,3.1780538303479458,1,0,1,0.729,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,2,0,21,1610,0,109,4,0.218,0.0,0.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,3.091042453358316,0,0,0,0.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
14,4,0,600956,1856,0,284,4,0.764,0.072,0.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,13.306278663536741,1,0,1,0.764,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
17,5,1,7341,52,0,153,2,0.673,0.119,18.0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,8.90136656405678,1,0,1,0.673,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
18,1,0,56108,945,0,153,3,0.051,0.748,44.8,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,10.93505150645111,0,0,1,0.748,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
19,1,0,41765,2543,0,225,1,0.72,0.084,0.0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,10.639837890396722,0,0,1,0.72,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
10,4,0,236,121,0,221,6,0.289,0.127,0.8,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,5.4680601411351315,1,1,1,0.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
16,6,1,259,1922,0,178,3,0.898,0.074,6.9,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,5.560681631015528,1,0,1,0.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,4,0,15,3074,0,55,3,0.042,0.624,55.8,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,2.772588722239781,1,0,0,0.624,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
17,5,1,1480989,1858,0,104,0,0.055,0.716,52.9,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,14.208221341032676,1,0,0,0.716,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
17,0,0,1004,1003,0,118,1,0.167,0.125,17.9,-0.9659258262890683,-0.25881904510252063,0.0,1.0,6.912742820493176,0,0,0,0.708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
16,4,0,577,672,0,286,1,0.108,0.667,55.6,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,6.359573868672378,1,0,1,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
19,6,1,129,1654,0,239,0,0.086,0.932,63.8,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,4.867534450455582,1,0,1,0.932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7,4,0,923,503,0,260,2,0.091,0.685,62.9,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,6.828712071641684,1,0,1,0.685,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
17,4,0,68311,3168,0,254,2,0.929,0.098,0.0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,11.131840725587441,0,0,1,0.929,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
16,5,1,111,2244,0,114,0,0.136,0.255,0.0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,4.718498871295094,1,0,0,0.608,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6,2,0,14409,2775,0,182,2,0.127,0.641,64.6,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,9.575677688993569,1,0,1,0.641,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18,2,0,6839,2690,0,71,2,0.022,0.898,70.3,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,8.830543010616596,1,0,0,0.898,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16,4,0,295,1032,0,261,1,0.12,0.787,66.6,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,5.69035945432406,1,0,1,0.787,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,1,0,126,2685,0,231,1,0.877,0.115,0.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,4.844187086458591,1,0,1,0.877,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12,1,0,266,2598,0,195,2,0.846,0.048,8.1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,5.58724865840025,1,0,1,0.846,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14,4,0,1178,1152,0,113,2,0.757,0.073,13.5,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,7.072421900537371,0,0,0,0.757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
18,0,0,62392,2813,0,137,2,0.299,0.0,0.0,-1.0,-1.8369701987210297e-16,0.0,1.0,11.04120836857775,1,0,0,0.825,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
13,2,0,14,377,0,288,2,0.785,0.097,21.6,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,2.70805020110221,0,0,1,0.785,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15,0,0,47,171,0,165,2,0.856,0.091,6.3,-0.7071067811865471,-0.7071067811865479,0.0,1.0,3.871201010907891,1,0,1,0.856,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22,0,0,1415,2214,0,173,0,0.771,0.013,1.4,-0.5000000000000004,0.8660254037844384,0.0,1.0,7.255591274253665,1,0,1,0.771,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
15,4,0,2725,64,0,169,4,0.293,0.0,0.0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,7.9105906122564775,0,0,1,0.809,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
17,6,1,238,3042,0,184,1,0.698,0.062,0.0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,5.476463551931511,1,0,1,0.698,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,5,1,99,1144,0,236,3,0.123,0.813,93.3,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,4.605170185988092,1,0,1,0.813,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15,6,1,26,725,0,13,5,0.2,0.285,10.3,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,3.295836866004329,0,1,0,0.515,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
16,5,1,11,1896,0,248,2,0.124,0.86,58.8,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,2.4849066497880004,1,0,1,0.86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,6,1,7159,3441,0,109,3,0.113,0.637,35.2,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,8.87626525995469,1,0,0,0.637,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,4,0,887,3519,0,232,1,0.616,0.135,8.2,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,6.78897174299217,1,0,1,0.616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14,0,0,166,1652,0,79,2,0.639,0.078,5.3,-0.4999999999999997,-0.8660254037844388,0.0,1.0,5.117993812416755,0,0,0,0.639,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
14,3,0,527,2603,0,291,4,0.262,0.135,22.8,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,6.269096283706261,1,0,1,0.603,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16,1,0,56377,326,1,229,2,0.659,0.052,1.4,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,10.939834290466713,1,0,1,0.659,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
17,4,0,310,1648,0,107,0,0.039,0.946,55.3,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,5.739792912179234,1,0,0,0.946,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23,5,1,24,1879,0,291,0,0.12,0.257,16.8,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,3.2188758248682006,1,0,1,0.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
16,2,0,7958,3183,0,106,1,0.715,0.054,9.3,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,8.98205864280585,1,0,0,0.715,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14,5,1,236,1249,0,183,4,0.158,0.045,8.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,5.4680601411351315,1,0,1,0.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,1,0,342,99,0,234,4,0.847,0.05,0.0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,5.8377304471659395,1,0,1,0.847,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19,2,0,90,346,0,209,1,0.735,0.137,0.0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,4.51085950651685,0,0,1,0.735,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
21,5,1,27283,652,0,134,3,0.143,0.677,43.4,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,10.21405572877461,0,0,0,0.677,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
18,5,1,2597,2736,0,281,2,0.785,0.101,25.1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,7.862497197230545,1,0,1,0.785,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
18,5,1,372,1905,0,35,1,0.177,0.112,24.7,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,5.921578419643816,1,0,0,0.712,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9,0,0,357576,2554,0,105,1,0.722,0.047,13.6,0.7071067811865476,-0.7071067811865475,0.0,1.0,12.787106002539648,1,0,0,0.722,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
18,0,0,1188,392,0,230,2,0.043,0.623,35.1,-1.0,-1.8369701987210297e-16,0.0,1.0,7.080867896690782,1,0,1,0.623,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16,0,0,3686,1383,0,183,7,0.055,0.948,69.5,-0.8660254037844385,-0.5000000000000004,0.0,1.0,8.212568398234145,0,1,1,0.948,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22,0,0,2186,2825,0,69,1,0.038,0.714,50.4,-0.5000000000000004,0.8660254037844384,0.0,1.0,7.690286020676768,0,0,0,0.714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
19,2,0,11,2618,0,241,3,0.838,0.023,16.4,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,2.4849066497880004,0,0,1,0.838,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23,4,0,451,1966,0,257,2,0.105,0.824,61.8,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,6.113682179832232,1,0,1,0.824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
17,0,0,10589,3464,0,208,2,0.087,0.22,39.5,-0.9659258262890683,-0.25881904510252063,0.0,1.0,9.267665438595452,1,0,1,0.694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
17,3,0,140,915,0,202,1,0.79,0.102,5.8,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,4.948759890378168,0,0,1,0.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
14,4,0,3697,2062,0,17,3,0.203,0.195,4.1,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,8.21554741194707,1,0,0,0.602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
