hour_of_day,day_of_week,is_weekend,followers,account_age_days,verified,content_length,num_hashtags,sentiment_positive,sentiment_negative,toxicity_score,hour_sin,hour_cos,day_sin,day_cos,followers_log,has_media,many_hashtags,long_content,sentiment_intensity,high_toxicity,large_account,topic_Business,topic_Climate,topic_Education,topic_Entertainment,topic_Fashion,topic_Finance,topic_Food,topic_Gaming,topic_Health,topic_Politics,topic_Science,topic_Sports,topic_Technology,topic_Travel,language_Chinese,language_English,language_French,language_German,language_Hindi,language_Japanese,language_Korean,language_Portuguese,language_Spanish,media_type_Link,media_type_Poll,media_type_Text,media_type_Video,location_Asia,location_Europe,location_North America,location_Oceania,location_South America,location_Unknown,popularity
18,2,0,36,2116,0,143,2,0.746,0.097,0.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,3.6109179126442243,0,0,0,0.746,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11,6,1,538,737,0,254,0,0.055,0.179,16.4,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,6.289715570908998,0,0,1,0.766,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17,0,0,341,704,0,28,1,0.792,0.033,0.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,5.834810737062605,0,0,0,0.792,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
13,1,0,339,359,0,280,2,0.67,0.142,15.0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,5.8289456176102075,1,0,1,0.67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,1,0,24164,737,0,243,5,0.025,0.838,75.2,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,10.092660584279184,1,1,1,0.838,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,0,0,137,145,0,28,3,0.892,0.127,4.6,0.8660254037844387,-0.4999999999999998,0.0,1.0,4.927253685157205,0,0,0,0.892,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
16,3,0,1029,3477,0,285,2,0.213,0.0,37.4,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,6.937314081223682,1,0,1,0.825,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
19,2,0,24832,2623,0,164,6,0.113,0.883,68.1,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,10.119928692790662,0,1,1,0.883,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
18,2,0,967,750,0,235,0,0.931,0.074,5.6,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,6.875232087276577,1,0,1,0.931,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
15,1,0,203,3321,0,57,2,0.083,0.653,47.0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,5.318119993844216,1,0,0,0.653,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18,3,0,363,3254,0,61,2,0.113,0.767,67.7,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,5.8971538676367405,1,0,0,0.767,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
13,6,1,81028,1553,0,43,0,0.114,0.604,83.4,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,11.302562394270387,1,0,0,0.604,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,0,0,1060,230,0,176,2,0.019,0.612,43.4,-0.9659258262890684,0.2588190451025203,0.0,1.0,6.966967138613983,1,0,1,0.612,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
18,6,1,375,258,0,166,1,0.213,0.087,5.1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,5.929589143389895,1,0,1,0.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,2,0,8841,2158,0,85,3,0.943,0.098,3.2,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,9.087268374386188,1,0,0,0.943,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
22,2,0,876,2162,0,60,4,0.135,0.052,13.3,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,6.776506992372183,1,0,0,0.813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
17,0,0,1777,1255,0,356,2,0.082,0.699,63.8,-0.9659258262890683,-0.25881904510252063,0.0,1.0,7.48324441607385,1,0,1,0.699,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22,2,0,19451,2506,0,64,1,0.094,0.845,50.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,9.875705171523677,0,0,0,0.845,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
17,6,1,1788,1639,0,140,1,0.868,0.137,15.8,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,7.489412083508719,1,0,0,0.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
12,3,0,4786,1679,0,326,3,0.062,0.893,87.5,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,8.473659189392508,0,0,1,0.893,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
16,5,1,1211,922,0,130,3,0.718,0.057,8.7,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,7.10002716662926,1,0,0,0.718,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21,5,1,1598,1073,0,115,1,0.091,0.296,48.9,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,7.377133712833954,1,0,0,0.613,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
13,1,0,36,920,0,159,0,0.885,0.101,11.0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,3.6109179126442243,1,0,1,0.885,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15,6,1,3791,2702,0,172,0,0.121,0.243,14.0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,8.240648863374913,1,0,1,0.637,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,4,0,13,876,0,396,2,0.189,0.0,16.7,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,2.6390573296152584,1,0,1,0.85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
20,6,1,6818,3644,0,210,2,0.041,0.712,53.6,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,8.827468112520654,1,0,1,0.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11,5,1,236,557,0,369,3,0.156,0.018,4.0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,5.4680601411351315,1,0,1,0.826,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15,0,0,7,1154,0,70,5,0.927,0.04,16.7,-0.7071067811865471,-0.7071067811865479,0.0,1.0,2.0794415416798357,1,1,0,0.927,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,3,0,890,63,0,369,1,0.744,0.067,21.1,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,6.792344427470809,0,0,1,0.744,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
11,0,0,251,3438,0,317,3,0.749,0.015,5.1,0.258819045102521,-0.9659258262890682,0.0,1.0,5.529429087511423,0,0,1,0.749,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11,0,0,106,892,0,235,3,0.706,0.136,0.0,0.258819045102521,-0.9659258262890682,0.0,1.0,4.672828834461906,1,0,1,0.706,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
14,0,0,29,33,0,264,2,0.279,0.078,2.1,-0.4999999999999997,-0.8660254037844388,0.0,1.0,3.4011973816621555,1,0,1,0.643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
15,6,1,6833,3186,0,177,2,0.12,0.189,7.2,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,8.829665432675236,0,0,1,0.691,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12,5,1,296,3446,0,132,2,0.877,0.064,0.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,5.6937321388027,1,0,0,0.877,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
10,3,0,8428,2521,0,122,2,0.761,0.103,18.8,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,9.039433419997483,0,0,0,0.761,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
19,6,1,303,1028,0,83,1,0.203,0.154,16.3,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,5.717027701406222,0,0,0,0.642,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17,0,0,52,2754,0,248,4,0.7,0.142,12.7,-0.9659258262890683,-0.25881904510252063,0.0,1.0,3.970291913552122,0,0,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
18,0,0,591,3142,0,121,1,0.739,0.091,5.0,-1.0,-1.8369701987210297e-16,0.0,1.0,6.3835066348840055,1,0,0,0.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
20,1,0,539,1440,0,288,2,0.918,0.013,3.2,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,6.29156913955832,0,0,1,0.918,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11,4,0,159,2549,0,372,1,0.711,0.043,4.9,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,5.075173815233827,1,0,1,0.711,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
22,1,0,19755,2783,0,70,1,0.242,0.286,27.7,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,9.891212521660515,1,0,0,0.472,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
16,6,1,71187,2891,0,393,0,0.063,0.199,25.2,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,11.173079543869877,1,0,1,0.739,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
20,2,0,46,341,0,270,1,0.73,0.035,7.3,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,3.8501476017100584,0,0,1,0.73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7,6,1,647,528,0,239,1,0.919,0.047,10.3,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,6.473890696352274,1,0,1,0.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
22,3,0,2949,2899,0,65,1,0.092,0.148,0.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,7.989560449333865,1,0,0,0.761,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18,2,0,1769,2085,0,185,4,0.823,0.09,0.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,7.478734825567875,1,0,1,0.823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22,6,1,303,2833,0,283,3,0.271,0.068,0.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,5.717027701406222,1,0,1,0.661,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10,4,0,568,914,0,139,6,0.086,0.177,36.3,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,6.343880434126331,0,1,0,0.737,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
17,0,0,1525,184,0,281,2,0.697,0.098,23.5,-0.9659258262890683,-0.25881904510252063,0.0,1.0,7.330405211844402,1,0,1,0.697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,2,0,54,2024,0,235,1,0.821,0.137,3.8,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,4.007333185232471,1,0,1,0.821,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,6,1,37364,1081,0,245,2,0.916,0.013,6.4,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,10.52848971636439,1,0,1,0.916,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
11,5,1,148,2370,0,45,5,0.105,0.667,65.6,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,5.003946305945459,1,1,0,0.667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,1,0,298,1345,0,67,0,0.14,0.731,44.6,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,5.700443573390687,0,0,0,0.731,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12,1,0,8167,3129,0,175,1,0.191,0.286,21.7,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,9.007979359844501,1,0,1,0.522,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,3,0,94,1588,0,212,1,0.839,0.033,0.0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,4.553876891600541,0,0,1,0.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
18,0,0,14450,3233,0,27,3,0.16,0.099,17.4,-1.0,-1.8369701987210297e-16,0.0,1.0,9.57851889529833,0,0,0,0.741,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7,2,0,190,428,0,255,1,0.017,0.642,62.9,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,5.25227342804663,1,0,1,0.642,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
16,5,1,263,2451,0,54,0,0.06,0.866,75.4,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,5.575949103146316,0,0,0,0.866,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16,3,0,38534,1322,0,138,1,0.051,0.168,34.3,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,10.559322198212094,0,0,0,0.781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
5,1,0,74,2578,0,265,3,0.297,0.29,0.0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,4.31748811353631,1,0,1,0.413,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,3,0,5452,178,0,179,1,0.146,0.832,63.4,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,8.60392119492606,1,0,1,0.832,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,2,0,844,2371,0,251,1,0.605,0.051,12.5,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,6.739336627357174,1,0,1,0.605,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22,0,0,883,3037,0,85,1,0.751,0.11,8.1,-0.5000000000000004,0.8660254037844384,0.0,1.0,6.784457062637643,1,0,0,0.751,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,0,0,22805,797,0,267,3,0.094,0.224,1.5,-1.0,-1.8369701987210297e-16,0.0,1.0,10.034778938217304,1,0,1,0.682,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20,6,1,45,55,0,265,0,0.262,0.279,22.7,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,3.828641396489095,0,0,1,0.459,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
19,5,1,80,2311,0,193,1,0.789,0.063,1.2,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,4.394449154672439,1,0,1,0.789,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
20,2,0,16729,1289,0,139,2,0.172,0.062,12.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,9.72495879398087,0,0,0,0.766,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11,3,0,1351,2813,0,79,0,0.247,0.067,16.4,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,7.20934025660291,0,0,0,0.686,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
19,4,0,695,1020,0,262,3,0.126,0.9,76.6,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,6.54534966033442,1,0,1,0.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19,5,1,1576,3404,0,193,3,0.177,0.071,32.3,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,7.3632795869630385,0,0,1,0.752,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
15,3,0,3922,2761,0,259,2,0.14,0.942,59.2,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,8.274611946209552,1,0,1,0.942,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
17,1,0,2287,2541,0,116,1,0.201,0.275,31.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,7.7354333524996886,1,0,0,0.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
15,5,1,47,910,0,42,0,0.184,0.143,17.2,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,3.871201010907891,1,0,0,0.673,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
22,3,0,1311,43,0,45,1,0.729,0.054,0.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,7.179307969504034,0,0,0,0.729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22,2,0,181,3016,0,167,4,0.055,0.728,83.2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,5.204006687076795,1,0,1,0.728,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
20,2,0,484,959,0,236,0,0.09,0.682,55.5,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,6.184148890937483,0,0,1,0.682,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
20,2,0,1042,3186,0,161,2,0.765,0.025,2.6,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,6.949856455000773,1,0,1,0.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15,0,0,549,760,0,54,3,0.641,0.011,2.3,-0.7071067811865471,-0.7071067811865479,0.0,1.0,6.309918278226516,1,0,0,0.641,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20,2,0,88,2639,0,206,3,0.232,0.221,5.8,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,4.48863636973214,0,0,1,0.547,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
12,1,0,14,1553,0,70,2,0.085,0.658,47.9,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,2.70805020110221,1,0,0,0.658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17,3,0,514,421,0,377,3,0.844,0.064,0.0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,6.244166900663736,1,0,1,0.844,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
18,2,0,813,3238,0,346,0,0.949,0.109,28.8,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,6.70196036600254,1,0,1,0.949,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
14,0,0,152,3256,0,128,1,0.853,0.122,40.8,-0.4999999999999997,-0.8660254037844388,0.0,1.0,5.030437921392435,1,0,0,0.853,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22,2,0,5024,1991,0,236,2,0.067,0.704,39.9,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,8.522180732927277,1,0,1,0.704,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
22,4,0,492,2550,0,160,0,0.629,0.098,3.4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,6.20050917404269,1,0,1,0.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
21,3,0,297,1129,0,129,2,0.736,0.067,0.0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,5.697093486505405,1,0,0,0.736,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16,4,0,137918,1878,1,114,4,0.116,0.639,55.2,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,11.834421835291188,1,0,0,0.639,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
19,6,1,1715,1390,0,42,2,0.839,0.114,5.7,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,7.447751280047908,1,0,0,0.839,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
