Id,topic,verified,followers,sentiment_positive,popularity,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,modularity_class,eigencentrality
INS20251011147474,Entertainment,0,11177,0.012,1,5,20,19,0.089255,0.117394,61.013433,0,0,0.000019,11,23,0.048767
INS20251011147475,Fashion,0,1370,0.756,0,5,20,14,0.131892,0.171195,1585.120363,0,0,0.000019,3,54,0.068556
INS20251011147476,Science,0,227,0.186,0,5,20,16,0.100789,0.128435,0.435413,0,0,0.000019,6,18,0.058288
INS20251011147478,Business,0,784,0.868,0,5,20,17,0.113209,0.14229,627.882863,0,0,0.000019,2,41,0.041312
INS20251011147487,AI/ML,0,652,0.241,0,5,20,18,0.128149,0.16535,34.707538,0,0,0.000019,10,11,0.088911
INS20251011147490,Health,0,671,0.726,0,5,20,13,0.126736,0.167484,5594.830879,0,0,0.000019,4,8,0.080015
INS20251011147497,Climate,0,2323,0.846,0,5,20,12,0.156155,0.187326,10696.589469,0,0,0.000019,12,56,0.069602
INS20251011147498,Gaming,0,128,0.943,0,5,20,20,0.108661,0.135553,8.83622,0,0,0.000019,13,37,0.032263
INS20251011147500,Food,0,1221,0.889,1,5,20,13,0.135336,0.165274,332.705041,0,0,0.000019,14,48,0.046814
INS20251011147505,Technology,0,220,0.204,1,5,20,16,0.101942,0.130011,0,0,0,0.000019,9,49,0.073168
INS20251011147509,Science,0,6553,0.627,0,5,20,17,0.124335,0.157599,1016.767009,0,0,0.000019,6,30,0.040557
INS20251011147519,Technology,0,50,0.672,0,5,20,17,0.10828,0.125357,170.18041,0,0,0.000023,9,27,0.009607
INS20251011147527,Travel,0,2074,0.668,0,5,20,16,0.118328,0.141991,0.464983,0,0,0.000019,5,38,0.038967
INS20251011147530,Sports,0,34,0.126,0,5,20,15,0.128135,0.15623,4436.306474,0,0,0.00002,0,32,0.018121
INS20251011147535,Gaming,0,12,0.036,0,5,20,15,0.097976,0.109785,0,0,0,0.000023,13,5,0.009909
INS20251011147537,Politics,0,31036,0.179,1,5,20,16,0.100241,0.118132,206.669974,0,0,0.000021,7,44,0.016427
INS20251011147540,Fashion,0,150,0.914,0,5,20,15,0.119475,0.152043,41.910583,0,0,0.000019,3,54,0.038868
INS20251011147542,Politics,0,124982,0.279,1,5,20,13,0.1295,0.144198,2.287917,0,0,0.000023,7,24,0.009765
INS20251011147548,AI/ML,0,2529,0.944,0,5,20,15,0.135472,0.171308,59.476935,0,0,0.000019,10,51,0.039293
INS20251011147550,Education,0,24539,0.844,0,5,20,12,0.133788,0.160482,40.318767,0,0,0.00002,1,2,0.025438
INS20251011147554,AI/ML,0,3125,0.914,0,5,20,15,0.139376,0.178046,1108.021269,0,0,0.000019,10,51,0.048825
INS20251011147555,Entertainment,0,278,0.102,0,5,20,16,0.119932,0.151625,1412.285167,0,0,0.000019,11,6,0.069308
INS20251011147556,Technology,0,1294,0.256,0,5,20,14,0.126971,0.164726,680.482632,0,0,0.000019,9,35,0.069118
INS20251011147557,Entertainment,0,3923,0.119,1,5,20,15,0.131537,0.167071,515.485228,0,0,0.000019,11,23,0.088301
INS20251011147564,Entertainment,0,45,0.694,0,5,20,14,0.11536,0.135284,4.741343,0,0,0.000021,11,39,0.017258
INS20251011147568,Food,0,74411,0.024,1,5,20,12,0.143913,0.159638,28.80353,0,0,0.000023,14,28,0.010819
INS20251011147569,Education,0,5712,0.679,0,5,20,13,0.135121,0.167219,817.028163,0,0,0.000019,1,2,0.034814
INS20251011147589,AI/ML,0,6239,0.095,0,5,20,19,0.1097,0.141232,2204.714029,0,0,0.000019,10,17,0.058416
INS20251011147591,Gaming,0,654,0.172,0,5,20,16,0.100068,0.135475,7.054374,0,0,0.000019,13,5,0.07394
INS20251011147600,AI/ML,0,844,0.288,0,5,20,17,0.128966,0.164098,172.616858,0,0,0.000019,10,11,0.090918
INS20251011147601,Gaming,0,329,0.83,0,5,20,18,0.137476,0.178895,1430.4798,0,0,0.000019,13,37,0.061934
INS20251011147606,Gaming,0,627,0.746,0,5,20,19,0.124507,0.164805,102.458071,0,0,0.000019,13,37,0.0587
INS20251011147611,Entertainment,0,511927,0.091,1,5,16,13,0.169214,0.216873,19371.942826,0,0,0.00002,11,39,0.067613
INS20251011147613,Technology,0,1718,0.018,1,5,20,13,0.139071,0.177657,3299.72424,0,0,0.000019,9,35,0.091546
INS20251011147616,Finance,0,2684,0.031,0,5,20,15,0.117439,0.151079,0,0,0,0.000018,8,20,0.111257
INS20251011147617,Science,0,374,0.108,0,5,20,13,0.130769,0.159086,0.426489,0,0,0.000019,6,18,0.062459
INS20251011147624,AI/ML,0,26834,0.776,0,5,20,17,0.11067,0.131686,502.981808,0,0,0.000021,10,51,0.016404
INS20251011147625,Politics,0,904,0.737,0,5,20,16,0.120321,0.148254,918.257711,0,0,0.00002,7,24,0.029815
INS20251011147627,Technology,0,29280,0.061,1,5,20,13,0.125846,0.146176,515.079911,0,0,0.00002,9,35,0.020972
INS20251011147634,Politics,0,22262,0.238,0,5,20,16,0.108145,0.130274,649.281,0,0,0.00002,7,44,0.022115
INS20251011147636,Travel,0,77699,0.135,1,5,20,11,0.153578,0.166793,455.570916,0.000028,0.000028,0.000023,5,38,0.009258
INS20251011147646,AI/ML,0,13999,0.195,0,5,20,22,0.083929,0.106994,858.437694,0,0,0.00002,10,17,0.032102
INS20251011147647,Education,0,23,0.151,0,5,20,11,0.155032,0.171507,1.140215,0,0,0.000021,1,10,0.015728
INS20251011147648,Entertainment,0,4023,0.075,0,5,20,15,0.131537,0.167071,515.485228,0,0,0.000019,11,23,0.088301
INS20251011147652,Politics,0,232,0.195,0,5,20,16,0.111192,0.13933,25.680028,0,0,0.000019,7,44,0.054568
INS20251011147653,Fashion,0,1913,0.783,0,5,20,17,0.104873,0.139692,244.341211,0,0,0.000019,3,54,0.044294
INS20251011147660,Gaming,0,1504,0.753,0,5,20,20,0.117982,0.161237,32.624381,0,0,0.000019,13,37,0.070077
INS20251011147662,Food,0,202965,0.133,1,6,24,12,0.152972,0.167133,305.182943,0,0,0.000029,14,28,0.009078
INS20251011147664,Finance,0,6751,0.813,1,5,20,21,0.086284,0.116669,386.889073,0,0,0.000019,8,31,0.032455
INS20251011147668,Politics,0,955,0.081,0,5,20,13,0.140998,0.177935,5.407494,0,0,0.000018,7,44,0.111633
INS20251011147676,AI/ML,0,4565,0.707,1,5,20,16,0.125631,0.156246,3.079884,0,0,0.000019,10,51,0.051684
INS20251011147688,AI/ML,0,578,0.852,0,5,20,15,0.142867,0.17877,0,0,0,0.000019,10,47,0.082311
INS20251011147698,Food,0,616,0.167,0,5,20,15,0.111241,0.142866,5.631062,0,0,0.000019,14,19,0.087528
INS20251011147699,Travel,0,994,0.656,0,5,20,15,0.131882,0.160416,281.109828,0,0,0.000019,5,21,0.045064
INS20251011147702,Health,0,10932,0.743,0,5,20,16,0.09736,0.118813,2.820502,0,0,0.00002,4,46,0.023509
INS20251011147703,Fashion,0,48,0.601,0,5,20,18,0.090437,0.109943,361.298477,0,0,0.000021,3,54,0.014357
INS20251011147706,Business,0,43,0.092,0,5,20,15,0.110031,0.127469,4572.248394,0,0,0.00002,2,29,0.023007
INS20251011147707,Education,0,1949,0.749,0,5,20,12,0.142908,0.172873,2366.818126,0,0,0.000019,1,15,0.056837
INS20251011147711,Climate,0,909,0.919,0,5,20,12,0.165064,0.192526,799.15045,0,0,0.000019,12,14,0.061918
INS20251011147717,Entertainment,0,104948,0.649,1,5,20,13,0.125793,0.143517,0.316667,0,0,0.000022,11,39,0.01009
INS20251011147719,AI/ML,0,13446,0.847,0,5,20,15,0.140266,0.17307,2573.86798,0,0,0.00002,10,51,0.024862
INS20251011147725,Technology,0,22319,0.799,1,5,20,15,0.128455,0.150709,210.194746,0,0,0.00002,9,27,0.022148
INS20251011147728,Health,0,129,0.119,0,5,20,22,0.098698,0.127197,0,0,0,0.000019,4,52,0.052445
INS20251011147732,Finance,0,83,0.941,0,5,20,16,0.125314,0.152564,20219.562738,0,0,0.000021,8,25,0.017745
INS20251011147736,Science,0,2828,0.283,0,5,20,14,0.12678,0.158191,0.703571,0,0,0.000019,6,26,0.080947
INS20251011147743,Science,0,32,0.024,0,5,20,15,0.09888,0.112703,0,0,0,0.000019,6,18,0.031278
INS20251011147745,Gaming,0,166,0.779,0,5,20,20,0.110077,0.141173,380.677197,0,0,0.000019,13,37,0.041367
INS20251011147747,Climate,0,10,0.061,0,5,20,14,0.129657,0.145538,223.839952,0,0,0.000021,12,7,0.014196
INS20251011147752,Technology,0,907,0.079,0,5,20,15,0.116911,0.153415,150.653162,0,0,0.000019,9,35,0.076884
INS20251011147753,Science,0,11087,0.089,0,5,20,14,0.133972,0.159747,39.249971,0,0,0.000019,6,26,0.053324
INS20251011147758,Sports,0,27897,0.874,1,5,20,15,0.10339,0.119269,65.486299,0,0,0.000021,0,16,0.015873
INS20251012147765,AI/ML,0,8539,0.61,1,5,20,18,0.101315,0.120945,57.615118,0,0,0.000021,10,51,0.012233
INS20251012147766,Travel,0,5314,0.047,0,5,20,14,0.115545,0.147926,1061.705531,0.000333,0.000333,0.000019,5,9,0.062401
INS20251012147769,AI/ML,0,298,0.89,0,5,20,17,0.118733,0.147551,1730.447853,0,0,0.000019,10,47,0.030438
INS20251012147773,Climate,0,5603,0.062,0,5,20,14,0.138054,0.162285,2332.888355,0,0,0.000019,12,42,0.032295
INS20251012147777,Health,0,350,0.739,0,5,20,17,0.091832,0.124838,860.130806,0,0,0.000019,4,8,0.034475
INS20251012147779,AI/ML,1,92701,0.099,1,6,30,16,0.13932,0.163317,12.06047,0,0,0.000027,10,17,0.013642
INS20251012147783,Health,0,5725,0.831,0,5,20,15,0.119145,0.150336,204.574036,0,0,0.000019,4,46,0.034546
INS20251012147788,Technology,0,6467,0.875,0,5,20,15,0.131149,0.157505,57.62059,0,0,0.000019,9,27,0.037646
INS20251012147791,Business,0,52,0.913,0,5,20,14,0.129678,0.146646,2.41202,0,0,0.000021,2,41,0.015333
INS20251012147800,Climate,0,1397,0.809,1,5,20,13,0.139668,0.169585,195.741483,0,0,0.000019,12,14,0.05038
INS20251012147801,Business,0,1383,0.271,0,5,20,14,0.124516,0.164053,139.316694,0,0,0.000019,2,29,0.106922
INS20251012147802,Travel,0,10,0.295,0,5,19,12,0.158261,0.18072,7061.887502,0.000664,0.000664,0.000023,5,22,0.012064
INS20251012147808,Fashion,0,266,0.933,0,5,20,14,0.132046,0.16858,0,0,0,0.00002,3,54,0.046193
INS20251012147815,Sports,0,526,0.275,0,5,20,17,0.110422,0.149098,409.29844,0,0,0.000019,0,32,0.077857
INS20251012147827,Entertainment,0,2526,0.113,0,5,20,15,0.131528,0.164978,72.06624,0,0,0.000019,11,23,0.071416
INS20251012147849,Climate,0,126,0.898,0,5,20,19,0.087601,0.108187,1697.770018,0,0,0.00002,12,14,0.01691
INS20251012147853,Entertainment,0,8448,0.072,0,5,20,19,0.091526,0.119821,4.059779,0,0,0.000019,11,23,0.055508
INS20251012147854,Gaming,0,1282,0.819,0,5,20,20,0.120702,0.170227,436.156695,0,0,0.000019,13,37,0.091614
INS20251012147858,Climate,0,1263,0.145,0,5,20,15,0.126864,0.156891,0,0,0,0.000019,12,7,0.117453
INS20251012147863,Health,0,3407,0.132,0,5,20,23,0.097163,0.13895,211.531728,0,0,0.000019,4,3,0.071697
INS20251012147864,Politics,0,348,0.862,0,5,20,19,0.095997,0.121988,0,0,0,0.000019,7,24,0.032262
INS20251012147874,Gaming,0,2173,0.272,0,5,20,14,0.146051,0.180284,51.82703,0,0,0.000019,13,1,0.07932
INS20251012147884,Entertainment,0,38393,0.78,1,5,20,15,0.102291,0.11586,2.675,0,0,0.000023,11,39,0.009105
INS20251012147890,AI/ML,0,31,0.043,0,5,20,19,0.104256,0.121087,10876.031538,0,0,0.000021,10,11,0.016109
INS20251012147897,Business,0,1683,0.111,0,5,20,13,0.136095,0.176194,224.898161,0,0,0.000019,2,29,0.124299
INS20251012147903,Politics,0,41723,0.775,0,5,20,15,0.128855,0.149675,14909.236616,0,0,0.00002,7,24,0.017278
INS20251012147906,Education,0,542,0.12,0,5,20,12,0.147464,0.17777,118.010503,0,0,0.000019,1,34,0.09341
INS20251012147912,Health,0,94063,0.092,0,5,20,16,0.131426,0.147266,224.527005,0,0,0.000023,4,8,0.010082
INS20251012147915,AI/ML,0,10252,0.119,1,5,20,22,0.085924,0.114052,555.376709,0,0,0.000019,10,17,0.051346
INS20251012147918,Food,0,2374,0.282,0,5,20,13,0.131424,0.165262,32.25429,0,0,0.000019,14,19,0.099077
INS20251012147919,AI/ML,0,10896,0.693,1,5,20,16,0.12392,0.149078,615.685875,0,0,0.00002,10,51,0.019953
INS20251012147920,Travel,0,632,0.129,0,5,20,12,0.156681,0.191597,102.289955,0.024293,0.024293,0.000019,5,9,0.110409
INS20251012147921,Food,0,2342,0.173,0,5,20,13,0.131657,0.167377,321.262925,0,0,0.000019,14,19,0.124595
INS20251012147926,Technology,0,7133,0.063,0,5,20,13,0.120334,0.144666,0.559483,0,0,0.000019,9,35,0.044223
INS20251012147931,Sports,0,341,0.903,0,5,20,15,0.114596,0.146675,0,0,0,0.000019,0,16,0.057599
INS20251012147937,Sports,0,794,0.864,0,5,20,16,0.104931,0.137394,1.772184,0,0,0.000019,0,16,0.046309
INS20251012147938,Gaming,1,104492,0.176,1,6,26,17,0.134784,0.154603,705.062478,0,0,0.000028,13,53,0.009888
INS20251012147941,Sports,0,735,0.616,0,5,20,15,0.113543,0.143755,4.397613,0,0,0.000019,0,16,0.053669
INS20251012147942,Health,0,346,0.09,0,5,20,21,0.111832,0.155139,4376.51196,0,0,0.000019,4,52,0.108984
INS20251012147944,Education,0,36,0.629,0,5,20,15,0.092338,0.106389,142.441519,0,0,0.000023,1,15,0.010169
INS20251012147947,Business,0,7873,0.088,0,5,20,16,0.096995,0.121239,20.775639,0,0,0.000019,2,13,0.043153
INS20251012147973,AI/ML,0,778,0.056,0,5,20,17,0.129997,0.169476,153.529593,0,0,0.000018,10,11,0.159984
INS20251012147975,Fashion,0,228,0.699,0,5,20,15,0.122838,0.164654,487.618055,0,0,0.000019,3,54,0.052611
INS20251012147977,Technology,0,102,0.607,0,5,20,17,0.104828,0.128148,19.499786,0,0,0.00002,9,27,0.021075
INS20251012147979,Business,0,894,0.057,1,5,20,15,0.111748,0.152144,238.349023,0,0,0.000018,2,29,0.124225
INS20251012147984,Travel,0,1716,0.091,1,5,20,13,0.128704,0.163316,18.641523,0.005633,0.005633,0.000019,5,9,0.096088
INS20251012147990,Entertainment,0,4172,0.089,0,5,20,16,0.118075,0.149368,0.954403,0,0,0.000019,11,23,0.070964
INS20251012147995,Entertainment,0,25,0.062,0,5,20,18,0.088732,0.101259,0,0,0,0.000021,11,6,0.016648
INS20251012147998,Climate,0,42,0.793,0,5,20,14,0.136608,0.153926,8549.649947,0,0,0.000021,12,14,0.015343
INS20251012148000,Health,0,84,0.145,0,5,20,23,0.095742,0.127153,10.799173,0,0,0.000019,4,52,0.041926
INS20251012148004,Politics,0,75189,0.062,1,5,20,14,0.132699,0.149826,74.517661,0,0,0.000022,7,24,0.012561
INS20251012148010,Finance,0,103363,0.715,1,6,24,13,0.149592,0.166708,110.513546,0,0,0.000026,8,20,0.011298
INS20251012148011,AI/ML,0,1999,0.925,0,5,20,16,0.120485,0.149387,12.925113,0,0,0.00002,10,51,0.023789
INS20251012148013,Technology,0,2953,0.085,0,5,20,14,0.115559,0.146969,94.826788,0,0,0.000019,9,35,0.060163
INS20251012148016,Entertainment,0,91756,0.761,1,5,20,13,0.125809,0.143686,0.878943,0,0,0.000022,11,39,0.010423
INS20251012148021,Health,0,25,0.739,0,6,24,18,0.082394,0.096077,1.464103,0,0,0.000027,4,8,0.010408
INS20251012148029,AI/ML,0,9014,0.074,0,5,20,21,0.092245,0.120781,266.367894,0,0,0.000019,10,17,0.05578
INS20251012148039,Climate,0,1835,0.293,0,5,20,13,0.154047,0.183276,1495.299034,0,0,0.000019,12,42,0.059824
INS20251012148044,Food,0,12,0.658,0,5,19,12,0.148442,0.17095,497.001874,0,0,0.000025,14,48,0.015939
INS20251012148046,Sports,0,1345,0.283,0,5,20,17,0.099471,0.139941,1319.486858,0,0,0.000019,0,4,0.100435
INS20251012148047,Technology,0,285,0.045,0,5,20,17,0.095108,0.129826,1080.57851,0,0,0.000019,9,49,0.075953
INS20251012148051,Technology,0,435,0.811,1,5,20,18,0.101443,0.139389,305.432074,0,0,0.000019,9,27,0.075296
INS20251012148053,Technology,0,417,0.865,0,5,20,18,0.101057,0.137307,273.363357,0,0,0.000019,9,27,0.058016
INS20251012148054,Food,0,1990,0.047,0,5,20,14,0.12184,0.161775,646.560183,0,0,0.000019,14,19,0.134749
INS20251012148056,Sports,0,1561,0.875,0,5,20,18,0.090083,0.123757,158.327037,0,0,0.000019,0,16,0.039939
INS20251012148057,Technology,0,11988,0.851,0,5,20,16,0.114772,0.134353,0.753241,0,0,0.00002,9,27,0.023121
INS20251012148066,Technology,0,176,0.69,0,5,20,17,0.110975,0.144891,84.595049,0,0,0.000019,9,27,0.035747
INS20251012148072,Politics,0,26372,0.062,1,5,20,16,0.105166,0.124828,1159.380756,0,0,0.00002,7,44,0.018549
INS20251013148078,Education,0,3364,0.295,1,5,20,14,0.120269,0.154318,544.487204,0,0,0.000019,1,34,0.063538
INS20251013148091,Education,0,903,0.669,0,5,20,13,0.136517,0.17073,69.051122,0,0,0.00002,1,15,0.032738
INS20251013148100,Travel,0,17006,0.104,0,5,20,17,0.084619,0.10175,50.698297,0,0,0.00002,5,9,0.022508
INS20251013148116,AI/ML,0,457,0.276,0,5,20,17,0.14171,0.178412,224.533111,0,0,0.000019,10,11,0.059227
INS20251013148118,Technology,0,695,0.747,0,5,20,17,0.108434,0.139556,0,0,0,0.000019,9,27,0.057019
INS20251013148120,Climate,0,4130,0.913,1,5,20,15,0.110518,0.13405,7.129147,0,0,0.00002,12,56,0.021843
INS20251013148126,Education,0,14544,0.702,1,5,20,14,0.118201,0.139843,666.749754,0,0,0.000021,1,2,0.013349
INS20251013148127,Politics,0,1624,0.192,0,5,20,14,0.124174,0.160173,475.786081,0,0,0.000019,7,44,0.077434
INS20251013148132,Food,0,1176,0.715,0,5,20,13,0.135656,0.166754,505.280252,0,0,0.000019,14,48,0.046172
INS20251013148138,Education,0,2675,0.692,0,5,20,14,0.120772,0.154842,473.553093,0,0,0.000019,1,15,0.067382
INS20251013148143,Climate,0,85,0.133,0,5,20,15,0.119574,0.143254,1945.591685,0,0,0.000019,12,7,0.031395
INS20251013148156,Technology,0,2466,0.636,1,5,20,17,0.107975,0.137597,127.184002,0,0,0.00002,9,27,0.025214
INS20251013148170,Science,0,418,0.148,0,5,20,12,0.146729,0.180721,278.795061,0,0,0.000019,6,18,0.091383
INS20251013148176,AI/ML,0,2797,0.132,0,5,20,16,0.147511,0.185679,0.995238,0,0,0.000019,10,17,0.107655
INS20251013148181,Health,0,2927,0.939,0,5,20,16,0.100689,0.134039,229.109328,0,0,0.000019,4,46,0.052231
INS20251013148196,Education,0,87185,0.109,1,5,20,10,0.150361,0.163697,64.392521,0,0,0.000023,1,10,0.012005
INS20251013148202,Finance,0,30763,0.872,1,5,20,19,0.092433,0.106742,444.485074,0,0,0.000024,8,31,0.008205
INS20251013148204,Sports,0,1978,0.179,0,5,20,15,0.117171,0.154605,6228.312938,0,0,0.000019,0,4,0.069674
INS20251013148207,Politics,0,1079,0.659,1,5,20,16,0.119981,0.145972,285.315087,0,0,0.00002,7,24,0.029944
INS20251013148208,Gaming,0,286320,0.921,0,5,18,18,0.143314,0.188096,14121.931591,0,0,0.000022,13,53,0.026068
INS20251013148209,Technology,0,45,0.113,0,5,20,14,0.111229,0.128251,0.696133,0,0,0.00002,9,49,0.022214
INS20251013148219,Fashion,0,784,0.036,0,5,20,17,0.117308,0.160063,7.251168,0,0,0.000019,3,33,0.102269
INS20251013148223,Education,0,7,0.128,0,5,20,12,0.135076,0.146155,6.18517,0,0,0.000025,1,10,0.006974
INS20251013148225,Business,0,408,0.92,0,5,20,15,0.13916,0.168432,1810.607673,0,0,0.000019,2,41,0.033962
INS20251013148227,AI/ML,0,55,0.779,0,5,20,24,0.066305,0.087149,141.634945,0,0,0.00002,10,47,0.022175
INS20251013148229,Science,0,64,0.665,0,5,20,18,0.112282,0.138078,86.91774,0,0,0.000021,6,30,0.014949
INS20251013148236,Finance,0,1034,0.101,1,5,20,17,0.105765,0.14853,16.172629,0,0,0.000018,8,0,0.11675
INS20251013148237,Technology,0,472,0.146,0,5,20,18,0.092585,0.128989,5.586992,0,0,0.000019,9,35,0.057141
INS20251013148244,AI/ML,0,16911,0.109,1,5,20,22,0.082679,0.102569,0,0,0,0.000019,10,17,0.031142
INS20251013148254,Finance,0,2604,0.262,0,5,20,15,0.118923,0.157388,1223.784391,0,0,0.000018,8,20,0.102735
INS20251013148255,Education,0,122,0.238,0,5,20,14,0.116524,0.143358,72.155546,0,0,0.000019,1,34,0.059737
INS20251013148271,Gaming,0,409,0.285,0,5,20,14,0.130653,0.168142,3752.203495,0,0,0.00002,13,5,0.047233
INS20251013148274,Food,0,10289,0.141,1,5,20,17,0.094366,0.117122,0.818895,0,0,0.000019,14,28,0.043758
INS20251013148276,Sports,0,925,0.707,0,5,20,16,0.104937,0.139548,2597.588636,0,0,0.000019,0,16,0.060957
INS20251013148279,Science,0,120,0.013,0,5,20,18,0.086878,0.114599,0.166667,0,0,0.000019,6,18,0.044224
INS20251013148282,Science,0,3,0.721,0,5,17,15,0.156283,0.202949,28330.506305,0,0,0.000021,6,30,0.044838
INS20251013148284,Climate,0,113401,0.069,1,5,20,13,0.145181,0.161239,15.510307,0,0,0.000022,12,42,0.011334
INS20251013148288,Finance,0,380,0.129,0,5,20,13,0.142551,0.182296,2560.43961,0,0,0.000019,8,0,0.104844
INS20251013148292,Fashion,0,562,0.206,0,5,20,18,0.106819,0.147079,44.594813,0,0,0.000019,3,33,0.096298
INS20251013148293,Business,1,544443,0.258,1,5,20,12,0.152429,0.17103,12034.921074,0,0,0.000023,2,41,0.011342
INS20251013148294,Education,0,1004,0.859,0,5,20,12,0.148265,0.179304,9.511312,0,0,0.000019,1,15,0.054589
INS20251013148298,Travel,0,78,0.192,0,5,20,17,0.090636,0.110906,2.73598,0,0,0.000019,5,22,0.038466
INS20251013148308,Education,0,28768,0.808,1,5,20,13,0.123616,0.149144,305.664609,0,0,0.000021,1,2,0.017473
INS20251013148311,AI/ML,0,355,0.763,1,5,20,16,0.130688,0.162507,111.493804,0,0,0.000019,10,47,0.047788
INS20251013148313,Food,0,1266,0.831,0,5,20,13,0.135336,0.165274,332.705041,0,0,0.000019,14,48,0.046814
INS20251013148317,Climate,0,47,0.038,0,5,20,14,0.132769,0.155713,205.859423,0,0,0.00002,12,7,0.023166
INS20251013148322,AI/ML,0,181,0.074,0,5,20,21,0.099686,0.134529,20707.171965,0,0,0.000019,10,11,0.078997
INS20251013148341,Entertainment,0,10,0.123,0,5,20,15,0.116953,0.13049,1194.353033,0,0,0.000025,11,6,0.007601
INS20251013148350,Entertainment,0,5625,0.686,0,5,20,15,0.11269,0.13546,1106.67603,0,0,0.00002,11,45,0.026146
INS20251013148355,Gaming,0,157,0.894,0,5,20,20,0.109926,0.139642,203.308112,0,0,0.000019,13,37,0.039686
INS20251013148356,Politics,0,71,0.279,0,5,20,20,0.079963,0.103647,0,0,0,0.000019,7,44,0.050046
INS20251013148360,AI/ML,0,1040,0.015,0,5,20,16,0.142591,0.180751,2.218686,0,0,0.000019,10,11,0.118319
INS20251013148370,Politics,0,2461,0.943,0,5,20,15,0.130603,0.15768,81.995722,0,0,0.000019,7,24,0.042044
INS20251013148373,Food,0,137,0.187,0,5,20,13,0.128881,0.151651,96.607371,0,0,0.000019,14,36,0.053975
INS20251014148381,Gaming,0,776,0.934,0,5,20,18,0.138384,0.177704,4.331618,0,0,0.00002,13,37,0.033297
INS20251014148382,Travel,0,1625,0.123,1,5,20,13,0.128835,0.164131,62.610653,0.008613,0.008613,0.000019,5,9,0.101266
INS20251014148392,AI/ML,0,28,0.939,0,5,20,22,0.073417,0.087925,0.111111,0,0,0.000021,10,47,0.016958
INS20251014148404,Business,0,10104,0.914,0,5,20,15,0.118186,0.14039,93.528373,0,0,0.00002,2,41,0.02592
INS20251014148407,Health,0,1180,0.128,0,5,20,22,0.105979,0.145625,71.167324,0,0,0.000019,4,52,0.062269
INS20251014148408,Food,0,14926,0.031,0,5,20,17,0.095535,0.121955,1613.722527,0,0,0.000019,14,28,0.057878
INS20251014148410,Fashion,0,349,0.249,0,5,20,17,0.119904,0.159979,558.594598,0,0,0.00002,3,33,0.033561
INS20251014148418,Food,0,11974,0.098,0,5,20,17,0.094638,0.118481,0,0,0,0.000019,14,28,0.066621
INS20251014148419,Sports,0,534,0.076,0,5,20,17,0.11041,0.148933,356.403007,0,0,0.000019,0,32,0.092987
INS20251014148424,Politics,0,2533,0.738,1,5,20,14,0.146566,0.177327,728.981342,0,0,0.000019,7,24,0.063191
INS20251014148427,Education,0,429,0.061,0,5,20,13,0.133859,0.167788,741.025171,0,0,0.000019,1,34,0.101132
INS20251014148430,Technology,0,333143,0.252,1,5,19,12,0.143672,0.176531,1192.60537,0,0,0.000025,9,35,0.026342
INS20251014148437,Food,0,975,0.924,1,5,20,15,0.113367,0.142529,12.601705,0,0,0.000019,14,48,0.036713
INS20251014148443,Science,0,47,0.295,0,5,20,16,0.092829,0.10887,1278.031596,0,0,0.000021,6,18,0.012577
INS20251014148451,Fashion,0,784160,0.908,1,5,17,14,0.138451,0.192551,13137.707983,0,0,0.000021,3,12,0.052768
INS20251014148456,Gaming,0,17,0.701,0,6,24,20,0.114179,0.142726,2620.4793,0,0,0.000026,13,37,0.012258
INS20251014148458,Technology,0,32431,0.758,1,6,24,15,0.130042,0.153978,1125.090755,0,0,0.000024,9,27,0.018326
INS20251014148459,AI/ML,0,2939,0.185,0,5,20,16,0.149486,0.190455,536.171264,0,0,0.000019,10,17,0.124974
INS20251014148461,Climate,0,1064,0.819,0,5,20,13,0.148995,0.177387,6.846605,0,0,0.000019,12,14,0.074322
INS20251014148465,Fashion,0,36129,0.068,1,5,20,14,0.12289,0.135738,25.31184,0,0,0.00002,3,12,0.01724
INS20251014148468,AI/ML,0,24,0.882,0,5,20,20,0.08359,0.09827,1136.627892,0,0,0.000021,10,47,0.013458
INS20251014148470,Science,0,8442,0.03,1,5,20,15,0.123923,0.149913,12.63583,0,0,0.000019,6,26,0.037806
INS20251014148474,Politics,0,17,0.109,0,5,20,13,0.129609,0.143991,351.577548,0,0,0.000022,7,44,0.013451
INS20251014148475,Sports,0,7236,0.069,0,5,20,13,0.135501,0.16892,106.047742,0,0,0.000019,0,4,0.084807
INS20251014148485,Fashion,0,4035,0.739,0,5,20,15,0.128184,0.172698,439.746852,0,0,0.000019,3,54,0.066194
INS20251014148497,Technology,0,3102,0.26,0,5,20,14,0.114534,0.139755,16.857764,0,0,0.00002,9,35,0.022551
INS20251014148498,Climate,0,948,0.075,0,5,20,14,0.143081,0.177507,545.161035,0,0,0.000019,12,7,0.077126
INS20251014148506,Technology,0,11247,0.053,0,5,20,13,0.132857,0.161226,996.059513,0,0,0.000019,9,35,0.052536
INS20251014148513,Food,0,363,0.147,0,5,20,12,0.149504,0.180717,717.261186,0,0,0.000019,14,19,0.070493
INS20251014148514,Travel,0,1394,0.911,0,5,20,14,0.149087,0.180281,0,0.000001,0.000001,0.000019,5,21,0.077787
INS20251014148515,Business,0,79,0.887,0,5,20,15,0.116716,0.13475,14.942384,0,0,0.00002,2,41,0.021339
